Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700568A
Comment,
Iridium IMEI,300434062881320

Report Period Begins,2018.02.03 20:14:45
Report Period Ends,2019.02.26 20:01:36

Report File Number,1 of 1
File Coverage Begins,2018.02.03 20:14:45
File Coverage Ends,2019.02.26 20:01:36

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.02.03 20:14:45,2018.02.03 20:14:45,,,,,,,,,,,,,,,,,,-30,,2018.02.03 20:19:56,1,,,,,Yes,
2018.02.03 20:15:39,2018.02.03 20:14:45,,,,2018.02.03 20:15:39,Succeeded,62.666281,-141.638475,7V,6948570,467291,,9.79,,,,,,,,2018.02.03 20:19:56,1,,,,,Yes,
2018.02.03 20:19:45,2018.02.03 20:14:45,,,,,,,,,,,,,,,,,7,,,2018.02.03 20:19:56,1,,,,,Yes,
2018.02.03 20:19:56,2018.02.03 20:19:56,9,62.68142,-141.64528,,,,,,,,,,,,,,,,,2018.02.03 20:19:56,,,,,,,
2018.02.03 20:19:56,2018.02.03 20:19:56,,,,,,,,,,,,,,,,,,,Hit,2018.02.03 20:19:56,1,,,,,Yes,
2018.02.03 23:10:00,2018.02.03 23:00:00,,,,,,,,,,,,,,,,,474,,,2018.02.11 00:20:22,1,,,,Primary,No,
2018.02.04 09:00:00,2018.02.04 09:00:00,,,,,,,,,,,,,,,,,,20,,2018.02.11 00:20:22,1,,,,Primary,No,
2018.02.04 09:00:08,2018.02.04 09:00:00,,,,2018.02.04 09:00:08,Resolved QFP,62.667877,-141.632705,7V,6948745,467589,578,,1.2,0x50108112,7,,,,,2018.02.11 00:20:22,1,,,,Primary,No,
2018.02.05 00:10:00,2018.02.05 00:00:00,,,,,,,,,,,,,,,,,28,,,2018.02.11 00:20:22,1,,,,Primary,No,
2018.02.05 10:00:00,2018.02.05 10:00:00,,,,,,,,,,,,,,,,,,22,,2018.02.11 00:20:22,1,,,,Primary,No,
2018.02.05 10:00:13,2018.02.05 10:00:00,,,,2018.02.05 10:00:13,Resolved QFP,62.675201,-141.664577,7V,6949577,465964,614,,2.4,0x12188110,7,,,,,2018.02.11 00:20:22,1,,,,Primary,No,
2018.02.06 01:10:00,2018.02.06 01:00:00,,,,,,,,,,,,,,,,,109,,,2018.02.11 00:20:22,1,,,,Primary,No,
2018.02.06 11:00:00,2018.02.06 11:00:00,,,,,,,,,,,,,,,,,,21,,2018.02.11 00:20:22,1,,,,Primary,No,
2018.02.06 11:00:11,2018.02.06 11:00:00,,,,2018.02.06 11:00:11,Resolved QFP,62.675900,-141.614593,7V,6949630,468525,603,,1.3,0x36108050,8,,,,,2018.02.11 00:20:22,1,,,,Primary,No,
2018.02.07 02:10:00,2018.02.07 02:00:00,,,,,,,,,,,,,,,,,1,,,2018.02.11 00:20:22,1,,,,Primary,No,
