Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700536A
Comment,
Iridium IMEI,300434062298800

Report Period Begins,2018.03.25 00:00:10
Report Period Ends,2019.03.29 12:01:16

Report File Number,1 of 1
File Coverage Begins,2018.03.25 00:00:10
File Coverage Ends,2019.03.29 12:01:16

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.03.25 00:00:10,2018.03.25 00:00:00,,,,2018.03.25 00:00:10,Resolved QFP,66.931923,-151.511411,5W,7424569,565082,208,,0.8,0x08855E00,9,,,,,2018.03.27 00:00:31,1,,,,Primary,No,
2018.03.25 04:00:00,2018.03.25 04:00:00,,,,,,,,,,,,,,,,,,13,,2018.03.27 00:00:31,1,,,,Primary,No,
2018.03.25 04:00:08,2018.03.25 04:00:00,,,,2018.03.25 04:00:08,Resolved QFP,66.940246,-151.497233,5W,7425511,565680,195,,1.6,0x51000822,6,,,,,2018.03.27 00:00:31,1,,,,Primary,No,
2018.03.25 08:00:00,2018.03.25 08:00:00,,,,,,,,,,,,,,,,,,-1,,2018.03.27 00:00:31,1,,,,Primary,No,
2018.03.25 08:00:06,2018.03.25 08:00:00,,,,2018.03.25 08:00:06,Resolved QFP,66.933489,-151.515774,5W,7424739,564888,224,,1.2,0x34188200,7,,,,,2018.03.27 00:00:31,1,,,,Primary,No,
2018.03.25 12:00:00,2018.03.25 12:00:00,,,,,,,,,,,,,,,,,,27,,2018.03.27 00:00:31,1,,,,Primary,No,
2018.03.25 12:00:10,2018.03.25 12:00:00,,,,2018.03.25 12:00:10,Resolved QFP,66.933598,-151.511082,5W,7424756,565092,197,,1.1,0x80A22681,9,,,,,2018.03.27 00:00:31,1,,,,Primary,No,
2018.03.25 16:00:00,2018.03.25 16:00:00,,,,,,,,,,,,,,,,,,23,,2018.03.27 00:00:31,1,,,,Primary,No,
2018.03.25 16:00:12,2018.03.25 16:00:00,,,,2018.03.25 16:00:12,Resolved QFP,66.933687,-151.510971,5W,7424766,565097,226,,1.1,0x41050126,8,,,,,2018.03.27 00:00:31,1,,,,Primary,No,
2018.03.25 20:00:00,2018.03.25 20:00:00,,,,,,,,,,,,,,,,,,22,,2018.03.27 00:00:31,1,,,,Primary,No,
2018.03.25 20:00:11,2018.03.25 20:00:00,,,,2018.03.25 20:00:11,Resolved QFP,66.936063,-151.482475,5W,7425061,566336,207,,1.5,0x040011D0,6,,,,,2018.03.27 00:00:31,1,,,,Primary,No,
2018.03.25 23:10:00,2018.03.25 23:00:00,,,,,,,,,,,,,,,,,5,,,2018.03.27 00:00:31,1,,,,Primary,No,
2018.03.26 00:00:00,2018.03.26 00:00:00,,,,,,,,,,,,,,,,,,13,,2018.03.27 00:00:31,1,,,,Primary,No,
