Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700549A
Comment,
Iridium IMEI,300434062290790

Report Period Begins,2018.03.14 16:50:58
Report Period Ends,2021.04.16 04:01:42

Report File Number,1 of 1
File Coverage Begins,2018.03.14 16:50:58
File Coverage Ends,2021.04.16 04:01:42

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.03.14 16:50:58,2018.03.14 16:50:58,,,,,,,,,,,,,,,,,,10,,2018.03.15 00:56:42,1,,,,,Yes,
2018.03.14 16:53:25,2018.03.14 16:50:58,,,,2018.03.14 16:53:25,Succeeded,66.382686,-146.333760,6W,7362725,529784,,16.07,,,,,,,,2018.03.15 00:56:42,1,,,,,Yes,
2018.03.14 16:55:58,2018.03.14 16:50:58,,,,,,,,,,,,,,,,,102,,,2018.03.15 00:56:42,1,,,,,Yes,
2018.03.14 20:00:00,2018.03.14 20:00:00,,,,,,,,,,,,,,,,,,29,,2018.03.16 12:00:22,1,,,,Primary,No,
2018.03.14 20:00:25,2018.03.14 20:00:00,,,,2018.03.14 20:00:25,Resolved QFP,66.388960,-146.329983,6W,7363426,529945,138,,2.8,0x20008150,5,,,,,2018.03.16 12:00:22,1,,,,Primary,No,
2018.03.15 00:00:00,2018.03.15 00:00:00,,,,,,,,,,,,,,,,,,29,,2018.03.16 12:00:22,1,,,,Primary,No,
2018.03.15 00:00:07,2018.03.15 00:00:00,,,,2018.03.15 00:00:07,Resolved QFP,66.388885,-146.330113,6W,7363418,529940,148,,0.8,0x08855601,9,,,,,2018.03.16 12:00:22,1,,,,Primary,No,
2018.03.15 00:56:42,2018.03.15 00:56:42,,,,,,,,,,,,,,,,,,,Hit,2018.03.15 00:56:42,1,,,,,Yes,
2018.03.15 00:56:42,2018.03.15 00:56:42,7,66.43107,-146.35967,,,,,,,,,,,,,,,,,2018.03.15 00:56:42,,,,,,,
2018.03.15 04:00:00,2018.03.15 04:00:00,,,,,,,,,,,,,,,,,,5,,2018.03.16 12:00:22,1,,,,Primary,No,
2018.03.15 04:00:06,2018.03.15 04:00:00,,,,2018.03.15 04:00:06,Resolved QFP,66.402496,-146.335454,6W,7364932,529685,120,,1.0,0xD1840022,8,,,,,2018.03.16 12:00:22,1,,,,Primary,No,
2018.03.15 08:00:00,2018.03.15 08:00:00,,,,,,,,,,,,,,,,,,3,,2018.03.16 12:00:22,1,,,,Primary,No,
2018.03.15 08:00:09,2018.03.15 08:00:00,,,,2018.03.15 08:00:09,Resolved QFP,66.415552,-146.325489,6W,7366392,530114,178,,2.0,0x10188150,7,,,,,2018.03.16 12:00:22,1,,,,Primary,No,
2018.03.15 12:00:00,2018.03.15 12:00:00,,,,,,,,,,,,,,,,,,9,,2018.03.16 12:00:22,1,,,,Primary,No,
