Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704709A
Comment,
Iridium IMEI,300434063244740

Report Period Begins,2018.11.26 17:45:00
Report Period Ends,2023.09.23 14:51:23

Report File Number,1 of 1
File Coverage Begins,2018.11.26 17:45:00
File Coverage Ends,2023.09.23 14:51:23

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.26 17:45:00,2018.11.26 17:45:00,,,,,,,,,,,,,,,,,,25,,2018.11.26 18:09:10,1,,,,Roof Test,No,
2018.11.26 17:45:10,2018.11.26 17:45:00,,,,2018.11.26 17:45:10,Resolved QFP,33.384492,-111.811047,12S,3694207,424565,387,,1.4,0x84980280,7,,,,,2018.11.26 18:09:10,1,,,,Roof Test,No,
2018.11.26 18:00:00,2018.11.26 18:00:00,,,,,,,,,,,,,,,,,,28,,2018.11.26 18:09:10,1,,,,Roof Test,No,
2018.11.26 18:00:10,2018.11.26 18:00:00,,,,2018.11.26 18:00:10,Resolved QFP,33.384402,-111.811037,12S,3694197,424566,387,,1.3,0x84980280,7,,,,,2018.11.26 18:09:10,1,,,,Roof Test,No,
2018.11.26 18:09:10,2018.11.26 18:09:10,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:09:10,1,No,No,,,No,
2018.11.26 18:09:10,2018.11.26 18:09:10,5,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.26 18:09:10,,,,,,,
2018.11.26 18:15:00,2018.11.26 18:15:00,,,,,,,,,,,,,,,,,,29,,2018.11.26 18:39:12,1,,,,Roof Test,No,
2018.11.26 18:15:12,2018.11.26 18:15:00,,,,2018.11.26 18:15:12,Resolved QFP,33.384420,-111.811080,12S,3694199,424562,377,,1.4,0x84980280,7,,,,,2018.11.26 18:39:12,1,,,,Roof Test,No,
2018.11.26 18:30:00,2018.11.26 18:30:00,,,,,,,,,,,,,,,,,,30,,2018.11.26 18:39:12,1,,,,Roof Test,No,
2018.11.26 18:30:10,2018.11.26 18:30:00,,,,2018.11.26 18:30:10,Resolved QFP,33.384460,-111.811056,12S,3694203,424564,365,,1.3,0xC4180280,7,,,,,2018.11.26 18:39:12,1,,,,Roof Test,No,
2018.11.26 18:39:12,2018.11.26 18:39:12,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:39:12,1,No,No,,,No,
2018.11.26 18:39:12,2018.11.26 18:39:12,5,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.26 18:39:12,,,,,,,
2018.11.26 18:45:00,2018.11.26 18:45:00,,,,,,,,,,,,,,,,,,31,,2018.11.26 19:09:13,1,,,,Roof Test,No,
2018.11.26 18:45:12,2018.11.26 18:45:00,,,,2018.11.26 18:45:12,Resolved QFP,33.384432,-111.810697,12S,3694200,424597,397,,1.3,0xC4980200,7,,,,,2018.11.26 19:09:13,1,,,,Roof Test,No,
