Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704740A
Comment,
Iridium IMEI,300434063248000

Report Period Begins,2018.11.28 18:30:00
Report Period Ends,2018.11.28 21:04:44

Report File Number,1 of 1
File Coverage Begins,2018.11.28 18:30:00
File Coverage Ends,2018.11.28 21:04:44

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
2018.11.28 19:45:00,2018.11.28 19:45:00,,,,,,,,,,,,,,,,,,37,,2018.11.28 19:54:41,1,,,,Roof Test,No,
2018.11.28 19:45:11,2018.11.28 19:45:00,,,,2018.11.28 19:45:11,Resolved QFP,33.384462,-111.810965,12S,3694203,424572,402,,1.5,0xC0182601,8,,,,,2018.11.28 19:54:41,1,,,,Roof Test,No,
2018.11.28 19:54:41,2018.11.28 19:54:41,2,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.28 19:54:41,,,,,,,
2018.11.28 19:54:41,2018.11.28 19:54:41,,,,,,,,,,,,,,,,,,,Hit,2018.11.28 19:54:41,1,No,No,,,No,
2018.11.28 20:00:00,2018.11.28 20:00:00,,,,,,,,,,,,,,,,,,37,,2018.11.28 20:24:45,1,,,,Roof Test,No,
2018.11.28 20:00:11,2018.11.28 20:00:00,,,,2018.11.28 20:00:11,Resolved QFP,33.384387,-111.811128,12S,3694195,424557,383,,1.1,0xC4282601,9,,,,,2018.11.28 20:24:45,1,,,,Roof Test,No,
2018.11.28 20:15:00,2018.11.28 20:15:00,,,,,,,,,,,,,,,,,,37,,2018.11.28 20:24:45,1,,,,Roof Test,No,
2018.11.28 20:15:11,2018.11.28 20:15:00,,,,2018.11.28 20:15:11,Resolved QFP,33.384263,-111.811232,12S,3694182,424547,400,,1.4,0xC0202E05,9,,,,,2018.11.28 20:24:45,1,,,,Roof Test,No,
2018.11.28 20:24:45,2018.11.28 20:24:45,4,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.28 20:24:45,,,,,,,
2018.11.28 20:24:45,2018.11.28 20:24:45,,,,,,,,,,,,,,,,,,,Hit,2018.11.28 20:24:45,1,No,No,,,No,
2018.11.28 20:30:00,2018.11.28 20:30:00,,,,,,,,,,,,,,,,,,37,,2018.11.28 20:54:41,1,,,,Roof Test,No,
2018.11.28 20:30:12,2018.11.28 20:30:00,,,,2018.11.28 20:30:12,Resolved QFP,33.384357,-111.811155,12S,3694192,424555,401,,0.9,0xC3202E05,11,,,,,2018.11.28 20:54:41,1,,,,Roof Test,No,
2018.11.28 20:45:00,2018.11.28 20:45:00,,,,,,,,,,,,,,,,,,37,,2018.11.28 20:54:41,1,,,,Roof Test,No,
2018.11.28 20:45:11,2018.11.28 20:45:00,,,,2018.11.28 20:45:11,Resolved QFP,33.384311,-111.811093,12S,3694187,424560,390,,1.1,0xC2202605,9,,,,,2018.11.28 20:54:41,1,,,,Roof Test,No,
2018.11.28 20:54:41,2018.11.28 20:54:41,,,,,,,,,,,,,,,,,,,Hit,2018.11.28 20:54:41,1,No,No,,,No,
2018.11.28 20:54:41,2018.11.28 20:54:41,2,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.28 20:54:41,,,,,,,
2018.11.28 21:00:00,2018.11.28 21:00:00,,,,,,,,,,,,,,,,,,38,,2018.11.28 21:04:44,1,,,,Roof Test,No,
2018.11.28 21:00:10,2018.11.28 21:00:00,,,,2018.11.28 21:00:10,Resolved QFP (Uncertain),33.384345,-111.810942,12S,3694191,424574,401,,1.6,0x83202205,8,,,,,2018.11.28 21:04:44,1,,,,Roof Test,No,
2018.11.28 21:04:44,2018.11.28 21:04:44,,,,,,,,,,,,,,,,,,,Hit,2018.11.28 21:04:44,1,No,No,,,No,
2018.11.28 21:04:44,2018.11.28 21:04:44,3,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.28 21:04:44,,,,,,,
