Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704757A
Comment,
Iridium IMEI,300434063243160

Report Period Begins,2018.11.29 17:15:00
Report Period Ends,2018.11.29 19:31:04

Report File Number,1 of 1
File Coverage Begins,2018.11.29 17:15:00
File Coverage Ends,2018.11.29 19:31:04

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.29 17:15:00,2018.11.29 17:15:00,,,,,,,,,,,,,,,,,,24,,2018.11.29 17:30:55,1,,,,Roof Test,No,
2018.11.29 17:15:16,2018.11.29 17:15:00,,,,2018.11.29 17:15:16,Resolved QFP,33.384413,-111.811034,12S,3694198,424566,402,,2.3,0x84180280,6,,,,,2018.11.29 17:30:55,1,,,,Roof Test,No,
2018.11.29 17:30:00,2018.11.29 17:30:00,,,,,,,,,,,,,,,,,,26,,2018.11.29 17:30:55,1,,,,Roof Test,No,
2018.11.29 17:30:13,2018.11.29 17:30:00,,,,2018.11.29 17:30:13,Resolved QFP,33.384395,-111.811117,12S,3694196,424558,375,,1.3,0x84980280,7,,,,,2018.11.29 17:30:55,1,,,,Roof Test,No,
2018.11.29 17:30:55,2018.11.29 17:30:55,8,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.29 17:30:55,,,,,,,
2018.11.29 17:30:55,2018.11.29 17:30:55,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 17:30:55,1,No,No,,,No,
2018.11.29 17:45:00,2018.11.29 17:45:00,,,,,,,,,,,,,,,,,,30,,2018.11.29 18:00:55,1,,,,Roof Test,No,
2018.11.29 17:45:10,2018.11.29 17:45:00,,,,2018.11.29 17:45:10,Resolved QFP,33.384430,-111.811054,12S,3694200,424564,379,,3.1,0x04180280,5,,,,,2018.11.29 18:00:55,1,,,,Roof Test,No,
2018.11.29 18:00:00,2018.11.29 18:00:00,,,,,,,,,,,,,,,,,,28,,2018.11.29 18:00:55,1,,,,Roof Test,No,
2018.11.29 18:00:11,2018.11.29 18:00:00,,,,2018.11.29 18:00:11,Resolved QFP,33.384393,-111.811103,12S,3694196,424559,386,,1.4,0x84980280,7,,,,,2018.11.29 18:00:55,1,,,,Roof Test,No,
2018.11.29 18:00:55,2018.11.29 18:00:55,4,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.29 18:00:55,,,,,,,
2018.11.29 18:00:55,2018.11.29 18:00:55,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 18:00:55,1,No,No,,,No,
2018.11.29 18:15:00,2018.11.29 18:15:00,,,,,,,,,,,,,,,,,,27,,2018.11.29 18:30:53,1,,,,Roof Test,No,
2018.11.29 18:15:11,2018.11.29 18:15:00,,,,2018.11.29 18:15:11,Resolved QFP,33.384395,-111.811260,12S,3694196,424545,398,,1.4,0xC0180280,6,,,,,2018.11.29 18:30:53,1,,,,Roof Test,No,
