Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700528A
Comment,
Iridium IMEI,300434062291810

Report Period Begins,2018.03.19 17:10:00
Report Period Ends,2019.11.13 16:08:30

Report File Number,1 of 1
File Coverage Begins,2018.03.19 17:10:00
File Coverage Ends,2019.11.13 16:08:30

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.03.19 17:10:00,2018.03.19 17:00:00,,,,,,,,,,,,,,,,,193,,,2018.03.21 20:01:02,1,,,,Primary,No,
2018.03.19 20:00:00,2018.03.19 20:00:00,,,,,,,,,,,,,,,,,,26,,2018.03.21 20:01:02,1,,,,Primary,No,
2018.03.19 20:00:17,2018.03.19 20:00:00,,,,2018.03.19 20:00:17,Resolved QFP,67.574992,-149.821464,6W,7498215,379924,432,,1.4,0x20109150,7,,,,,2018.03.21 20:01:02,1,,,,Primary,No,
2018.03.20 00:00:00,2018.03.20 00:00:00,,,,,,,,,,,,,,,,,,12,,2018.03.21 20:01:02,1,,,,Primary,No,
2018.03.20 00:00:06,2018.03.20 00:00:00,,,,2018.03.20 00:00:06,Resolved QFP,67.574878,-149.821442,6W,7498202,379924,418,,1.0,0x08854600,7,,,,,2018.03.21 20:01:02,1,,,,Primary,No,
2018.03.20 04:00:00,2018.03.20 04:00:00,,,,,,,,,,,,,,,,,,33,,2018.03.21 20:01:02,1,,,,Primary,No,
2018.03.20 04:00:12,2018.03.20 04:00:00,,,,2018.03.20 04:00:12,Resolved QFP,67.579088,-149.838921,6W,7498705,379202,459,,1.2,0x51042822,8,,,,,2018.03.21 20:01:02,1,,,,Primary,No,
2018.03.20 08:00:00,2018.03.20 08:00:00,,,,,,,,,,,,,,,,,,-6,,2018.03.21 20:01:02,1,,,,Primary,No,
2018.03.20 08:00:07,2018.03.20 08:00:00,,,,2018.03.20 08:00:07,Resolved QFP,67.560741,-149.830170,6W,7496644,379481,438,,1.3,0x34189050,9,,,,,2018.03.21 20:01:02,1,,,,Primary,No,
2018.03.20 12:00:00,2018.03.20 12:00:00,,,,,,,,,,,,,,,,,,19,,2018.03.21 20:01:02,1,,,,Primary,No,
2018.03.20 12:00:07,2018.03.20 12:00:00,,,,2018.03.20 12:00:07,Resolved QFP,67.559922,-149.777349,6W,7496451,381725,720,,1.4,0x84800680,6,,,,,2018.03.21 20:01:02,1,,,,Primary,No,
2018.03.20 16:00:00,2018.03.20 16:00:00,,,,,,,,,,,,,,,,,,23,,2018.03.21 20:01:02,1,,,,Primary,No,
2018.03.20 16:00:09,2018.03.20 16:00:00,,,,2018.03.20 16:00:09,Resolved QFP,67.559678,-149.792075,6W,7496452,381097,779,,2.2,0x42602001,6,,,,,2018.03.21 20:01:02,1,,,,Primary,No,
2018.03.20 18:10:00,2018.03.20 18:00:00,,,,,,,,,,,,,,,,,2,,,2018.03.21 20:01:02,1,,,,Primary,No,
