Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700603A
Comment,
Iridium IMEI,300434062492990

Report Period Begins,2017.12.12 17:45:00
Report Period Ends,2019.08.17 20:00:32

Report File Number,1 of 1
File Coverage Begins,2017.12.12 17:45:00
File Coverage Ends,2019.08.17 20:00:32

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2017.12.12 17:45:00,2017.12.12 17:45:00,,,,,,,,,,,,,,,,,,28,,2017.12.12 18:02:34,1,,,,Roof Test,No,
2017.12.12 17:45:11,2017.12.12 17:45:00,,,,2017.12.12 17:45:11,Resolved QFP,33.384405,-111.811163,12S,3694197,424554,386,,1.0,0x84926280,9,,,,,2017.12.12 18:02:34,1,,,,Roof Test,No,
2017.12.12 18:00:00,2017.12.12 18:00:00,,,,,,,,,,,,,,,,,,29,,2017.12.12 18:02:34,1,,,,Roof Test,No,
2017.12.12 18:00:09,2017.12.12 18:00:00,,,,2017.12.12 18:00:09,Resolved QFP,33.384485,-111.811196,12S,3694206,424551,409,,1.0,0x84926280,9,,,,,2017.12.12 18:02:34,1,,,,Roof Test,No,
2017.12.12 18:02:34,2017.12.12 18:02:34,,,,,,,,,,,,,,,,,,,Hit,2017.12.12 18:02:34,1,No,No,,,No,
2017.12.12 18:02:34,2017.12.12 18:02:34,9,33.35763,-111.76945,,,,,,,,,,,,,,,,,2017.12.12 18:02:34,,,,,,,
2017.12.12 18:15:00,2017.12.12 18:15:00,,,,,,,,,,,,,,,,,,28,,2017.12.12 18:32:33,1,,,,Roof Test,No,
2017.12.12 18:15:14,2017.12.12 18:15:00,,,,2017.12.12 18:15:14,Resolved QFP,33.384469,-111.811189,12S,3694204,424551,396,,0.9,0xC4922280,9,,,,,2017.12.12 18:32:33,1,,,,Roof Test,No,
2017.12.12 18:30:00,2017.12.12 18:30:00,,,,,,,,,,,,,,,,,,29,,2017.12.12 18:32:33,1,,,,Roof Test,No,
2017.12.12 18:30:09,2017.12.12 18:30:00,,,,2017.12.12 18:30:09,Resolved QFP,33.384415,-111.811211,12S,3694198,424549,403,,0.9,0xC4900680,8,,,,,2017.12.12 18:32:33,1,,,,Roof Test,No,
2017.12.12 18:32:33,2017.12.12 18:32:33,,,,,,,,,,,,,,,,,,,Hit,2017.12.12 18:32:33,1,No,No,,,No,
2017.12.12 18:32:33,2017.12.12 18:32:33,12,33.39145,-111.86532,,,,,,,,,,,,,,,,,2017.12.12 18:32:33,,,,,,,
2017.12.12 18:45:00,2017.12.12 18:45:00,,,,,,,,,,,,,,,,,,32,,2017.12.12 19:02:29,1,,,,Roof Test,No,
2017.12.12 18:45:09,2017.12.12 18:45:00,,,,2017.12.12 18:45:09,Resolved QFP,33.384415,-111.811142,12S,3694198,424556,384,,0.9,0xC4822680,9,,,,,2017.12.12 19:02:29,1,,,,Roof Test,No,
