Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700555A
Comment,
Iridium IMEI,300434062297780

Report Period Begins,2019.03.14 00:00:10
Report Period Ends,2019.04.09 00:00:38

Report File Number,1 of 1
File Coverage Begins,2019.03.14 00:00:10
File Coverage Ends,2019.04.09 00:00:38

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2019.03.14 00:00:10,2019.03.14 00:00:00,,,,2019.03.14 00:00:10,Resolved QFP,66.421666,-146.516201,6W,7366995,521595,130,,0.8,0x08875E01,11,,,,,2019.03.15 16:00:22,1,,,,Primary,No,
2019.03.14 02:10:00,2019.03.14 02:00:00,,,,,,,,,,,,,,,,,2,,,2019.03.15 16:00:22,1,,,,Primary,No,
2019.03.14 04:00:00,2019.03.14 04:00:00,,,,,,,,,,,,,,,,,,-1,,2019.03.15 16:00:22,1,,,,Primary,No,
2019.03.14 04:00:10,2019.03.14 04:00:00,,,,2019.03.14 04:00:10,Resolved QFP,66.415132,-146.514749,6W,7366267,521665,130,,1.6,0x51400822,7,,,,,2019.03.15 16:00:22,1,,,,Primary,No,
2019.03.14 08:00:00,2019.03.14 08:00:00,,,,,,,,,,,,,,,,,,26,,2019.03.15 16:00:22,1,,,,Primary,No,
2019.03.14 08:00:14,2019.03.14 08:00:00,,,,2019.03.14 08:00:14,Resolved QFP,66.413698,-146.515576,6W,7366107,521629,127,,1.0,0x2618D000,8,,,,,2019.03.15 16:00:22,1,,,,Primary,No,
2019.03.14 12:00:00,2019.03.14 12:00:00,,,,,,,,,,,,,,,,,,29,,2019.03.15 16:00:22,1,,,,Primary,No,
2019.03.14 12:00:09,2019.03.14 12:00:00,,,,2019.03.14 12:00:09,Resolved QFP,66.413740,-146.515556,6W,7366112,521630,140,,1.5,0x80A20681,8,,,,,2019.03.15 16:00:22,1,,,,Primary,No,
2019.03.14 16:00:00,2019.03.14 16:00:00,,,,,,,,,,,,,,,,,,28,,2019.03.15 16:00:22,1,,,,Primary,No,
2019.03.14 16:00:11,2019.03.14 16:00:00,,,,2019.03.14 16:00:11,Resolved QFP,66.413730,-146.515313,6W,7366111,521641,117,,1.0,0x40640126,8,,,,,2019.03.15 16:00:22,1,,,,Primary,No,
2019.03.14 20:00:00,2019.03.14 20:00:00,,,,,,,,,,,,,,,,,,8,,2019.03.15 16:00:22,1,,,,Primary,No,
2019.03.14 20:00:10,2019.03.14 20:00:00,,,,2019.03.14 20:00:10,Resolved QFP,66.422699,-146.515085,6W,7367111,521644,127,,0.9,0x2C1090D0,9,,,,,2019.03.15 16:00:22,1,,,,Primary,No,
2019.03.15 00:00:00,2019.03.15 00:00:00,,,,,,,,,,,,,,,,,,20,,2019.03.15 16:00:22,1,,,,Primary,No,
