Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704528A
Comment,
Iridium IMEI,300434063150300

Report Period Begins,2018.11.13 13:00:00
Report Period Ends,2021.04.11 07:37:16

Report File Number,1 of 1
File Coverage Begins,2018.11.13 13:00:00
File Coverage Ends,2021.04.11 07:37:16

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.13 13:00:00,2018.11.13 13:00:00,,,,,,,,,,,,,,,,,,12,,2018.11.13 13:15:10,1,,,,Roof Test,No,
2018.11.13 13:00:12,2018.11.13 13:00:00,,,,2018.11.13 13:00:12,Resolved QFP,33.384651,-111.811157,12S,3694225,424555,394,,1.0,0x51940832,10,,,,,2018.11.13 13:15:10,1,,,,Roof Test,No,
2018.11.13 13:15:00,2018.11.13 13:15:00,,,,,,,,,,,,,,,,,,8,,2018.11.13 13:45:06,1,,,,Roof Test,No,
2018.11.13 13:15:10,2018.11.13 13:15:10,16,33.39145,-111.86532,,,,,,,,,,,,,,,,,2018.11.13 13:15:10,,,,,,,
2018.11.13 13:15:10,2018.11.13 13:15:10,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:15:10,1,No,No,,,No,
2018.11.13 13:15:26,2018.11.13 13:15:00,,,,2018.11.13 13:15:26,Resolved QFP,33.384665,-111.811342,12S,3694226,424537,415,,1.8,0x51000832,7,,,,,2018.11.13 13:45:06,1,,,,Roof Test,No,
2018.11.13 13:30:00,2018.11.13 13:30:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 13:45:06,1,,,,Roof Test,No,
2018.11.13 13:30:15,2018.11.13 13:30:00,,,,2018.11.13 13:30:15,Resolved QFP,33.384564,-111.811283,12S,3694215,424543,400,,1.3,0x11005812,7,,,,,2018.11.13 13:45:06,1,,,,Roof Test,No,
2018.11.13 13:45:06,2018.11.13 13:45:06,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:45:06,1,No,No,,,No,
2018.11.13 13:45:06,2018.11.13 13:45:06,2,33.35027,-111.80938,,,,,,,,,,,,,,,,,2018.11.13 13:45:06,,,,,,,
2018.11.13 14:15:00,2018.11.13 14:15:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 14:45:08,1,,,,Roof Test,No,
2018.11.13 14:15:40,2018.11.13 14:15:00,,,,2018.11.13 14:15:40,Resolved QFP,33.384443,-111.811196,12S,3694202,424551,412,,0.9,0x13184812,9,,,,,2018.11.13 14:45:08,1,,,,Roof Test,No,
2018.11.13 14:30:00,2018.11.13 14:30:00,,,,,,,,,,,,,,,,,,8,,2018.11.13 14:45:08,1,,,,Roof Test,No,
2018.11.13 14:30:15,2018.11.13 14:30:00,,,,2018.11.13 14:30:15,Resolved QFP,33.384470,-111.811231,12S,3694205,424548,395,,0.8,0x13185812,10,,,,,2018.11.13 14:45:08,1,,,,Roof Test,No,
