Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704680A
Comment,
Iridium IMEI,300434063153010

Report Period Begins,2018.11.19 20:30:00
Report Period Ends,2024.07.29 23:34:49

Report File Number,1 of 1
File Coverage Begins,2018.11.19 20:30:00
File Coverage Ends,2024.07.29 23:34:49

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 20:30:00,2018.11.19 20:30:00,,,,,,,,,,,,,,,,,,34,,2018.11.19 20:45:27,1,,,,Roof Test,No,
2018.11.19 20:30:12,2018.11.19 20:30:00,,,,2018.11.19 20:30:12,Resolved QFP,33.384437,-111.811105,12S,3694201,424559,396,,1.0,0xC4282681,10,,,,,2018.11.19 20:45:27,1,,,,Roof Test,No,
2018.11.19 20:45:00,2018.11.19 20:45:00,,,,,,,,,,,,,,,,,,37,,2018.11.19 20:45:27,1,,,,Roof Test,No,
2018.11.19 20:45:10,2018.11.19 20:45:00,,,,2018.11.19 20:45:10,Resolved QFP,33.384438,-111.811045,12S,3694201,424565,408,,0.8,0xC5282681,11,,,,,2018.11.19 20:45:27,1,,,,Roof Test,No,
2018.11.19 20:45:27,2018.11.19 20:45:27,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 20:45:27,1,No,No,,,No,
2018.11.19 20:45:27,2018.11.19 20:45:27,3,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 20:45:27,,,,,,,
2018.11.19 21:00:00,2018.11.19 21:00:00,,,,,,,,,,,,,,,,,,39,,2018.11.19 21:15:26,1,,,,Roof Test,No,
2018.11.19 21:00:12,2018.11.19 21:00:00,,,,2018.11.19 21:00:12,Resolved QFP,33.384405,-111.811211,12S,3694197,424549,402,,1.2,0xC1202E05,10,,,,,2018.11.19 21:15:26,1,,,,Roof Test,No,
2018.11.19 21:15:00,2018.11.19 21:15:00,,,,,,,,,,,,,,,,,,40,,2018.11.19 21:15:26,1,,,,Roof Test,No,
2018.11.19 21:15:12,2018.11.19 21:15:00,,,,2018.11.19 21:15:12,Resolved QFP,33.384420,-111.811148,12S,3694199,424555,404,,0.9,0xC3282E05,12,,,,,2018.11.19 21:15:26,1,,,,Roof Test,No,
2018.11.19 21:15:26,2018.11.19 21:15:26,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 21:15:26,1,No,No,,,No,
2018.11.19 21:15:26,2018.11.19 21:15:26,4,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.19 21:15:26,,,,,,,
2018.11.19 21:30:00,2018.11.19 21:30:00,,,,,,,,,,,,,,,,,,37,,2018.11.19 21:45:29,1,,,,Roof Test,No,
2018.11.19 21:30:11,2018.11.19 21:30:00,,,,2018.11.19 21:30:11,Resolved QFP,33.384408,-111.811167,12S,3694198,424553,393,,0.9,0xC3282605,11,,,,,2018.11.19 21:45:29,1,,,,Roof Test,No,
