Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700541A
Comment,
Iridium IMEI,300434062099190

Report Period Begins,2018.04.11 17:20:15
Report Period Ends,2019.03.30 16:00:17

Report File Number,1 of 1
File Coverage Begins,2018.04.11 17:20:15
File Coverage Ends,2019.03.30 16:00:17

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.04.11 17:20:15,2018.04.11 17:20:15,,,,,,,,,,,,,,,,,,5,,2018.04.11 17:25:25,1,,,,,Yes,
2018.04.11 17:21:03,2018.04.11 17:20:15,,,,2018.04.11 17:21:03,Succeeded,66.752474,-151.389238,5W,7404703,570940,,9.77,,,,,,,,2018.04.11 17:25:25,1,,,,,Yes,
2018.04.11 17:25:15,2018.04.11 17:20:15,,,,,,,,,,,,,,,,,1,,,2018.04.11 17:25:25,1,,,,,Yes,
2018.04.11 17:25:25,2018.04.11 17:25:25,,,,,,,,,,,,,,,,,,,Hit,2018.04.11 17:25:25,1,,,,,Yes,
2018.04.11 17:25:25,2018.04.11 17:25:25,4,66.75310,-151.40403,,,,,,,,,,,,,,,,,2018.04.11 17:25:25,,,,,,,
2018.04.11 20:00:00,2018.04.11 20:00:00,,,,,,,,,,,,,,,,,,23,,2018.04.13 12:00:24,1,,,,Primary,No,
2018.04.11 20:00:05,2018.04.11 20:00:00,,,,2018.04.11 20:00:05,Resolved QFP,66.750764,-151.386455,5W,7404516,571068,201,,1.5,0x2C1810C0,8,,,,,2018.04.13 12:00:24,1,,,,Primary,No,
2018.04.12 00:00:00,2018.04.12 00:00:00,,,,,,,,,,,,,,,,,,15,,2018.04.13 12:00:24,1,,,,Primary,No,
2018.04.12 00:00:05,2018.04.12 00:00:00,,,,2018.04.12 00:00:05,Resolved QFP,66.755647,-151.384941,5W,7405062,571120,208,,1.0,0x89A50820,9,,,,,2018.04.13 12:00:24,1,,,,Primary,No,
2018.04.12 04:00:00,2018.04.12 04:00:00,,,,,,,,,,,,,,,,,,16,,2018.04.13 12:00:24,1,,,,Primary,No,
2018.04.12 04:00:07,2018.04.12 04:00:00,,,,2018.04.12 04:00:07,Resolved QFP,66.756378,-151.385204,5W,7405143,571106,204,,1.3,0x11400912,7,,,,,2018.04.13 12:00:24,1,,,,Primary,No,
2018.04.12 08:00:00,2018.04.12 08:00:00,,,,,,,,,,,,,,,,,,28,,2018.04.13 12:00:24,1,,,,Primary,No,
2018.04.12 08:00:07,2018.04.12 08:00:00,,,,2018.04.12 08:00:07,Resolved QFP,66.756377,-151.385280,5W,7405143,571103,195,,2.2,0x24184280,7,,,,,2018.04.13 12:00:24,1,,,,Primary,No,
2018.04.12 12:00:00,2018.04.12 12:00:00,,,,,,,,,,,,,,,,,,26,,2018.04.13 12:00:24,1,,,,Primary,No,
