Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704780A
Comment,
Iridium IMEI,300434063143980

Report Period Begins,2018.11.29 17:30:00
Report Period Ends,2021.03.03 21:20:53

Report File Number,1 of 1
File Coverage Begins,2018.11.29 17:30:00
File Coverage Ends,2021.03.03 21:20:53

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.29 17:30:00,2018.11.29 17:30:00,,,,,,,,,,,,,,,,,,26,,2018.11.29 17:58:56,1,,,,Roof Test,No,
2018.11.29 17:30:15,2018.11.29 17:30:00,,,,2018.11.29 17:30:15,Resolved QFP,33.384432,-111.811102,12S,3694200,424560,374,,1.4,0x84980280,7,,,,,2018.11.29 17:58:56,1,,,,Roof Test,No,
2018.11.29 17:45:00,2018.11.29 17:45:00,,,,,,,,,,,,,,,,,,30,,2018.11.29 17:58:56,1,,,,Roof Test,No,
2018.11.29 17:45:09,2018.11.29 17:45:00,,,,2018.11.29 17:45:09,Resolved QFP,33.384471,-111.811138,12S,3694205,424556,390,,1.4,0x84980280,7,,,,,2018.11.29 17:58:56,1,,,,Roof Test,No,
2018.11.29 17:58:56,2018.11.29 17:58:56,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 17:58:56,1,No,No,,,No,
2018.11.29 17:58:56,2018.11.29 17:58:56,3,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.29 17:58:56,,,,,,,
2018.11.29 18:00:00,2018.11.29 18:00:00,,,,,,,,,,,,,,,,,,29,,2018.11.29 18:28:55,1,,,,Roof Test,No,
2018.11.29 18:00:12,2018.11.29 18:00:00,,,,2018.11.29 18:00:12,Resolved QFP,33.384454,-111.811112,12S,3694203,424559,396,,1.1,0x84986280,9,,,,,2018.11.29 18:28:55,1,,,,Roof Test,No,
2018.11.29 18:15:00,2018.11.29 18:15:00,,,,,,,,,,,,,,,,,,27,,2018.11.29 18:28:55,1,,,,Roof Test,No,
2018.11.29 18:15:12,2018.11.29 18:15:00,,,,2018.11.29 18:15:12,Resolved QFP,33.384421,-111.811141,12S,3694199,424556,389,,1.0,0xC4982280,9,,,,,2018.11.29 18:28:55,1,,,,Roof Test,No,
2018.11.29 18:28:55,2018.11.29 18:28:55,3,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.29 18:28:55,,,,,,,
2018.11.29 18:28:55,2018.11.29 18:28:55,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 18:28:55,1,No,No,,,No,
2018.11.29 18:30:00,2018.11.29 18:30:00,,,,,,,,,,,,,,,,,,25,,2018.11.29 18:58:57,1,,,,Roof Test,No,
2018.11.29 18:30:13,2018.11.29 18:30:00,,,,2018.11.29 18:30:13,Resolved QFP,33.384396,-111.811206,12S,3694196,424550,383,,1.0,0xC0902680,8,,,,,2018.11.29 18:58:57,1,,,,Roof Test,No,
