Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704720A
Comment,
Iridium IMEI,300434063241510

Report Period Begins,2018.11.26 17:45:00
Report Period Ends,2021.09.26 16:04:26

Report File Number,1 of 1
File Coverage Begins,2018.11.26 17:45:00
File Coverage Ends,2021.09.26 16:04:26

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.26 17:45:00,2018.11.26 17:45:00,,,,,,,,,,,,,,,,,,25,,2018.11.26 18:08:12,1,,,,Roof Test,No,
2018.11.26 17:45:11,2018.11.26 17:45:00,,,,2018.11.26 17:45:11,Resolved QFP,33.384528,-111.811138,12S,3694211,424556,390,,1.3,0x84980280,7,,,,,2018.11.26 18:08:12,1,,,,Roof Test,No,
2018.11.26 18:00:00,2018.11.26 18:00:00,,,,,,,,,,,,,,,,,,29,,2018.11.26 18:08:12,1,,,,Roof Test,No,
2018.11.26 18:00:12,2018.11.26 18:00:00,,,,2018.11.26 18:00:12,Resolved QFP,33.384437,-111.811151,12S,3694201,424555,417,,1.2,0x84186200,7,,,,,2018.11.26 18:08:12,1,,,,Roof Test,No,
2018.11.26 18:08:12,2018.11.26 18:08:12,3,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.26 18:08:12,,,,,,,
2018.11.26 18:08:12,2018.11.26 18:08:12,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:08:12,1,No,No,,,No,
2018.11.26 18:15:00,2018.11.26 18:15:00,,,,,,,,,,,,,,,,,,30,,2018.11.26 18:38:10,1,,,,Roof Test,No,
2018.11.26 18:15:10,2018.11.26 18:15:00,,,,2018.11.26 18:15:10,Resolved QFP,33.384404,-111.811080,12S,3694197,424562,381,,1.4,0x84980280,7,,,,,2018.11.26 18:38:10,1,,,,Roof Test,No,
2018.11.26 18:30:00,2018.11.26 18:30:00,,,,,,,,,,,,,,,,,,31,,2018.11.26 18:38:10,1,,,,Roof Test,No,
2018.11.26 18:30:12,2018.11.26 18:30:00,,,,2018.11.26 18:30:12,Resolved QFP,33.384782,-111.811190,12S,3694239,424552,366,,1.0,0xC4980280,8,,,,,2018.11.26 18:38:10,1,,,,Roof Test,No,
2018.11.26 18:38:10,2018.11.26 18:38:10,3,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.26 18:38:10,,,,,,,
2018.11.26 18:38:10,2018.11.26 18:38:10,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:38:10,1,No,No,,,No,
2018.11.26 18:45:00,2018.11.26 18:45:00,,,,,,,,,,,,,,,,,,32,,2018.11.26 19:08:14,1,,,,Roof Test,No,
2018.11.26 18:45:09,2018.11.26 18:45:00,,,,2018.11.26 18:45:09,Resolved QFP,33.384448,-111.810888,12S,3694202,424579,394,,1.2,0xC0980280,7,,,,,2018.11.26 19:08:14,1,,,,Roof Test,No,
