Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704711A
Comment,
Iridium IMEI,300434063241070

Report Period Begins,2018.11.26 17:45:00
Report Period Ends,2022.04.11 08:09:08

Report File Number,1 of 1
File Coverage Begins,2018.11.26 17:45:00
File Coverage Ends,2022.04.11 08:09:08

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.26 17:45:00,2018.11.26 17:45:00,,,,,,,,,,,,,,,,,,26,,2018.11.26 18:11:16,1,,,,Roof Test,No,
2018.11.26 17:45:16,2018.11.26 17:45:00,,,,2018.11.26 17:45:16,Resolved QFP,33.384358,-111.811112,12S,3694192,424559,386,,1.3,0x84984280,8,,,,,2018.11.26 18:11:16,1,,,,Roof Test,No,
2018.11.26 18:00:00,2018.11.26 18:00:00,,,,,,,,,,,,,,,,,,31,,2018.11.26 18:11:16,1,,,,Roof Test,No,
2018.11.26 18:00:09,2018.11.26 18:00:00,,,,2018.11.26 18:00:09,Resolved QFP,33.384360,-111.811112,12S,3694192,424559,379,,1.3,0x84980280,7,,,,,2018.11.26 18:11:16,1,,,,Roof Test,No,
2018.11.26 18:11:16,2018.11.26 18:11:16,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:11:16,1,No,No,,,No,
2018.11.26 18:11:16,2018.11.26 18:11:16,3,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.26 18:11:16,,,,,,,
2018.11.26 18:15:00,2018.11.26 18:15:00,,,,,,,,,,,,,,,,,,30,,2018.11.26 18:41:19,1,,,,Roof Test,No,
2018.11.26 18:15:15,2018.11.26 18:15:00,,,,2018.11.26 18:15:15,Resolved QFP,33.384384,-111.811144,12S,3694195,424556,371,,1.1,0x84982280,8,,,,,2018.11.26 18:41:19,1,,,,Roof Test,No,
2018.11.26 18:30:00,2018.11.26 18:30:00,,,,,,,,,,,,,,,,,,32,,2018.11.26 18:41:19,1,,,,Roof Test,No,
2018.11.26 18:30:10,2018.11.26 18:30:00,,,,2018.11.26 18:30:10,Resolved QFP,33.384360,-111.811072,12S,3694192,424562,390,,1.2,0xC4980200,7,,,,,2018.11.26 18:41:19,1,,,,Roof Test,No,
2018.11.26 18:41:19,2018.11.26 18:41:19,6,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.26 18:41:19,,,,,,,
2018.11.26 18:41:19,2018.11.26 18:41:19,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:41:19,1,No,No,,,No,
2018.11.26 18:45:00,2018.11.26 18:45:00,,,,,,,,,,,,,,,,,,33,,2018.11.26 19:11:19,1,,,,Roof Test,No,
2018.11.26 18:45:14,2018.11.26 18:45:00,,,,2018.11.26 18:45:14,Resolved QFP,33.384366,-111.810959,12S,3694193,424573,391,,0.9,0xC0982680,9,,,,,2018.11.26 19:11:19,1,,,,Roof Test,No,
