Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704805A
Comment,
Iridium IMEI,300434063152260

Report Period Begins,2018.11.19 18:45:00
Report Period Ends,2021.12.21 12:00:26

Report File Number,1 of 1
File Coverage Begins,2018.11.19 18:45:00
File Coverage Ends,2021.12.21 12:00:26

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 18:45:00,2018.11.19 18:45:00,,,,,,,,,,,,,,,,,,29,,2018.11.19 21:12:58,1,,,,Roof Test,No,
2018.11.19 18:45:14,2018.11.19 18:45:00,,,,2018.11.19 18:45:14,Resolved QFP,33.384451,-111.811234,12S,3694202,424547,343,,1.1,0x84982280,8,,,,,2018.11.19 21:12:58,1,,,,Roof Test,No,
2018.11.19 19:00:00,2018.11.19 19:00:00,,,,,,,,,,,,,,,,,,32,,2018.11.19 21:12:58,1,,,,Roof Test,No,
2018.11.19 19:00:10,2018.11.19 19:00:00,,,,2018.11.19 19:00:10,Resolved QFP,33.384390,-111.811189,12S,3694196,424551,346,,1.6,0x84980280,7,,,,,2018.11.19 21:12:58,1,,,,Roof Test,No,
2018.11.19 19:15:00,2018.11.19 19:15:00,,,,,,,,,,,,,,,,,,32,,2018.11.19 19:32:35,1,,,,Roof Test,No,
2018.11.19 19:15:13,2018.11.19 19:15:00,,,,2018.11.19 19:15:13,Resolved QFP,33.384505,-111.811165,12S,3694208,424554,376,,0.9,0xC4880680,8,,,,,2018.11.19 19:32:35,1,,,,Roof Test,No,
2018.11.19 19:30:00,2018.11.19 19:30:00,,,,,,,,,,,,,,,,,,33,,2018.11.19 19:32:35,1,,,,Roof Test,No,
2018.11.19 19:30:09,2018.11.19 19:30:00,,,,2018.11.19 19:30:09,Resolved QFP,33.384395,-111.811255,12S,3694196,424545,375,,1.3,0x40180680,6,,,,,2018.11.19 19:32:35,1,,,,Roof Test,No,
2018.11.19 19:32:35,2018.11.19 19:32:35,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 19:32:35,1,No,No,,,No,
2018.11.19 19:32:35,2018.11.19 19:32:35,9,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 19:32:35,,,,,,,
2018.11.19 19:45:00,2018.11.19 19:45:00,,,,,,,,,,,,,,,,,,32,,2018.11.19 20:02:39,1,,,,Roof Test,No,
2018.11.19 19:45:12,2018.11.19 19:45:00,,,,2018.11.19 19:45:12,Resolved QFP,33.384389,-111.811276,12S,3694196,424543,382,,0.8,0xC0982681,10,,,,,2018.11.19 20:02:39,1,,,,Roof Test,No,
2018.11.19 20:00:00,2018.11.19 20:00:00,,,,,,,,,,,,,,,,,,33,,2018.11.19 20:02:39,1,,,,Roof Test,No,
