Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704819A
Comment,
Iridium IMEI,300434063156180

Report Period Begins,2018.11.19 18:45:00
Report Period Ends,2018.11.19 21:01:48

Report File Number,1 of 1
File Coverage Begins,2018.11.19 18:45:00
File Coverage Ends,2018.11.19 21:01:48

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 18:45:00,2018.11.19 18:45:00,,,,,,,,,,,,,,,,,,29,,2018.11.19 19:01:51,1,,,,Roof Test,No,
2018.11.19 18:45:21,2018.11.19 18:45:00,,,,2018.11.19 18:45:21,Resolved QFP,33.384415,-111.811210,12S,3694198,424549,325,,1.7,0x84180280,6,,,,,2018.11.19 19:01:51,1,,,,Roof Test,No,
2018.11.19 19:00:00,2018.11.19 19:00:00,,,,,,,,,,,,,,,,,,32,,2018.11.19 19:01:51,1,,,,Roof Test,No,
2018.11.19 19:00:23,2018.11.19 19:00:00,,,,2018.11.19 19:00:23,Resolved QFP,33.384392,-111.811145,12S,3694196,424555,331,,1.9,0x84180280,6,,,,,2018.11.19 19:01:51,1,,,,Roof Test,No,
2018.11.19 19:01:51,2018.11.19 19:01:51,3,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 19:01:51,,,,,,,
2018.11.19 19:01:51,2018.11.19 19:01:51,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 19:01:51,1,No,No,,,No,
2018.11.19 19:15:00,2018.11.19 19:15:00,,,,,,,,,,,,,,,,,,31,,2018.11.19 19:31:51,1,,,,Roof Test,No,
2018.11.19 19:15:13,2018.11.19 19:15:00,,,,2018.11.19 19:15:13,Resolved QFP,33.384382,-111.811210,12S,3694195,424549,383,,0.9,0xC4982600,9,,,,,2018.11.19 19:31:51,1,,,,Roof Test,No,
2018.11.19 19:30:00,2018.11.19 19:30:00,,,,,,,,,,,,,,,,,,33,,2018.11.19 19:31:51,1,,,,Roof Test,No,
2018.11.19 19:30:15,2018.11.19 19:30:00,,,,2018.11.19 19:30:15,Resolved QFP,33.384406,-111.811263,12S,3694198,424545,378,,1.0,0xC4182600,8,,,,,2018.11.19 19:31:51,1,,,,Roof Test,No,
2018.11.19 19:31:51,2018.11.19 19:31:51,8,33.41790,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 19:31:51,,,,,,,
2018.11.19 19:31:51,2018.11.19 19:31:51,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 19:31:51,1,No,No,,,No,
2018.11.19 19:45:00,2018.11.19 19:45:00,,,,,,,,,,,,,,,,,,32,,2018.11.19 20:01:48,1,,,,Roof Test,No,
2018.11.19 19:45:09,2018.11.19 19:45:00,,,,2018.11.19 19:45:09,Resolved QFP,33.384364,-111.811189,12S,3694193,424551,396,,1.3,0xC0180601,7,,,,,2018.11.19 20:01:48,1,,,,Roof Test,No,
