Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700569A
Comment,
Iridium IMEI,300434062298790

Report Period Begins,2018.02.13 19:09:39
Report Period Ends,2021.04.14 08:02:45

Report File Number,1 of 1
File Coverage Begins,2018.02.13 19:09:39
File Coverage Ends,2021.04.14 08:02:45

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.02.13 19:09:39,2018.02.13 19:09:39,,,,,,,,,,,,,,,,,,6,,2018.02.14 19:15:51,1,,,,,Yes,
2018.02.13 19:10:41,2018.02.13 19:09:39,,,,2018.02.13 19:10:41,Succeeded,62.626324,-141.895685,7V,6944275,454053,,22.31,,,,,,,,2018.02.14 19:15:51,1,,,,,Yes,
2018.02.13 19:14:39,2018.02.13 19:09:39,,,,,,,,,,,,,,,,,40,,,2018.02.14 19:15:51,1,,,,,Yes,
2018.02.14 09:10:00,2018.02.14 09:00:00,,,,,,,,,,,,,,,,,8,,,2018.02.20 19:19:53,1,,,,Primary,No,
2018.02.14 19:00:00,2018.02.14 19:00:00,,,,,,,,,,,,,,,,,,12,,2018.02.20 19:19:53,1,,,,Primary,No,
2018.02.14 19:00:07,2018.02.14 19:00:00,,,,2018.02.14 19:00:07,Resolved QFP,62.632624,-141.912439,7V,6944989,453204,730,,1.2,0x5100812A,8,,,,,2018.02.20 19:19:53,1,,,,Primary,No,
2018.02.14 19:15:51,2018.02.14 19:15:51,,,,,,,,,,,,,,,,,,,Hit,2018.02.14 19:15:51,1,,,,,Yes,
2018.02.14 19:15:51,2018.02.14 19:15:51,4,62.64571,-141.91289,,,,,,,,,,,,,,,,,2018.02.14 19:15:51,,,,,,,
2018.02.15 10:10:00,2018.02.15 10:00:00,,,,,,,,,,,,,,,,,203,,,2018.02.20 19:19:53,1,,,,Primary,No,
2018.02.15 20:00:00,2018.02.15 20:00:00,,,,,,,,,,,,,,,,,,19,,2018.02.20 19:19:53,1,,,,Primary,No,
2018.02.15 20:00:22,2018.02.15 20:00:00,,,,2018.02.15 20:00:22,Resolved QFP,62.625318,-141.846524,7V,6944129,456574,656,,1.5,0x02408124,6,,,,,2018.02.20 19:19:53,1,,,,Primary,No,
2018.02.16 11:10:00,2018.02.16 11:00:00,,,,,,,,,,,,,,,,,1,,,2018.02.20 19:19:53,1,,,,Primary,No,
2018.02.16 21:00:00,2018.02.16 21:00:00,,,,,,,,,,,,,,,,,,26,,2018.02.20 19:19:53,1,,,,Primary,No,
2018.02.16 21:00:11,2018.02.16 21:00:00,,,,2018.02.16 21:00:11,Resolved QFP (Uncertain),62.607185,-141.848031,7V,6942110,456470,654,,2.0,0x22408150,7,,,,,2018.02.20 19:19:53,1,,,,Primary,No,
