Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700544A
Comment,
Iridium IMEI,300434062294790

Report Period Begins,2018.03.15 04:00:00
Report Period Ends,2019.02.04 12:16:01

Report File Number,1 of 1
File Coverage Begins,2018.03.15 04:00:00
File Coverage Ends,2019.02.04 12:16:01

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.03.15 04:00:00,2018.03.15 04:00:00,,,,,,,,,,,,,,,,,,6,,2018.03.17 04:00:43,1,,,,Primary,No,
2018.03.15 04:00:07,2018.03.15 04:00:00,,,,2018.03.15 04:00:07,Resolved QFP,67.459948,-150.085362,5W,7485584,624642,425,,1.0,0xD1052822,10,,,,,2018.03.17 04:00:43,1,,,,Primary,No,
2018.03.15 08:00:00,2018.03.15 08:00:00,,,,,,,,,,,,,,,,,,11,,2018.03.17 04:00:43,1,,,,Primary,No,
2018.03.15 08:00:12,2018.03.15 08:00:00,,,,2018.03.15 08:00:12,Resolved QFP,67.459294,-150.026501,5W,7485631,627161,398,,1.8,0x16188010,7,,,,,2018.03.17 04:00:43,1,,,,Primary,No,
2018.03.15 12:00:00,2018.03.15 12:00:00,,,,,,,,,,,,,,,,,,12,,2018.03.17 04:00:43,1,,,,Primary,No,
2018.03.15 12:00:16,2018.03.15 12:00:00,,,,2018.03.15 12:00:16,Resolved QFP,67.466099,-150.014472,5W,7486414,627639,380,,1.3,0x84800601,6,,,,,2018.03.17 04:00:43,1,,,,Primary,No,
2018.03.15 13:10:00,2018.03.15 13:00:00,,,,,,,,,,,,,,,,,5,,,2018.03.17 04:00:43,1,,,,Primary,No,
2018.03.15 16:00:00,2018.03.15 16:00:00,,,,,,,,,,,,,,,,,,6,,2018.03.17 04:00:43,1,,,,Primary,No,
2018.03.15 16:00:07,2018.03.15 16:00:00,,,,2018.03.15 16:00:07,Resolved QFP,67.471935,-150.054811,5W,7486981,625884,479,,1.4,0x41242021,7,,,,,2018.03.17 04:00:43,1,,,,Primary,No,
2018.03.15 20:00:00,2018.03.15 20:00:00,,,,,,,,,,,,,,,,,,24,,2018.03.17 04:00:43,1,,,,Primary,No,
2018.03.15 20:00:12,2018.03.15 20:00:00,,,,2018.03.15 20:00:12,Resolved QFP,67.471927,-150.054939,5W,7486980,625879,445,,2.1,0x24408140,6,,,,,2018.03.17 04:00:43,1,,,,Primary,No,
2018.03.16 00:00:00,2018.03.16 00:00:00,,,,,,,,,,,,,,,,,,22,,2018.03.17 04:00:43,1,,,,Primary,No,
2018.03.16 00:00:07,2018.03.16 00:00:00,,,,2018.03.16 00:00:07,Resolved QFP,67.468658,-150.067630,5W,7486590,625354,510,,1.5,0x28055401,8,,,,,2018.03.17 04:00:43,1,,,,Primary,No,
2018.03.16 04:00:00,2018.03.16 04:00:00,,,,,,,,,,,,,,,,,,4,,2018.03.17 04:00:43,1,,,,Primary,No,
