Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704534A
Comment,
Iridium IMEI,300434063158310

Report Period Begins,2018.11.13 13:00:00
Report Period Ends,2018.11.13 15:15:41

Report File Number,1 of 1
File Coverage Begins,2018.11.13 13:00:00
File Coverage Ends,2018.11.13 15:15:41

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.13 13:00:00,2018.11.13 13:00:00,,,,,,,,,,,,,,,,,,11,,2018.11.13 13:15:41,1,,,,Roof Test,No,
2018.11.13 13:00:14,2018.11.13 13:00:00,,,,2018.11.13 13:00:14,Resolved QFP,33.384717,-111.811175,12S,3694232,424553,396,,1.5,0x51040812,7,,,,,2018.11.13 13:15:41,1,,,,Roof Test,No,
2018.11.13 13:15:00,2018.11.13 13:15:00,,,,,,,,,,,,,,,,,,8,,2018.11.13 13:15:41,1,,,,Roof Test,No,
2018.11.13 13:15:15,2018.11.13 13:15:00,,,,2018.11.13 13:15:15,Resolved QFP,33.384597,-111.811276,12S,3694219,424543,407,,2.2,0x51000812,6,,,,,2018.11.13 13:15:41,1,,,,Roof Test,No,
2018.11.13 13:15:41,2018.11.13 13:15:41,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:15:41,1,No,No,,,No,
2018.11.13 13:30:00,2018.11.13 13:30:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 13:45:40,1,,,,Roof Test,No,
2018.11.13 13:30:11,2018.11.13 13:30:00,,,,2018.11.13 13:30:11,Resolved QFP (Uncertain),33.384499,-111.811283,12S,3694208,424543,413,,1.2,0x51105810,8,,,,,2018.11.13 13:45:40,1,,,,Roof Test,No,
2018.11.13 13:45:00,2018.11.13 13:45:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 13:45:40,1,,,,Roof Test,No,
2018.11.13 13:45:12,2018.11.13 13:45:00,,,,2018.11.13 13:45:12,Resolved QFP,33.384442,-111.811254,12S,3694201,424545,406,,0.9,0x51105812,9,,,,,2018.11.13 13:45:40,1,,,,Roof Test,No,
2018.11.13 13:45:40,2018.11.13 13:45:40,2,33.35027,-111.80938,,,,,,,,,,,,,,,,,2018.11.13 13:45:40,,,,,,,
2018.11.13 13:45:40,2018.11.13 13:45:40,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:45:40,1,No,No,,,No,
2018.11.13 14:00:00,2018.11.13 14:00:00,,,,,,,,,,,,,,,,,,5,,2018.11.13 14:15:38,1,,,,Roof Test,No,
2018.11.13 14:00:11,2018.11.13 14:00:00,,,,2018.11.13 14:00:11,Resolved QFP,33.384460,-111.811112,12S,3694203,424559,406,,1.1,0x13005812,8,,,,,2018.11.13 14:15:38,1,,,,Roof Test,No,
2018.11.13 14:15:00,2018.11.13 14:15:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 14:15:38,1,,,,Roof Test,No,
