Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700559A
Comment,
Iridium IMEI,300434062299790

Report Period Begins,2018.04.03 20:20:29
Report Period Ends,2021.07.25 08:24:08

Report File Number,1 of 1
File Coverage Begins,2018.04.03 20:20:29
File Coverage Ends,2021.07.25 08:24:08

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.04.03 20:20:29,2018.04.03 20:20:29,,,,,,,,,,,,,,,,,,-1,,2018.04.03 20:25:40,1,,,,,Yes,
2018.04.03 20:21:06,2018.04.03 20:20:29,,,,2018.04.03 20:21:06,Succeeded,65.197183,-157.353205,4W,7231436,577078,,9.45,,,,,,,,2018.04.03 20:25:40,1,,,,,Yes,
2018.04.03 20:25:29,2018.04.03 20:20:29,,,,,,,,,,,,,,,,,0,,,2018.04.03 20:25:40,1,,,,,Yes,
2018.04.03 20:25:40,2018.04.03 20:25:40,,,,,,,,,,,,,,,,,,,Hit,2018.04.03 20:25:40,1,,,,,Yes,
2018.04.03 20:25:40,2018.04.03 20:25:40,3,65.20306,-157.45247,,,,,,,,,,,,,,,,,2018.04.03 20:25:40,,,,,,,
2018.04.05 21:02:15,2018.04.05 21:02:15,,,,,,,,,,,,,,,,,,-2,,2018.04.05 21:07:28,1,,,,,Yes,
2018.04.05 21:03:08,2018.04.05 21:02:15,,,,2018.04.05 21:03:08,Succeeded,65.152201,-157.320368,4W,7226465,578748,,9.21,,,,,,,,2018.04.05 21:07:28,1,,,,,Yes,
2018.04.05 21:07:15,2018.04.05 21:02:15,,,,,,,,,,,,,,,,,52,,,2018.04.05 21:07:28,1,,,,,Yes,
2018.04.05 21:07:28,2018.04.05 21:07:28,,,,,,,,,,,,,,,,,,,Hit,2018.04.05 21:07:28,1,,,,,Yes,
2018.04.05 21:07:28,2018.04.05 21:07:28,2,65.19055,-157.37356,,,,,,,,,,,,,,,,,2018.04.05 21:07:28,,,,,,,
2018.04.06 00:00:00,2018.04.06 00:00:00,,,,,,,,,,,,,,,,,,31,,2018.04.07 16:10:20,1,,,,Auxiliary 3,No,
2018.04.06 00:00:07,2018.04.06 00:00:00,,,,2018.04.06 00:00:07,Resolved QFP,65.152065,-157.316571,4W,7226454,578926,90,,1.1,0x88854801,8,,,,,2018.04.07 16:10:20,1,,,,Auxiliary 3,No,
2018.04.06 00:10:00,2018.04.06 00:00:00,,,,,,,,,,,,,,,,,0,,,2018.04.07 16:10:20,1,,,,Auxiliary 3,No,
2018.04.06 04:00:00,2018.04.06 04:00:00,,,,,,,,,,,,,,,,,,4,,2018.04.07 16:10:20,1,,,,Auxiliary 3,No,
2018.04.06 04:00:09,2018.04.06 04:00:00,,,,2018.04.06 04:00:09,Resolved QFP,65.129584,-157.340993,4W,7223919,577847,71,,1.3,0x51000912,7,,,,,2018.04.07 16:10:20,1,,,,Auxiliary 3,No,
