Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704535A
Comment,
Iridium IMEI,300434063155200

Report Period Begins,2018.11.13 12:45:00
Report Period Ends,2018.11.13 15:24:54

Report File Number,1 of 1
File Coverage Begins,2018.11.13 12:45:00
File Coverage Ends,2018.11.13 15:24:54

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.13 12:45:00,2018.11.13 12:45:00,,,,,,,,,,,,,,,,,,21,,2018.11.13 13:14:50,1,,,,Roof Test,No,
2018.11.13 12:45:12,2018.11.13 12:45:00,,,,2018.11.13 12:45:12,Resolved QFP,33.384720,-111.811243,12S,3694232,424547,384,,1.0,0x11840832,8,,,,,2018.11.13 13:14:50,1,,,,Roof Test,No,
2018.11.13 13:00:00,2018.11.13 13:00:00,,,,,,,,,,,,,,,,,,12,,2018.11.13 13:14:50,1,,,,Roof Test,No,
2018.11.13 13:00:15,2018.11.13 13:00:00,,,,2018.11.13 13:00:15,Resolved QFP,33.384701,-111.811237,12S,3694230,424547,392,,1.1,0x11940832,9,,,,,2018.11.13 13:14:50,1,,,,Roof Test,No,
2018.11.13 13:14:50,2018.11.13 13:14:50,18,33.39145,-111.86532,,,,,,,,,,,,,,,,,2018.11.13 13:14:50,,,,,,,
2018.11.13 13:14:50,2018.11.13 13:14:50,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:14:50,1,No,No,,,No,
2018.11.13 13:15:00,2018.11.13 13:15:00,,,,,,,,,,,,,,,,,,8,,2018.11.13 13:44:50,1,,,,Roof Test,No,
2018.11.13 13:15:24,2018.11.13 13:15:00,,,,2018.11.13 13:15:24,Resolved QFP,33.384626,-111.811320,12S,3694222,424539,415,,2.0,0x11000832,6,,,,,2018.11.13 13:44:50,1,,,,Roof Test,No,
2018.11.13 13:30:00,2018.11.13 13:30:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 13:44:50,1,,,,Roof Test,No,
2018.11.13 13:30:13,2018.11.13 13:30:00,,,,2018.11.13 13:30:13,Resolved QFP,33.384571,-111.811194,12S,3694216,424551,412,,1.0,0x51005812,8,,,,,2018.11.13 13:44:50,1,,,,Roof Test,No,
2018.11.13 13:44:50,2018.11.13 13:44:50,3,33.35027,-111.80938,,,,,,,,,,,,,,,,,2018.11.13 13:44:50,,,,,,,
2018.11.13 13:44:50,2018.11.13 13:44:50,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:44:50,1,No,No,,,No,
2018.11.13 13:45:00,2018.11.13 13:45:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 14:14:54,1,,,,Roof Test,No,
2018.11.13 13:45:19,2018.11.13 13:45:00,,,,2018.11.13 13:45:19,Resolved QFP,33.384517,-111.811315,12S,3694210,424540,378,,1.5,0x11005812,7,,,,,2018.11.13 14:14:54,1,,,,Roof Test,No,
