Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704674A
Comment,
Iridium IMEI,300434062096600

Report Period Begins,2018.11.19 20:30:00
Report Period Ends,2020.02.13 05:00:14

Report File Number,1 of 1
File Coverage Begins,2018.11.19 20:30:00
File Coverage Ends,2020.02.13 05:00:14

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 20:30:00,2018.11.19 20:30:00,,,,,,,,,,,,,,,,,,34,,2018.11.19 20:47:07,1,,,,Roof Test,No,
2018.11.19 20:30:14,2018.11.19 20:30:00,,,,2018.11.19 20:30:14,Resolved QFP,33.384364,-111.811099,12S,3694193,424560,376,,1.0,0x44282681,9,,,,,2018.11.19 20:47:07,1,,,,Roof Test,No,
2018.11.19 20:45:00,2018.11.19 20:45:00,,,,,,,,,,,,,,,,,,38,,2018.11.19 20:47:07,1,,,,Roof Test,No,
2018.11.19 20:45:08,2018.11.19 20:45:00,,,,2018.11.19 20:45:08,Resolved QFP,33.384417,-111.811060,12S,3694199,424563,392,,0.9,0xC5280600,8,,,,,2018.11.19 20:47:07,1,,,,Roof Test,No,
2018.11.19 20:47:07,2018.11.19 20:47:07,4,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 20:47:07,,,,,,,
2018.11.19 20:47:07,2018.11.19 20:47:07,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 20:47:07,1,No,No,,,No,
2018.11.19 21:00:00,2018.11.19 21:00:00,,,,,,,,,,,,,,,,,,38,,2018.11.19 21:17:05,1,,,,Roof Test,No,
2018.11.19 21:00:12,2018.11.19 21:00:00,,,,2018.11.19 21:00:12,Resolved QFP,33.384359,-111.811172,12S,3694192,424553,397,,1.4,0xC1282A05,10,,,,,2018.11.19 21:17:05,1,,,,Roof Test,No,
2018.11.19 21:15:00,2018.11.19 21:15:00,,,,,,,,,,,,,,,,,,39,,2018.11.19 21:17:05,1,,,,Roof Test,No,
2018.11.19 21:15:15,2018.11.19 21:15:00,,,,2018.11.19 21:15:15,Resolved QFP,33.384773,-111.810021,12S,3694237,424660,348,,1.7,0xC0280280,6,,,,,2018.11.19 21:17:05,1,,,,Roof Test,No,
2018.11.19 21:17:05,2018.11.19 21:17:05,6,33.41790,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 21:17:05,,,,,,,
2018.11.19 21:17:05,2018.11.19 21:17:05,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 21:17:05,1,No,No,,,No,
2018.11.19 21:30:00,2018.11.19 21:30:00,,,,,,,,,,,,,,,,,,36,,2018.11.19 21:47:03,1,,,,Roof Test,No,
2018.11.19 21:30:11,2018.11.19 21:30:00,,,,2018.11.19 21:30:11,Resolved QFP,33.384403,-111.811091,12S,3694197,424561,397,,1.2,0xC3082205,9,,,,,2018.11.19 21:47:03,1,,,,Roof Test,No,
