Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704699A
Comment,
Iridium IMEI,300434063143930

Report Period Begins,2018.11.19 20:30:00
Report Period Ends,2020.02.01 16:00:38

Report File Number,1 of 1
File Coverage Begins,2018.11.19 20:30:00
File Coverage Ends,2020.02.01 16:00:38

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 20:30:00,2018.11.19 20:30:00,,,,,,,,,,,,,,,,,,34,,2018.11.19 20:46:34,1,,,,Roof Test,No,
2018.11.19 20:30:13,2018.11.19 20:30:00,,,,2018.11.19 20:30:13,Resolved QFP,33.384375,-111.811081,12S,3694194,424561,385,,1.0,0xC4282601,9,,,,,2018.11.19 20:46:34,1,,,,Roof Test,No,
2018.11.19 20:45:00,2018.11.19 20:45:00,,,,,,,,,,,,,,,,,,38,,2018.11.19 20:46:34,1,,,,Roof Test,No,
2018.11.19 20:45:12,2018.11.19 20:45:00,,,,2018.11.19 20:45:12,Resolved QFP,33.384321,-111.811152,12S,3694188,424555,396,,1.9,0xC0282601,8,,,,,2018.11.19 20:46:34,1,,,,Roof Test,No,
2018.11.19 20:46:34,2018.11.19 20:46:34,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 20:46:34,1,No,No,,,No,
2018.11.19 20:46:34,2018.11.19 20:46:34,4,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.19 20:46:34,,,,,,,
2018.11.19 21:00:00,2018.11.19 21:00:00,,,,,,,,,,,,,,,,,,40,,2018.11.19 21:16:42,1,,,,Roof Test,No,
2018.11.19 21:00:17,2018.11.19 21:00:00,,,,2018.11.19 21:00:17,Resolved QFP,33.384394,-111.811119,12S,3694196,424558,389,,1.5,0xC0282405,8,,,,,2018.11.19 21:16:42,1,,,,Roof Test,No,
2018.11.19 21:15:00,2018.11.19 21:15:00,,,,,,,,,,,,,,,,,,41,,2018.11.19 21:16:42,1,,,,Roof Test,No,
2018.11.19 21:15:13,2018.11.19 21:15:00,,,,2018.11.19 21:15:13,Resolved QFP,33.384370,-111.811112,12S,3694193,424559,400,,1.6,0xC1082205,8,,,,,2018.11.19 21:16:42,1,,,,Roof Test,No,
2018.11.19 21:16:42,2018.11.19 21:16:42,6,33.43635,-111.78542,,,,,,,,,,,,,,,,,2018.11.19 21:16:42,,,,,,,
2018.11.19 21:16:42,2018.11.19 21:16:42,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 21:16:42,1,No,No,,,No,
2018.11.19 21:30:00,2018.11.19 21:30:00,,,,,,,,,,,,,,,,,,38,,2018.11.19 21:46:36,1,,,,Roof Test,No,
2018.11.19 21:30:12,2018.11.19 21:30:00,,,,2018.11.19 21:30:12,Resolved QFP,33.384421,-111.811137,12S,3694199,424556,394,,0.9,0xC3282605,11,,,,,2018.11.19 21:46:36,1,,,,Roof Test,No,
