Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704554A
Comment,
Iridium IMEI,300434063152300

Report Period Begins,2018.11.13 13:00:00
Report Period Ends,2018.11.13 15:19:15

Report File Number,1 of 1
File Coverage Begins,2018.11.13 13:00:00
File Coverage Ends,2018.11.13 15:19:15

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.13 13:00:00,2018.11.13 13:00:00,,,,,,,,,,,,,,,,,,13,,2018.11.13 13:19:13,1,,,,Roof Test,No,
2018.11.13 13:00:18,2018.11.13 13:00:00,,,,2018.11.13 13:00:18,Resolved QFP,33.384692,-111.811092,12S,3694229,424561,408,,1.7,0x51000832,7,,,,,2018.11.13 13:19:13,1,,,,Roof Test,No,
2018.11.13 13:15:00,2018.11.13 13:15:00,,,,,,,,,,,,,,,,,,9,,2018.11.13 13:19:13,1,,,,Roof Test,No,
2018.11.13 13:15:12,2018.11.13 13:15:00,,,,2018.11.13 13:15:12,Resolved QFP,33.384471,-111.811091,12S,3694205,424561,400,,1.4,0x51100832,8,,,,,2018.11.13 13:19:13,1,,,,Roof Test,No,
2018.11.13 13:19:13,2018.11.13 13:19:13,4,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.13 13:19:13,,,,,,,
2018.11.13 13:19:13,2018.11.13 13:19:13,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:19:13,1,No,No,,,No,
2018.11.13 13:30:00,2018.11.13 13:30:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 13:49:13,1,,,,Roof Test,No,
2018.11.13 13:30:12,2018.11.13 13:30:00,,,,2018.11.13 13:30:12,Resolved QFP,33.384389,-111.811159,12S,3694196,424554,400,,0.9,0x51105812,9,,,,,2018.11.13 13:49:13,1,,,,Roof Test,No,
2018.11.13 13:45:00,2018.11.13 13:45:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 13:49:13,1,,,,Roof Test,No,
2018.11.13 13:45:11,2018.11.13 13:45:00,,,,2018.11.13 13:45:11,Resolved QFP,33.384326,-111.811137,12S,3694189,424556,406,,1.2,0x51105810,8,,,,,2018.11.13 13:49:13,1,,,,Roof Test,No,
2018.11.13 13:49:13,2018.11.13 13:49:13,5,33.35027,-111.80938,,,,,,,,,,,,,,,,,2018.11.13 13:49:13,,,,,,,
2018.11.13 13:49:13,2018.11.13 13:49:13,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:49:13,1,No,No,,,No,
2018.11.13 14:00:00,2018.11.13 14:00:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 14:19:15,1,,,,Roof Test,No,
2018.11.13 14:00:13,2018.11.13 14:00:00,,,,2018.11.13 14:00:13,Resolved QFP,33.384338,-111.811110,12S,3694190,424559,401,,0.9,0x13105812,9,,,,,2018.11.13 14:19:15,1,,,,Roof Test,No,
