Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704809A
Comment,
Iridium IMEI,300434063159180

Report Period Begins,2018.11.19 18:45:00
Report Period Ends,2022.02.03 00:00:08

Report File Number,1 of 1
File Coverage Begins,2018.11.19 18:45:00
File Coverage Ends,2022.02.03 00:00:08

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 18:45:00,2018.11.19 18:45:00,,,,,,,,,,,,,,,,,,31,,2018.11.19 19:04:01,1,,,,Roof Test,No,
2018.11.19 18:45:09,2018.11.19 18:45:00,,,,2018.11.19 18:45:09,Resolved QFP,33.384410,-111.811200,12S,3694198,424550,336,,1.4,0x84980280,7,,,,,2018.11.19 19:04:01,1,,,,Roof Test,No,
2018.11.19 19:00:00,2018.11.19 19:00:00,,,,,,,,,,,,,,,,,,37,,2018.11.19 19:04:01,1,,,,Roof Test,No,
2018.11.19 19:00:11,2018.11.19 19:00:00,,,,2018.11.19 19:00:11,Resolved QFP,33.384385,-111.811231,12S,3694195,424547,338,,1.2,0x84982280,8,,,,,2018.11.19 19:04:01,1,,,,Roof Test,No,
2018.11.19 19:04:01,2018.11.19 19:04:01,3,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 19:04:01,,,,,,,
2018.11.19 19:04:01,2018.11.19 19:04:01,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 19:04:01,1,No,No,,,No,
2018.11.19 19:15:00,2018.11.19 19:15:00,,,,,,,,,,,,,,,,,,38,,2018.11.19 19:33:59,1,,,,Roof Test,No,
2018.11.19 19:15:09,2018.11.19 19:15:00,,,,2018.11.19 19:15:09,Resolved QFP,33.384396,-111.811257,12S,3694196,424545,373,,1.4,0xC4180280,7,,,,,2018.11.19 19:33:59,1,,,,Roof Test,No,
2018.11.19 19:30:00,2018.11.19 19:30:00,,,,,,,,,,,,,,,,,,40,,2018.11.19 19:33:59,1,,,,Roof Test,No,
2018.11.19 19:30:12,2018.11.19 19:30:00,,,,2018.11.19 19:30:12,Resolved QFP,33.384365,-111.811333,12S,3694193,424538,395,,1.1,0x44180680,7,,,,,2018.11.19 19:33:59,1,,,,Roof Test,No,
2018.11.19 19:33:59,2018.11.19 19:33:59,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 19:33:59,1,No,No,,,No,
2018.11.19 19:33:59,2018.11.19 19:33:59,5,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.19 19:33:59,,,,,,,
2018.11.19 19:45:00,2018.11.19 19:45:00,,,,,,,,,,,,,,,,,,37,,2018.11.19 20:03:56,1,,,,Roof Test,No,
2018.11.19 19:45:10,2018.11.19 19:45:00,,,,2018.11.19 19:45:10,Resolved QFP,33.384362,-111.811254,12S,3694193,424545,382,,0.7,0xC4982681,11,,,,,2018.11.19 20:03:56,1,,,,Roof Test,No,
