Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704541A
Comment,
Iridium IMEI,300434063839550

Report Period Begins,2018.11.13 13:00:00
Report Period Ends,2018.11.13 15:19:25

Report File Number,1 of 1
File Coverage Begins,2018.11.13 13:00:00
File Coverage Ends,2018.11.13 15:19:25

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.13 13:00:00,2018.11.13 13:00:00,,,,,,,,,,,,,,,,,,13,,2018.11.13 13:19:27,1,,,,Roof Test,No,
2018.11.13 13:00:13,2018.11.13 13:00:00,,,,2018.11.13 13:00:13,Resolved QFP,33.384612,-111.811105,12S,3694220,424559,391,,1.7,0x51000832,7,,,,,2018.11.13 13:19:27,1,,,,Roof Test,No,
2018.11.13 13:15:00,2018.11.13 13:15:00,,,,,,,,,,,,,,,,,,9,,2018.11.13 13:19:27,1,,,,Roof Test,No,
2018.11.13 13:15:12,2018.11.13 13:15:00,,,,2018.11.13 13:15:12,Resolved QFP,33.384618,-111.811157,12S,3694221,424555,419,,1.7,0x51000832,7,,,,,2018.11.13 13:19:27,1,,,,Roof Test,No,
2018.11.13 13:19:27,2018.11.13 13:19:27,4,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.13 13:19:27,,,,,,,
2018.11.13 13:19:27,2018.11.13 13:19:27,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:19:27,1,No,No,,,No,
2018.11.13 13:30:00,2018.11.13 13:30:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 13:49:23,1,,,,Roof Test,No,
2018.11.13 13:30:11,2018.11.13 13:30:00,,,,2018.11.13 13:30:11,Resolved QFP,33.384517,-111.811090,12S,3694210,424561,405,,1.1,0x51005012,7,,,,,2018.11.13 13:49:23,1,,,,Roof Test,No,
2018.11.13 13:45:00,2018.11.13 13:45:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 13:49:23,1,,,,Roof Test,No,
2018.11.13 13:45:12,2018.11.13 13:45:00,,,,2018.11.13 13:45:12,Resolved QFP,33.384420,-111.811086,12S,3694199,424561,395,,1.0,0x51005812,8,,,,,2018.11.13 13:49:23,1,,,,Roof Test,No,
2018.11.13 13:49:23,2018.11.13 13:49:23,5,33.35027,-111.80938,,,,,,,,,,,,,,,,,2018.11.13 13:49:23,,,,,,,
2018.11.13 13:49:23,2018.11.13 13:49:23,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:49:23,1,No,No,,,No,
2018.11.13 14:00:00,2018.11.13 14:00:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 14:19:24,1,,,,Roof Test,No,
2018.11.13 14:00:11,2018.11.13 14:00:00,,,,2018.11.13 14:00:11,Resolved QFP,33.384362,-111.811144,12S,3694193,424556,394,,0.9,0x13105812,9,,,,,2018.11.13 14:19:24,1,,,,Roof Test,No,
