Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700523A
Comment,
Iridium IMEI,300434061348930

Report Period Begins,2018.03.30 20:55:36
Report Period Ends,2021.05.29 16:20:00

Report File Number,1 of 1
File Coverage Begins,2018.03.30 20:55:36
File Coverage Ends,2021.05.29 16:20:00

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.03.30 20:55:36,2018.03.30 20:55:36,,,,,,,,,,,,,,,,,,0,,2018.03.31 13:01:27,1,,,,,Yes,
2018.03.30 20:56:28,2018.03.30 20:55:36,,,,2018.03.30 20:56:28,Succeeded,65.244921,-157.126829,4W,7237050,587513,,9.80,,,,,,,,2018.03.31 13:01:27,1,,,,,Yes,
2018.03.30 21:00:36,2018.03.30 20:55:36,,,,,,,,,,,,,,,,,25,,,2018.03.31 13:01:27,1,,,,,Yes,
2018.03.31 00:00:00,2018.03.31 00:00:00,,,,,,,,,,,,,,,,,,13,,2018.04.01 20:00:26,1,,,,Primary,No,
2018.03.31 00:00:08,2018.03.31 00:00:00,,,,2018.03.31 00:00:08,Resolved QFP,65.247042,-157.132483,4W,7237279,587242,73,,1.6,0x08870601,8,,,,,2018.04.01 20:00:26,1,,,,Primary,No,
2018.03.31 04:00:00,2018.03.31 04:00:00,,,,,,,,,,,,,,,,,,18,,2018.04.01 20:00:26,1,,,,Primary,No,
2018.03.31 04:00:11,2018.03.31 04:00:00,,,,2018.03.31 04:00:11,Resolved QFP,65.247887,-157.136479,4W,7237367,587052,69,,1.4,0x53000822,7,,,,,2018.04.01 20:00:26,1,,,,Primary,No,
2018.03.31 04:10:00,2018.03.31 04:00:00,,,,,,,,,,,,,,,,,171,,,2018.04.01 20:00:26,1,,,,Primary,No,
2018.03.31 08:00:00,2018.03.31 08:00:00,,,,,,,,,,,,,,,,,,7,,2018.04.01 20:00:26,1,,,,Primary,No,
2018.03.31 08:00:11,2018.03.31 08:00:00,,,,2018.03.31 08:00:11,Resolved QFP,65.251797,-157.153861,4W,7237779,586228,119,,0.9,0x3418D200,9,,,,,2018.04.01 20:00:26,1,,,,Primary,No,
2018.03.31 12:00:00,2018.03.31 12:00:00,,,,,,,,,,,,,,,,,,0,,2018.04.01 20:00:26,1,,,,Primary,No,
2018.03.31 12:00:07,2018.03.31 12:00:00,,,,2018.03.31 12:00:07,Resolved QFP,65.239000,-157.169561,4W,7236332,585536,89,,1.1,0x08A30685,10,,,,,2018.04.01 20:00:26,1,,,,Primary,No,
2018.03.31 13:01:27,2018.03.31 13:01:27,3,65.25314,-157.22865,,,,,,,,,,,,,,,,,2018.03.31 13:01:27,,,,,,,
2018.03.31 13:01:27,2018.03.31 13:01:27,,,,,,,,,,,,,,,,,,,Hit,2018.03.31 13:01:27,1,,,,,Yes,
