Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704679A
Comment,
Iridium IMEI,300434063240870

Report Period Begins,2018.11.19 20:30:00
Report Period Ends,2021.04.13 12:01:37

Report File Number,1 of 1
File Coverage Begins,2018.11.19 20:30:00
File Coverage Ends,2021.04.13 12:01:37

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 20:30:00,2018.11.19 20:30:00,,,,,,,,,,,,,,,,,,34,,2018.11.19 20:46:02,1,,,,Roof Test,No,
2018.11.19 20:30:11,2018.11.19 20:30:00,,,,2018.11.19 20:30:11,Resolved QFP,33.384382,-111.811128,12S,3694195,424557,383,,1.0,0xC4282681,10,,,,,2018.11.19 20:46:02,1,,,,Roof Test,No,
2018.11.19 20:45:00,2018.11.19 20:45:00,,,,,,,,,,,,,,,,,,37,,2018.11.19 20:46:02,1,,,,Roof Test,No,
2018.11.19 20:45:13,2018.11.19 20:45:00,,,,2018.11.19 20:45:13,Resolved QFP,33.384478,-111.810991,12S,3694205,424570,407,,1.0,0xC5282401,9,,,,,2018.11.19 20:46:02,1,,,,Roof Test,No,
2018.11.19 20:46:02,2018.11.19 20:46:02,4,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.19 20:46:02,,,,,,,
2018.11.19 20:46:02,2018.11.19 20:46:02,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 20:46:02,1,No,No,,,No,
2018.11.19 21:00:00,2018.11.19 21:00:00,,,,,,,,,,,,,,,,,,39,,2018.11.19 21:15:59,1,,,,Roof Test,No,
2018.11.19 21:00:11,2018.11.19 21:00:00,,,,2018.11.19 21:00:11,Resolved QFP,33.384346,-111.811187,12S,3694191,424552,396,,1.0,0xC1282E05,11,,,,,2018.11.19 21:15:59,1,,,,Roof Test,No,
2018.11.19 21:15:00,2018.11.19 21:15:00,,,,,,,,,,,,,,,,,,40,,2018.11.19 21:15:59,1,,,,Roof Test,No,
2018.11.19 21:15:11,2018.11.19 21:15:00,,,,2018.11.19 21:15:11,Resolved QFP,33.384417,-111.811125,12S,3694199,424557,395,,0.9,0xC1282685,11,,,,,2018.11.19 21:15:59,1,,,,Roof Test,No,
2018.11.19 21:15:59,2018.11.19 21:15:59,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 21:15:59,1,No,No,,,No,
2018.11.19 21:15:59,2018.11.19 21:15:59,5,33.42897,-111.82537,,,,,,,,,,,,,,,,,2018.11.19 21:15:59,,,,,,,
2018.11.19 21:30:00,2018.11.19 21:30:00,,,,,,,,,,,,,,,,,,37,,2018.11.19 21:46:02,1,,,,Roof Test,No,
2018.11.19 21:30:14,2018.11.19 21:30:00,,,,2018.11.19 21:30:14,Resolved QFP,33.384416,-111.811127,12S,3694199,424557,396,,0.9,0xC3282605,11,,,,,2018.11.19 21:46:02,1,,,,Roof Test,No,
