Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704702A
Comment,
Iridium IMEI,300434063245810

Report Period Begins,2018.11.26 17:45:00
Report Period Ends,2024.08.01 12:00:37

Report File Number,1 of 1
File Coverage Begins,2018.11.26 17:45:00
File Coverage Ends,2024.08.01 12:00:37

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.26 17:45:00,2018.11.26 17:45:00,,,,,,,,,,,,,,,,,,26,,2018.11.26 18:11:42,1,,,,Roof Test,No,
2018.11.26 17:45:11,2018.11.26 17:45:00,,,,2018.11.26 17:45:11,Resolved QFP,33.384383,-111.811094,12S,3694195,424560,391,,1.3,0x84984280,8,,,,,2018.11.26 18:11:42,1,,,,Roof Test,No,
2018.11.26 18:00:00,2018.11.26 18:00:00,,,,,,,,,,,,,,,,,,30,,2018.11.26 18:11:42,1,,,,Roof Test,No,
2018.11.26 18:00:09,2018.11.26 18:00:00,,,,2018.11.26 18:00:09,Resolved QFP,33.384417,-111.811080,12S,3694199,424562,380,,1.4,0x84980280,7,,,,,2018.11.26 18:11:42,1,,,,Roof Test,No,
2018.11.26 18:11:42,2018.11.26 18:11:42,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:11:42,1,No,No,,,No,
2018.11.26 18:11:42,2018.11.26 18:11:42,3,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.26 18:11:42,,,,,,,
2018.11.26 18:15:00,2018.11.26 18:15:00,,,,,,,,,,,,,,,,,,30,,2018.11.26 18:41:43,1,,,,Roof Test,No,
2018.11.26 18:15:11,2018.11.26 18:15:00,,,,2018.11.26 18:15:11,Resolved QFP,33.384343,-111.811085,12S,3694190,424561,379,,1.1,0x84982280,8,,,,,2018.11.26 18:41:43,1,,,,Roof Test,No,
2018.11.26 18:30:00,2018.11.26 18:30:00,,,,,,,,,,,,,,,,,,32,,2018.11.26 18:41:43,1,,,,Roof Test,No,
2018.11.26 18:30:08,2018.11.26 18:30:00,,,,2018.11.26 18:30:08,Resolved QFP,33.384347,-111.811088,12S,3694191,424561,387,,1.2,0xC4980200,7,,,,,2018.11.26 18:41:43,1,,,,Roof Test,No,
2018.11.26 18:41:43,2018.11.26 18:41:43,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:41:43,1,No,No,,,No,
2018.11.26 18:41:43,2018.11.26 18:41:43,5,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.26 18:41:43,,,,,,,
2018.11.26 18:45:00,2018.11.26 18:45:00,,,,,,,,,,,,,,,,,,33,,2018.11.26 19:11:44,1,,,,Roof Test,No,
2018.11.26 18:45:09,2018.11.26 18:45:00,,,,2018.11.26 18:45:09,Resolved QFP,33.384356,-111.810989,12S,3694192,424570,386,,0.9,0xC4982600,9,,,,,2018.11.26 19:11:44,1,,,,Roof Test,No,
