Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704772A
Comment,
Iridium IMEI,300434063057990

Report Period Begins,2018.11.29 17:15:00
Report Period Ends,2018.11.29 19:30:33

Report File Number,1 of 1
File Coverage Begins,2018.11.29 17:15:00
File Coverage Ends,2018.11.29 19:30:33

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
2018.11.29 18:30:09,2018.11.29 18:30:00,,,,2018.11.29 18:30:09,Resolved QFP,33.384369,-111.810996,12S,3694193,424569,393,,1.3,0xC4980200,7,,,,,2018.11.29 18:30:32,1,,,,Roof Test,No,
2018.11.29 18:30:32,2018.11.29 18:30:32,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 18:30:32,1,No,No,,,No,
2018.11.29 18:30:32,2018.11.29 18:30:32,6,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.29 18:30:32,,,,,,,
2018.11.29 18:45:00,2018.11.29 18:45:00,,,,,,,,,,,,,,,,,,24,,2018.11.29 19:00:34,1,,,,Roof Test,No,
2018.11.29 18:45:09,2018.11.29 18:45:00,,,,2018.11.29 18:45:09,Resolved QFP,33.384128,-111.810948,12S,3694166,424574,360,,1.1,0xC4880600,7,,,,,2018.11.29 19:00:34,1,,,,Roof Test,No,
2018.11.29 19:00:00,2018.11.29 19:00:00,,,,,,,,,,,,,,,,,,24,,2018.11.29 19:00:34,1,,,,Roof Test,No,
2018.11.29 19:00:10,2018.11.29 19:00:00,,,,2018.11.29 19:00:10,Resolved QFP,33.384330,-111.811150,12S,3694189,424555,368,,1.6,0xC0182280,7,,,,,2018.11.29 19:00:34,1,,,,Roof Test,No,
2018.11.29 19:00:34,2018.11.29 19:00:34,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 19:00:34,1,No,No,,,No,
2018.11.29 19:15:00,2018.11.29 19:15:00,,,,,,,,,,,,,,,,,,24,,2018.11.29 19:30:33,1,,,,Roof Test,No,
2018.11.29 19:15:09,2018.11.29 19:15:00,,,,2018.11.29 19:15:09,Resolved QFP,33.384382,-111.811092,12S,3694195,424560,376,,1.0,0xC4380600,8,,,,,2018.11.29 19:30:33,1,,,,Roof Test,No,
2018.11.29 19:30:00,2018.11.29 19:30:00,,,,,,,,,,,,,,,,,,24,,2018.11.29 19:30:33,1,,,,Roof Test,No,
2018.11.29 19:30:12,2018.11.29 19:30:00,,,,2018.11.29 19:30:12,Resolved QFP,33.384395,-111.811119,12S,3694196,424558,393,,0.9,0xC4382681,11,,,,,2018.11.29 19:30:33,1,,,,Roof Test,No,
2018.11.29 19:30:33,2018.11.29 19:30:33,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 19:30:33,1,No,No,,,No,
2018.11.29 19:30:33,2018.11.29 19:30:33,2,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.29 19:30:33,,,,,,,
