Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704810A
Comment,
Iridium IMEI,300434063154280

Report Period Begins,2018.11.19 18:45:00
Report Period Ends,2021.07.01 20:07:32

Report File Number,1 of 1
File Coverage Begins,2018.11.19 18:45:00
File Coverage Ends,2021.07.01 20:07:32

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 18:45:00,2018.11.19 18:45:00,,,,,,,,,,,,,,,,,,28,,2018.11.19 21:13:52,1,,,,Roof Test,No,
2018.11.19 18:45:12,2018.11.19 18:45:00,,,,2018.11.19 18:45:12,Resolved QFP,33.384403,-111.811211,12S,3694197,424549,366,,1.2,0x84984280,8,,,,,2018.11.19 21:13:52,1,,,,Roof Test,No,
2018.11.19 19:00:00,2018.11.19 19:00:00,,,,,,,,,,,,,,,,,,31,,2018.11.19 21:13:52,1,,,,Roof Test,No,
2018.11.19 19:00:11,2018.11.19 19:00:00,,,,2018.11.19 19:00:11,Resolved QFP,33.384408,-111.811292,12S,3694198,424542,358,,1.7,0x80982280,7,,,,,2018.11.19 21:13:52,1,,,,Roof Test,No,
2018.11.19 19:15:00,2018.11.19 19:15:00,,,,,,,,,,,,,,,,,,31,,2018.11.19 19:33:33,1,,,,Roof Test,No,
2018.11.19 19:15:12,2018.11.19 19:15:00,,,,2018.11.19 19:15:12,Resolved QFP,33.384371,-111.811350,12S,3694194,424536,377,,1.1,0x40980680,7,,,,,2018.11.19 19:33:33,1,,,,Roof Test,No,
2018.11.19 19:30:00,2018.11.19 19:30:00,,,,,,,,,,,,,,,,,,32,,2018.11.19 19:33:33,1,,,,Roof Test,No,
2018.11.19 19:30:09,2018.11.19 19:30:00,,,,2018.11.19 19:30:09,Resolved QFP,33.384395,-111.811299,12S,3694196,424541,387,,0.9,0xC0980680,8,,,,,2018.11.19 19:33:33,1,,,,Roof Test,No,
2018.11.19 19:33:33,2018.11.19 19:33:33,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 19:33:33,1,No,No,,,No,
2018.11.19 19:33:33,2018.11.19 19:33:33,6,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 19:33:33,,,,,,,
2018.11.19 19:45:00,2018.11.19 19:45:00,,,,,,,,,,,,,,,,,,32,,2018.11.19 21:13:45,1,,,,Roof Test,No,
2018.11.19 19:45:12,2018.11.19 19:45:00,,,,2018.11.19 19:45:12,Resolved QFP,33.384330,-111.811242,12S,3694189,424546,383,,0.9,0xC0882681,9,,,,,2018.11.19 21:13:45,1,,,,Roof Test,No,
2018.11.19 20:00:00,2018.11.19 20:00:00,,,,,,,,,,,,,,,,,,33,,2018.11.19 21:13:45,1,,,,Roof Test,No,
