Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700596A
Comment,
Iridium IMEI,300434062496930

Report Period Begins,2017.12.12 17:45:00
Report Period Ends,2017.12.12 20:12:53

Report File Number,1 of 1
File Coverage Begins,2017.12.12 17:45:00
File Coverage Ends,2017.12.12 20:12:53

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2017.12.12 17:45:00,2017.12.12 17:45:00,,,,,,,,,,,,,,,,,,28,,2017.12.12 18:02:23,1,,,,Roof Test,No,
2017.12.12 17:45:12,2017.12.12 17:45:00,,,,2017.12.12 17:45:12,Resolved QFP,33.384423,-111.811194,12S,3694199,424551,393,,1.0,0x84926280,9,,,,,2017.12.12 18:02:23,1,,,,Roof Test,No,
2017.12.12 18:00:00,2017.12.12 18:00:00,,,,,,,,,,,,,,,,,,29,,2017.12.12 18:02:23,1,,,,Roof Test,No,
2017.12.12 18:00:10,2017.12.12 18:00:00,,,,2017.12.12 18:00:10,Resolved QFP,33.384440,-111.811164,12S,3694201,424554,393,,1.0,0x84926280,9,,,,,2017.12.12 18:02:23,1,,,,Roof Test,No,
2017.12.12 18:02:23,2017.12.12 18:02:23,,,,,,,,,,,,,,,,,,,Hit,2017.12.12 18:02:23,1,No,No,,,No,
2017.12.12 18:02:23,2017.12.12 18:02:23,9,33.34277,-111.61778,,,,,,,,,,,,,,,,,2017.12.12 18:02:23,,,,,,,
2017.12.12 18:15:00,2017.12.12 18:15:00,,,,,,,,,,,,,,,,,,27,,2017.12.12 18:32:24,1,,,,Roof Test,No,
2017.12.12 18:15:09,2017.12.12 18:15:00,,,,2017.12.12 18:15:09,Resolved QFP,33.384416,-111.811176,12S,3694199,424553,384,,1.1,0x84922280,8,,,,,2017.12.12 18:32:24,1,,,,Roof Test,No,
2017.12.12 18:30:00,2017.12.12 18:30:00,,,,,,,,,,,,,,,,,,28,,2017.12.12 18:32:24,1,,,,Roof Test,No,
2017.12.12 18:30:08,2017.12.12 18:30:00,,,,2017.12.12 18:30:08,Resolved QFP,33.384407,-111.811154,12S,3694198,424555,389,,1.0,0xC4022680,8,,,,,2017.12.12 18:32:24,1,,,,Roof Test,No,
2017.12.12 18:32:24,2017.12.12 18:32:24,13,33.38040,-111.80938,,,,,,,,,,,,,,,,,2017.12.12 18:32:24,,,,,,,
2017.12.12 18:32:24,2017.12.12 18:32:24,,,,,,,,,,,,,,,,,,,Hit,2017.12.12 18:32:24,1,No,No,,,No,
2017.12.12 18:45:00,2017.12.12 18:45:00,,,,,,,,,,,,,,,,,,32,,2017.12.12 20:12:53,1,,,,Roof Test,No,
2017.12.12 18:45:10,2017.12.12 18:45:00,,,,2017.12.12 18:45:10,Resolved QFP,33.384450,-111.811202,12S,3694202,424550,388,,1.2,0x84922680,9,,,,,2017.12.12 20:12:53,1,,,,Roof Test,No,
