Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704551A
Comment,
Iridium IMEI,300434063159310

Report Period Begins,2018.11.13 12:45:00
Report Period Ends,2018.11.19 19:46:07

Report File Number,1 of 1
File Coverage Begins,2018.11.13 12:45:00
File Coverage Ends,2018.11.19 19:46:07

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.13 12:45:00,2018.11.13 12:45:00,,,,,,,,,,,,,,,,,,18,,2018.11.13 13:12:34,1,,,,Roof Test,No,
2018.11.13 13:00:00,2018.11.13 13:00:00,,,,,,,,,,,,,,,,,,11,,2018.11.13 13:12:34,1,,,,Roof Test,No,
2018.11.13 13:12:34,2018.11.13 13:12:34,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:12:34,1,No,No,,,No,
2018.11.13 13:15:00,2018.11.13 13:15:00,,,,,,,,,,,,,,,,,,8,,2018.11.13 13:42:38,1,,,,Roof Test,No,
2018.11.13 13:30:00,2018.11.13 13:30:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 13:42:38,1,,,,Roof Test,No,
2018.11.13 13:42:38,2018.11.13 13:42:38,6,33.35027,-111.80938,,,,,,,,,,,,,,,,,2018.11.13 13:42:38,,,,,,,
2018.11.13 13:42:38,2018.11.13 13:42:38,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:42:38,1,No,No,,,No,
2018.11.13 13:45:00,2018.11.13 13:45:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 14:12:37,1,,,,Roof Test,No,
2018.11.13 14:00:00,2018.11.13 14:00:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 14:12:37,1,,,,Roof Test,No,
2018.11.13 14:12:37,2018.11.13 14:12:37,5,33.25315,-111.77748,,,,,,,,,,,,,,,,,2018.11.13 14:12:37,,,,,,,
2018.11.13 14:12:37,2018.11.13 14:12:37,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 14:12:37,1,No,No,,,No,
2018.11.13 14:15:00,2018.11.13 14:15:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 14:42:34,1,,,,Roof Test,No,
2018.11.13 14:30:00,2018.11.13 14:30:00,,,,,,,,,,,,,,,,,,9,,2018.11.13 14:42:34,1,,,,Roof Test,No,
2018.11.13 14:42:34,2018.11.13 14:42:34,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 14:42:34,1,No,No,,,No,
2018.11.13 14:42:34,2018.11.13 14:42:34,6,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.13 14:42:34,,,,,,,
2018.11.13 14:45:00,2018.11.13 14:45:00,,,,,,,,,,,,,,,,,,11,,2018.11.13 15:12:37,1,,,,Roof Test,No,
2018.11.13 15:00:00,2018.11.13 15:00:00,,,,,,,,,,,,,,,,,,13,,2018.11.13 15:12:37,1,,,,Roof Test,No,
