Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700557A
Comment,
Iridium IMEI,300434062885380

Report Period Begins,2019.03.14 00:00:06
Report Period Ends,2020.06.18 22:52:17

Report File Number,1 of 1
File Coverage Begins,2019.03.14 00:00:06
File Coverage Ends,2020.06.18 22:52:17

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2019.03.14 00:00:06,2019.03.14 00:00:00,,,,2019.03.14 00:00:06,Resolved QFP,66.374585,-146.274190,6W,7361852,532458,128,,0.8,0x008F5E00,10,,,,,2019.03.16 04:01:13,1,,,,Primary,No,
2019.03.14 00:00:06,2019.03.14 00:00:00,,,,2019.03.14 00:00:06,Resolved QFP,66.374585,-146.274190,6W,7361852,532458,128,,0.8,0x008F5E00,10,,,,,2019.03.16 08:01:29,1,,,,Primary,No,
2019.03.14 02:10:00,2019.03.14 02:00:00,,,,,,,,,,,,,,,,,91,,,2019.03.16 04:01:13,1,,,,Primary,No,
2019.03.14 02:10:00,2019.03.14 02:00:00,,,,,,,,,,,,,,,,,91,,,2019.03.16 08:01:29,1,,,,Primary,No,
2019.03.14 04:00:00,2019.03.14 04:00:00,,,,,,,,,,,,,,,,,,4,,2019.03.16 04:01:13,1,,,,Primary,No,
2019.03.14 04:00:00,2019.03.14 04:00:00,,,,,,,,,,,,,,,,,,4,,2019.03.16 08:01:29,1,,,,Primary,No,
2019.03.14 04:00:11,2019.03.14 04:00:00,,,,2019.03.14 04:00:11,Resolved QFP,66.389944,-146.253167,6W,7363575,533377,124,,1.8,0x51400802,6,,,,,2019.03.16 04:01:13,1,,,,Primary,No,
2019.03.14 04:00:11,2019.03.14 04:00:00,,,,2019.03.14 04:00:11,Resolved QFP,66.389944,-146.253167,6W,7363575,533377,124,,1.8,0x51400802,6,,,,,2019.03.16 08:01:29,1,,,,Primary,No,
2019.03.14 08:00:00,2019.03.14 08:00:00,,,,,,,,,,,,,,,,,,-4,,2019.03.16 04:01:13,1,,,,Primary,No,
2019.03.14 08:00:00,2019.03.14 08:00:00,,,,,,,,,,,,,,,,,,-4,,2019.03.16 08:01:29,1,,,,Primary,No,
2019.03.14 08:00:07,2019.03.14 08:00:00,,,,2019.03.14 08:00:07,Resolved QFP,66.400712,-146.233055,6W,7364786,534261,137,,0.9,0x2618C0C0,9,,,,,2019.03.16 04:01:13,1,,,,Primary,No,
2019.03.14 08:00:07,2019.03.14 08:00:00,,,,2019.03.14 08:00:07,Resolved QFP,66.400712,-146.233055,6W,7364786,534261,137,,0.9,0x2618C0C0,9,,,,,2019.03.16 08:01:29,1,,,,Primary,No,
2019.03.14 12:00:00,2019.03.14 12:00:00,,,,,,,,,,,,,,,,,,19,,2019.03.16 04:01:13,1,,,,Primary,No,
