Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704743A
Comment,
Iridium IMEI,300434063154340

Report Period Begins,2018.11.28 18:30:00
Report Period Ends,2018.11.28 21:03:17

Report File Number,1 of 1
File Coverage Begins,2018.11.28 18:30:00
File Coverage Ends,2018.11.28 21:03:17

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.28 18:30:00,2018.11.28 18:30:00,,,,,,,,,,,,,,,,,,29,,2018.11.28 18:53:14,1,,,,Roof Test,No,
2018.11.28 18:30:15,2018.11.28 18:30:00,,,,2018.11.28 18:30:15,Resolved QFP,33.384378,-111.811037,12S,3694194,424566,407,,0.9,0xC4982600,9,,,,,2018.11.28 18:53:14,1,,,,Roof Test,No,
2018.11.28 18:45:00,2018.11.28 18:45:00,,,,,,,,,,,,,,,,,,33,,2018.11.28 18:53:14,1,,,,Roof Test,No,
2018.11.28 18:45:11,2018.11.28 18:45:00,,,,2018.11.28 18:45:11,Resolved QFP,33.384315,-111.810974,12S,3694187,424571,374,,1.0,0x44980600,7,,,,,2018.11.28 18:53:14,1,,,,Roof Test,No,
2018.11.28 18:53:14,2018.11.28 18:53:14,4,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.28 18:53:14,,,,,,,
2018.11.28 18:53:14,2018.11.28 18:53:14,,,,,,,,,,,,,,,,,,,Hit,2018.11.28 18:53:14,1,No,No,,,No,
2018.11.28 19:00:00,2018.11.28 19:00:00,,,,,,,,,,,,,,,,,,35,,2018.11.28 19:23:17,1,,,,Roof Test,No,
2018.11.28 19:00:09,2018.11.28 19:00:00,,,,2018.11.28 19:00:09,Resolved QFP,33.384188,-111.810930,12S,3694173,424575,360,,1.4,0x84880680,7,,,,,2018.11.28 19:23:17,1,,,,Roof Test,No,
2018.11.28 19:15:00,2018.11.28 19:15:00,,,,,,,,,,,,,,,,,,35,,2018.11.28 19:23:17,1,,,,Roof Test,No,
2018.11.28 19:15:12,2018.11.28 19:15:00,,,,2018.11.28 19:15:12,Resolved QFP,33.384339,-111.811088,12S,3694190,424561,392,,0.7,0xC4B82601,11,,,,,2018.11.28 19:23:17,1,,,,Roof Test,No,
2018.11.28 19:23:17,2018.11.28 19:23:17,38,33.42518,-111.96120,,,,,,,,,,,,,,,,,2018.11.28 19:23:17,,,,,,,
2018.11.28 19:23:17,2018.11.28 19:23:17,,,,,,,,,,,,,,,,,,,Hit,2018.11.28 19:23:17,1,No,No,,,No,
2018.11.28 19:30:00,2018.11.28 19:30:00,,,,,,,,,,,,,,,,,,36,,2018.11.28 19:53:17,1,,,,Roof Test,No,
2018.11.28 19:30:12,2018.11.28 19:30:00,,,,2018.11.28 19:30:12,Resolved QFP,33.384376,-111.811110,12S,3694194,424559,386,,0.9,0xC4382681,11,,,,,2018.11.28 19:53:17,1,,,,Roof Test,No,
