Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704556A
Comment,
Iridium IMEI,300434063156310

Report Period Begins,2018.11.13 13:00:00
Report Period Ends,2018.11.13 15:20:08

Report File Number,1 of 1
File Coverage Begins,2018.11.13 13:00:00
File Coverage Ends,2018.11.13 15:20:08

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.13 13:00:00,2018.11.13 13:00:00,,,,,,,,,,,,,,,,,,13,,2018.11.13 13:20:05,1,,,,Roof Test,No,
2018.11.13 13:00:14,2018.11.13 13:00:00,,,,2018.11.13 13:00:14,Resolved QFP,33.384621,-111.811104,12S,3694221,424560,397,,1.7,0x51000832,7,,,,,2018.11.13 13:20:05,1,,,,Roof Test,No,
2018.11.13 13:15:00,2018.11.13 13:15:00,,,,,,,,,,,,,,,,,,8,,2018.11.13 13:20:05,1,,,,Roof Test,No,
2018.11.13 13:15:14,2018.11.13 13:15:00,,,,2018.11.13 13:15:14,Resolved QFP,33.384586,-111.811202,12S,3694217,424550,409,,1.1,0x51001832,8,,,,,2018.11.13 13:20:05,1,,,,Roof Test,No,
2018.11.13 13:20:05,2018.11.13 13:20:05,5,33.35763,-111.76945,,,,,,,,,,,,,,,,,2018.11.13 13:20:05,,,,,,,
2018.11.13 13:20:05,2018.11.13 13:20:05,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:20:05,1,No,No,,,No,
2018.11.13 13:30:00,2018.11.13 13:30:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 13:50:10,1,,,,Roof Test,No,
2018.11.13 13:30:12,2018.11.13 13:30:00,,,,2018.11.13 13:30:12,Resolved QFP,33.384482,-111.811116,12S,3694206,424558,398,,0.9,0x51105812,9,,,,,2018.11.13 13:50:10,1,,,,Roof Test,No,
2018.11.13 13:45:00,2018.11.13 13:45:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 13:50:10,1,,,,Roof Test,No,
2018.11.13 13:45:11,2018.11.13 13:45:00,,,,2018.11.13 13:45:11,Resolved QFP,33.384437,-111.811075,12S,3694201,424562,397,,0.9,0x51105812,9,,,,,2018.11.13 13:50:10,1,,,,Roof Test,No,
2018.11.13 13:50:10,2018.11.13 13:50:10,6,33.34290,-111.84930,,,,,,,,,,,,,,,,,2018.11.13 13:50:10,,,,,,,
2018.11.13 13:50:10,2018.11.13 13:50:10,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:50:10,1,No,No,,,No,
2018.11.13 14:00:00,2018.11.13 14:00:00,,,,,,,,,,,,,,,,,,5,,2018.11.13 14:20:10,1,,,,Roof Test,No,
2018.11.13 14:00:12,2018.11.13 14:00:00,,,,2018.11.13 14:00:12,Resolved QFP,33.384221,-111.811231,12S,3694177,424547,448,,0.8,0x13185812,10,,,,,2018.11.13 14:20:10,1,,,,Roof Test,No,
