Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704735A
Comment,
Iridium IMEI,300434062094520

Report Period Begins,2018.11.28 18:30:00
Report Period Ends,2021.10.07 20:02:31

Report File Number,1 of 1
File Coverage Begins,2018.11.28 18:30:00
File Coverage Ends,2021.10.07 20:02:31

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.28 18:30:00,2018.11.28 18:30:00,,,,,,,,,,,,,,,,,,29,,2018.11.28 18:54:31,1,,,,Roof Test,No,
2018.11.28 18:30:12,2018.11.28 18:30:00,,,,2018.11.28 18:30:12,Resolved QFP,33.384362,-111.811117,12S,3694193,424558,388,,1.6,0xC4182200,7,,,,,2018.11.28 18:54:31,1,,,,Roof Test,No,
2018.11.28 18:45:00,2018.11.28 18:45:00,,,,,,,,,,,,,,,,,,32,,2018.11.28 18:54:31,1,,,,Roof Test,No,
2018.11.28 18:45:12,2018.11.28 18:45:00,,,,2018.11.28 18:45:12,Resolved QFP,33.384238,-111.811180,12S,3694179,424552,376,,1.0,0xC0980680,8,,,,,2018.11.28 18:54:31,1,,,,Roof Test,No,
2018.11.28 18:54:31,2018.11.28 18:54:31,8,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.28 18:54:31,,,,,,,
2018.11.28 18:54:31,2018.11.28 18:54:31,,,,,,,,,,,,,,,,,,,Hit,2018.11.28 18:54:31,1,No,No,,,No,
2018.11.28 19:00:00,2018.11.28 19:00:00,,,,,,,,,,,,,,,,,,34,,2018.11.28 19:24:31,1,,,,Roof Test,No,
2018.11.28 19:00:10,2018.11.28 19:00:00,,,,2018.11.28 19:00:10,Resolved QFP,33.384252,-111.811111,12S,3694180,424559,388,,2.2,0xC0980200,6,,,,,2018.11.28 19:24:31,1,,,,Roof Test,No,
2018.11.28 19:15:00,2018.11.28 19:15:00,,,,,,,,,,,,,,,,,,35,,2018.11.28 19:24:31,1,,,,Roof Test,No,
2018.11.28 19:15:12,2018.11.28 19:15:00,,,,2018.11.28 19:15:12,Resolved QFP,33.384306,-111.811073,12S,3694186,424562,382,,0.8,0xC4382681,11,,,,,2018.11.28 19:24:31,1,,,,Roof Test,No,
2018.11.28 19:24:31,2018.11.28 19:24:31,,,,,,,,,,,,,,,,,,,Hit,2018.11.28 19:24:31,1,No,No,,,No,
2018.11.28 19:24:31,2018.11.28 19:24:31,10,33.37303,-111.84930,,,,,,,,,,,,,,,,,2018.11.28 19:24:31,,,,,,,
2018.11.28 19:30:00,2018.11.28 19:30:00,,,,,,,,,,,,,,,,,,36,,2018.11.28 19:54:35,1,,,,Roof Test,No,
2018.11.28 19:30:14,2018.11.28 19:30:00,,,,2018.11.28 19:30:14,Resolved QFP,33.384361,-111.811102,12S,3694192,424559,380,,0.9,0xC4182601,9,,,,,2018.11.28 19:54:35,1,,,,Roof Test,No,
