Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704555A
Comment,
Iridium IMEI,300434063830540

Report Period Begins,2018.11.13 13:00:00
Report Period Ends,2018.11.13 15:19:06

Report File Number,1 of 1
File Coverage Begins,2018.11.13 13:00:00
File Coverage Ends,2018.11.13 15:19:06

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.13 13:00:00,2018.11.13 13:00:00,,,,,,,,,,,,,,,,,,13,,2018.11.13 13:19:04,1,,,,Roof Test,No,
2018.11.13 13:00:11,2018.11.13 13:00:00,,,,2018.11.13 13:00:11,Resolved QFP,33.384628,-111.811189,12S,3694222,424552,396,,1.8,0x51000832,7,,,,,2018.11.13 13:19:04,1,,,,Roof Test,No,
2018.11.13 13:15:00,2018.11.13 13:15:00,,,,,,,,,,,,,,,,,,8,,2018.11.13 13:19:04,1,,,,Roof Test,No,
2018.11.13 13:15:15,2018.11.13 13:15:00,,,,2018.11.13 13:15:15,Resolved QFP,33.384543,-111.811179,12S,3694213,424552,408,,1.7,0x51000832,7,,,,,2018.11.13 13:19:04,1,,,,Roof Test,No,
2018.11.13 13:19:04,2018.11.13 13:19:04,4,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.13 13:19:04,,,,,,,
2018.11.13 13:19:04,2018.11.13 13:19:04,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:19:04,1,No,No,,,No,
2018.11.13 13:30:00,2018.11.13 13:30:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 13:49:07,1,,,,Roof Test,No,
2018.11.13 13:30:11,2018.11.13 13:30:00,,,,2018.11.13 13:30:11,Resolved QFP,33.384429,-111.811170,12S,3694200,424553,405,,0.9,0x51105812,9,,,,,2018.11.13 13:49:07,1,,,,Roof Test,No,
2018.11.13 13:45:00,2018.11.13 13:45:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 13:49:07,1,,,,Roof Test,No,
2018.11.13 13:45:13,2018.11.13 13:45:00,,,,2018.11.13 13:45:13,Resolved QFP,33.384339,-111.811124,12S,3694190,424557,403,,1.2,0x51105810,8,,,,,2018.11.13 13:49:07,1,,,,Roof Test,No,
2018.11.13 13:49:07,2018.11.13 13:49:07,4,33.35027,-111.80938,,,,,,,,,,,,,,,,,2018.11.13 13:49:07,,,,,,,
2018.11.13 13:49:07,2018.11.13 13:49:07,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:49:07,1,No,No,,,No,
2018.11.13 14:00:00,2018.11.13 14:00:00,,,,,,,,,,,,,,,,,,5,,2018.11.13 14:19:03,1,,,,Roof Test,No,
2018.11.13 14:00:12,2018.11.13 14:00:00,,,,2018.11.13 14:00:12,Resolved QFP,33.384260,-111.811184,12S,3694181,424552,417,,1.1,0x13105810,8,,,,,2018.11.13 14:19:03,1,,,,Roof Test,No,
