Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704766A
Comment,
Iridium IMEI,300434063240630

Report Period Begins,2018.11.29 17:00:00
Report Period Ends,2018.11.29 19:29:38

Report File Number,1 of 1
File Coverage Begins,2018.11.29 17:00:00
File Coverage Ends,2018.11.29 19:29:38

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
2018.11.29 18:15:00,2018.11.29 18:15:00,,,,,,,,,,,,,,,,,,27,,2018.11.29 18:29:38,1,,,,Roof Test,No,
2018.11.29 18:15:14,2018.11.29 18:15:00,,,,2018.11.29 18:15:14,Resolved QFP,33.384418,-111.811108,12S,3694199,424559,396,,1.0,0xC4980280,8,,,,,2018.11.29 18:29:38,1,,,,Roof Test,No,
2018.11.29 18:29:38,2018.11.29 18:29:38,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 18:29:38,1,No,No,,,No,
2018.11.29 18:29:38,2018.11.29 18:29:38,4,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.29 18:29:38,,,,,,,
2018.11.29 19:00:00,2018.11.29 19:00:00,,,,,,,,,,,,,,,,,,24,,2018.11.29 19:29:38,1,,,,Roof Test,No,
2018.11.29 19:00:12,2018.11.29 19:00:00,,,,2018.11.29 19:00:12,Resolved QFP,33.384399,-111.811121,12S,3694197,424558,383,,0.8,0xC4982680,10,,,,,2018.11.29 19:29:38,1,,,,Roof Test,No,
2018.11.29 19:15:00,2018.11.29 19:15:00,,,,,,,,,,,,,,,,,,24,,2018.11.29 19:29:38,1,,,,Roof Test,No,
2018.11.29 19:15:10,2018.11.29 19:15:00,,,,2018.11.29 19:15:10,Resolved QFP,33.384402,-111.810938,12S,3694197,424575,371,,1.1,0xC4380200,7,,,,,2018.11.29 19:29:38,1,,,,Roof Test,No,
2018.11.29 19:29:38,2018.11.29 19:29:38,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 19:29:38,1,No,No,,,No,
2018.11.29 19:29:38,2018.11.29 19:29:38,3,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.29 19:29:38,,,,,,,
