Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704737A
Comment,
Iridium IMEI,300434062093520

Report Period Begins,2018.11.28 18:30:00
Report Period Ends,2024.08.01 12:00:29

Report File Number,1 of 1
File Coverage Begins,2018.11.28 18:30:00
File Coverage Ends,2024.08.01 12:00:29

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.28 18:30:00,2018.11.28 18:30:00,,,,,,,,,,,,,,,,,,30,,2018.11.28 18:51:56,1,,,,Roof Test,No,
2018.11.28 18:30:11,2018.11.28 18:30:00,,,,2018.11.28 18:30:11,Resolved QFP,33.384299,-111.811084,12S,3694186,424561,398,,1.1,0xC4880600,7,,,,,2018.11.28 18:51:56,1,,,,Roof Test,No,
2018.11.28 18:45:00,2018.11.28 18:45:00,,,,,,,,,,,,,,,,,,34,,2018.11.28 18:51:56,1,,,,Roof Test,No,
2018.11.28 18:45:10,2018.11.28 18:45:00,,,,2018.11.28 18:45:10,Resolved QFP,33.384295,-111.811162,12S,3694185,424554,378,,1.3,0xC4880600,7,,,,,2018.11.28 18:51:56,1,,,,Roof Test,No,
2018.11.28 18:51:56,2018.11.28 18:51:56,,,,,,,,,,,,,,,,,,,Hit,2018.11.28 18:51:56,1,No,No,,,No,
2018.11.28 18:51:56,2018.11.28 18:51:56,2,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.28 18:51:56,,,,,,,
2018.11.28 19:00:00,2018.11.28 19:00:00,,,,,,,,,,,,,,,,,,36,,2018.11.28 19:21:53,1,,,,Roof Test,No,
2018.11.28 19:00:12,2018.11.28 19:00:00,,,,2018.11.28 19:00:12,Resolved QFP,33.384430,-111.811110,12S,3694200,424559,375,,1.0,0xC4982280,9,,,,,2018.11.28 19:21:53,1,,,,Roof Test,No,
2018.11.28 19:15:00,2018.11.28 19:15:00,,,,,,,,,,,,,,,,,,36,,2018.11.28 19:21:53,1,,,,Roof Test,No,
2018.11.28 19:15:12,2018.11.28 19:15:00,,,,2018.11.28 19:15:12,Resolved QFP,33.384363,-111.811090,12S,3694193,424561,391,,1.1,0xC0B82601,10,,,,,2018.11.28 19:21:53,1,,,,Roof Test,No,
2018.11.28 19:21:53,2018.11.28 19:21:53,,,,,,,,,,,,,,,,,,,Hit,2018.11.28 19:21:53,1,No,No,,,No,
2018.11.28 19:21:53,2018.11.28 19:21:53,19,33.38405,-111.90523,,,,,,,,,,,,,,,,,2018.11.28 19:21:53,,,,,,,
2018.11.28 19:30:00,2018.11.28 19:30:00,,,,,,,,,,,,,,,,,,38,,2018.11.28 19:51:59,1,,,,Roof Test,No,
2018.11.28 19:30:11,2018.11.28 19:30:00,,,,2018.11.28 19:30:11,Resolved QFP,33.384446,-111.811064,12S,3694202,424563,391,,1.3,0xC0382601,9,,,,,2018.11.28 19:51:59,1,,,,Roof Test,No,
