Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700548A
Comment,
Iridium IMEI,300434062296780

Report Period Begins,2018.03.13 17:33:20
Report Period Ends,2019.03.11 13:31:48

Report File Number,1 of 1
File Coverage Begins,2018.03.13 17:33:20
File Coverage Ends,2019.03.11 13:31:48

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.03.13 17:33:20,2018.03.13 17:33:20,,,,,,,,,,,,,,,,,,-3,,2018.03.13 17:38:31,1,,,,,Yes,
2018.03.13 17:34:06,2018.03.13 17:33:20,,,,2018.03.13 17:34:06,Succeeded,66.417885,-146.454347,6W,7366596,524359,,8.24,,,,,,,,2018.03.13 17:38:31,1,,,,,Yes,
2018.03.13 17:38:20,2018.03.13 17:33:20,,,,,,,,,,,,,,,,,8,,,2018.03.13 17:38:31,1,,,,,Yes,
2018.03.13 17:38:31,2018.03.13 17:38:31,,,,,,,,,,,,,,,,,,,Hit,2018.03.13 17:38:31,1,,,,,Yes,
2018.03.13 17:38:31,2018.03.13 17:38:31,3,66.42185,-146.48393,,,,,,,,,,,,,,,,,2018.03.13 17:38:31,,,,,,,
2018.03.13 20:00:00,2018.03.13 20:00:00,,,,,,,,,,,,,,,,,,4,,2018.03.16 00:00:51,1,,,,Primary,No,
2018.03.13 20:00:07,2018.03.13 20:00:00,,,,2018.03.13 20:00:07,Resolved QFP,66.415697,-146.428479,6W,7366363,525516,152,,0.9,0x04508152,8,,,,,2018.03.16 00:00:51,1,,,,Primary,No,
2018.03.14 00:00:00,2018.03.14 00:00:00,,,,,,,,,,,,,,,,,,31,,2018.03.16 00:00:51,1,,,,Primary,No,
2018.03.14 00:00:10,2018.03.14 00:00:00,,,,2018.03.14 00:00:10,Resolved QFP,66.415166,-146.420667,6W,7366307,525865,137,,1.1,0x28805601,8,,,,,2018.03.16 00:00:51,1,,,,Primary,No,
2018.03.14 04:00:00,2018.03.14 04:00:00,,,,,,,,,,,,,,,,,,16,,2018.03.16 00:00:51,1,,,,Primary,No,
2018.03.14 04:00:15,2018.03.14 04:00:00,,,,2018.03.14 04:00:15,Resolved QFP,66.408646,-146.391016,6W,7365593,527196,127,,1.1,0xD1042802,8,,,,,2018.03.16 00:00:51,1,,,,Primary,No,
2018.03.14 08:00:00,2018.03.14 08:00:00,,,,,,,,,,,,,,,,,,25,,2018.03.16 00:00:51,1,,,,Primary,No,
2018.03.14 08:00:12,2018.03.14 08:00:00,,,,2018.03.14 08:00:12,Resolved QFP,66.408701,-146.391118,6W,7365599,527192,134,,1.4,0x16188050,8,,,,,2018.03.16 00:00:51,1,,,,Primary,No,
2018.03.14 12:00:00,2018.03.14 12:00:00,,,,,,,,,,,,,,,,,,8,,2018.03.16 00:00:51,1,,,,Primary,No,
