Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704536A
Comment,
Iridium IMEI,300434063834550

Report Period Begins,2018.11.13 12:45:00
Report Period Ends,2024.08.01 16:01:01

Report File Number,1 of 1
File Coverage Begins,2018.11.13 12:45:00
File Coverage Ends,2024.08.01 16:01:01

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.13 12:45:00,2018.11.13 12:45:00,,,,,,,,,,,,,,,,,,18,,2018.11.13 13:10:51,1,,,,Roof Test,No,
2018.11.13 12:45:12,2018.11.13 12:45:00,,,,2018.11.13 12:45:12,Resolved QFP,33.384717,-111.811044,12S,3694232,424565,386,,1.0,0x51800832,8,,,,,2018.11.13 13:10:51,1,,,,Roof Test,No,
2018.11.13 13:00:00,2018.11.13 13:00:00,,,,,,,,,,,,,,,,,,10,,2018.11.13 13:10:51,1,,,,Roof Test,No,
2018.11.13 13:00:12,2018.11.13 13:00:00,,,,2018.11.13 13:00:12,Resolved QFP,33.384724,-111.811130,12S,3694233,424557,408,,1.4,0x51040832,8,,,,,2018.11.13 13:10:51,1,,,,Roof Test,No,
2018.11.13 13:10:51,2018.11.13 13:10:51,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:10:51,1,No,No,,,No,
2018.11.13 13:15:00,2018.11.13 13:15:00,,,,,,,,,,,,,,,,,,8,,2018.11.13 13:40:52,1,,,,Roof Test,No,
2018.11.13 13:15:11,2018.11.13 13:15:00,,,,2018.11.13 13:15:11,Resolved QFP,33.384677,-111.811242,12S,3694228,424547,421,,1.7,0x51000832,7,,,,,2018.11.13 13:40:52,1,,,,Roof Test,No,
2018.11.13 13:30:00,2018.11.13 13:30:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 13:40:52,1,,,,Roof Test,No,
2018.11.13 13:30:11,2018.11.13 13:30:00,,,,2018.11.13 13:30:11,Resolved QFP,33.384512,-111.811125,12S,3694209,424557,395,,0.9,0x51105812,9,,,,,2018.11.13 13:40:52,1,,,,Roof Test,No,
2018.11.13 13:40:52,2018.11.13 13:40:52,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:40:52,1,No,No,,,No,
2018.11.13 13:40:52,2018.11.13 13:40:52,7,33.29435,-111.83332,,,,,,,,,,,,,,,,,2018.11.13 13:40:52,,,,,,,
2018.11.13 13:45:00,2018.11.13 13:45:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 14:10:58,1,,,,Roof Test,No,
2018.11.13 13:45:12,2018.11.13 13:45:00,,,,2018.11.13 13:45:12,Resolved QFP,33.384495,-111.811086,12S,3694207,424561,394,,1.0,0x51101812,8,,,,,2018.11.13 14:10:58,1,,,,Roof Test,No,
2018.11.13 14:00:00,2018.11.13 14:00:00,,,,,,,,,,,,,,,,,,5,,2018.11.13 14:10:58,1,,,,Roof Test,No,
