Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704671A
Comment,
Iridium IMEI,300434062098790

Report Period Begins,2018.11.19 20:30:00
Report Period Ends,2020.03.31 00:00:25

Report File Number,1 of 1
File Coverage Begins,2018.11.19 20:30:00
File Coverage Ends,2020.03.31 00:00:25

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 20:30:00,2018.11.19 20:30:00,,,,,,,,,,,,,,,,,,34,,2018.11.19 20:45:28,1,,,,Roof Test,No,
2018.11.19 20:30:12,2018.11.19 20:30:00,,,,2018.11.19 20:30:12,Resolved QFP,33.384458,-111.811076,12S,3694203,424562,376,,1.3,0xC4202681,9,,,,,2018.11.19 20:45:28,1,,,,Roof Test,No,
2018.11.19 20:45:00,2018.11.19 20:45:00,,,,,,,,,,,,,,,,,,37,,2018.11.19 20:45:28,1,,,,Roof Test,No,
2018.11.19 20:45:12,2018.11.19 20:45:00,,,,2018.11.19 20:45:12,Resolved QFP,33.384324,-111.811211,12S,3694188,424549,402,,0.8,0xC5282681,11,,,,,2018.11.19 20:45:28,1,,,,Roof Test,No,
2018.11.19 20:45:28,2018.11.19 20:45:28,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 20:45:28,1,No,No,,,No,
2018.11.19 20:45:28,2018.11.19 20:45:28,9,33.42897,-111.82537,,,,,,,,,,,,,,,,,2018.11.19 20:45:28,,,,,,,
2018.11.19 21:00:00,2018.11.19 21:00:00,,,,,,,,,,,,,,,,,,38,,2018.11.19 21:15:31,1,,,,Roof Test,No,
2018.11.19 21:00:12,2018.11.19 21:00:00,,,,2018.11.19 21:00:12,Resolved QFP,33.384402,-111.811094,12S,3694197,424560,420,,1.8,0x81202E85,10,,,,,2018.11.19 21:15:31,1,,,,Roof Test,No,
2018.11.19 21:15:00,2018.11.19 21:15:00,,,,,,,,,,,,,,,,,,40,,2018.11.19 21:15:31,1,,,,Roof Test,No,
2018.11.19 21:15:18,2018.11.19 21:15:00,,,,2018.11.19 21:15:18,Resolved QFP,33.384460,-111.811092,12S,3694203,424560,398,,1.7,0x41280680,7,,,,,2018.11.19 21:15:31,1,,,,Roof Test,No,
2018.11.19 21:15:31,2018.11.19 21:15:31,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 21:15:31,1,No,No,,,No,
2018.11.19 21:15:31,2018.11.19 21:15:31,4,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.19 21:15:31,,,,,,,
2018.11.19 21:30:00,2018.11.19 21:30:00,,,,,,,,,,,,,,,,,,37,,2018.11.19 21:45:30,1,,,,Roof Test,No,
2018.11.19 21:30:12,2018.11.19 21:30:00,,,,2018.11.19 21:30:12,Resolved QFP,33.384417,-111.811188,12S,3694199,424552,396,,0.9,0xC3282605,11,,,,,2018.11.19 21:45:30,1,,,,Roof Test,No,
