Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704685A
Comment,
Iridium IMEI,300434062096790

Report Period Begins,2018.11.19 20:15:00
Report Period Ends,2021.03.08 21:36:56

Report File Number,1 of 1
File Coverage Begins,2018.11.19 20:15:00
File Coverage Ends,2021.03.08 21:36:56

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 20:15:00,2018.11.19 20:15:00,,,,,,,,,,,,,,,,,,26,,2018.11.19 20:45:04,1,,,,Roof Test,No,
2018.11.19 20:15:13,2018.11.19 20:15:00,,,,2018.11.19 20:15:13,Resolved QFP,33.384407,-111.811092,12S,3694197,424560,389,,1.4,0xC0382601,9,,,,,2018.11.19 20:45:04,1,,,,Roof Test,No,
2018.11.19 20:30:00,2018.11.19 20:30:00,,,,,,,,,,,,,,,,,,34,,2018.11.19 20:45:04,1,,,,Roof Test,No,
2018.11.19 20:30:12,2018.11.19 20:30:00,,,,2018.11.19 20:30:12,Resolved QFP,33.384366,-111.811204,12S,3694193,424550,379,,1.6,0xC1282601,9,,,,,2018.11.19 20:45:04,1,,,,Roof Test,No,
2018.11.19 20:45:00,2018.11.19 20:45:00,,,,,,,,,,,,,,,,,,38,,2018.11.19 21:14:57,1,,,,Roof Test,No,
2018.11.19 20:45:04,2018.11.19 20:45:04,3,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.19 20:45:04,,,,,,,
2018.11.19 20:45:04,2018.11.19 20:45:04,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 20:45:04,1,No,No,,,No,
2018.11.19 20:45:19,2018.11.19 20:45:00,,,,2018.11.19 20:45:19,Resolved QFP,33.384262,-111.811226,12S,3694182,424548,382,,1.3,0xC1082601,8,,,,,2018.11.19 21:14:57,1,,,,Roof Test,No,
2018.11.19 21:00:00,2018.11.19 21:00:00,,,,,,,,,,,,,,,,,,39,,2018.11.19 21:14:57,1,,,,Roof Test,No,
2018.11.19 21:00:14,2018.11.19 21:00:00,,,,2018.11.19 21:00:14,Resolved QFP,33.384420,-111.811099,12S,3694199,424560,406,,0.9,0xC0282E85,11,,,,,2018.11.19 21:14:57,1,,,,Roof Test,No,
2018.11.19 21:14:57,2018.11.19 21:14:57,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 21:14:57,1,No,No,,,No,
2018.11.19 21:14:57,2018.11.19 21:14:57,3,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.19 21:14:57,,,,,,,
2018.11.19 21:15:00,2018.11.19 21:15:00,,,,,,,,,,,,,,,,,,40,,2018.11.19 21:45:02,1,,,,Roof Test,No,
2018.11.19 21:15:12,2018.11.19 21:15:00,,,,2018.11.19 21:15:12,Resolved QFP,33.384429,-111.811149,12S,3694200,424555,398,,0.9,0xC3282E05,12,,,,,2018.11.19 21:45:02,1,,,,Roof Test,No,
