Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700575A
Comment,
Iridium IMEI,300434062884980

Report Period Begins,2018.02.06 18:16:48
Report Period Ends,2019.02.26 20:00:54

Report File Number,1 of 1
File Coverage Begins,2018.02.06 18:16:48
File Coverage Ends,2019.02.26 20:00:54

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
2018.02.09 20:00:37,2018.02.09 20:00:00,,,,2018.02.09 20:00:37,Succeeded,62.680870,-141.614601,7V,6950183,468530,,8.50,,,,37,,,,2018.02.14 06:22:44,1,,,,Primary,No,
2018.02.09 20:00:37,2018.02.09 20:00:00,,,,2018.02.09 20:00:37,Succeeded,62.680866,-141.614600,7V,6950183,468530,,8.95,,,,,,,,2018.02.14 10:23:20,1,,,,,No,
2018.02.10 05:10:00,2018.02.10 05:00:00,,,,,,,,,,,,,,,,,208,,,2018.02.14 06:22:44,1,,,,Primary,No,
2018.02.10 15:00:00,2018.02.10 15:00:00,,,,,,,,,,,,,,,,,,13,,2018.02.14 06:22:44,1,,,,Primary,No,
2018.02.10 15:00:08,2018.02.10 15:00:00,,,,2018.02.10 15:00:08,Resolved QFP,62.681238,-141.612653,7V,6950224,468630,638,,1.6,0x80810681,7,,,,,2018.02.14 06:22:44,1,,,,Primary,No,
2018.02.11 06:10:00,2018.02.11 06:00:00,,,,,,,,,,,,,,,,,0,,,2018.02.14 06:22:44,1,,,,Primary,No,
2018.02.11 16:00:00,2018.02.11 16:00:00,,,,,,,,,,,,,,,,,,1,,2018.02.14 06:22:44,1,,,,Primary,No,
2018.02.11 16:00:07,2018.02.11 16:00:00,,,,2018.02.11 16:00:07,Resolved QFP,62.656443,-141.605720,7V,6947458,468959,618,,1.2,0x40A52600,8,,,,,2018.02.14 06:22:44,1,,,,Primary,No,
2018.02.12 07:10:00,2018.02.12 07:00:00,,,,,,,,,,,,,,,,,0,,,2018.02.14 06:22:44,1,,,,Primary,No,
2018.02.12 17:00:00,2018.02.12 17:00:00,,,,,,,,,,,,,,,,,,10,,2018.02.14 06:22:44,1,,,,Primary,No,
2018.02.12 17:00:08,2018.02.12 17:00:00,,,,2018.02.12 17:00:08,Resolved QFP,62.683897,-141.616986,7V,6950522,468411,605,,1.0,0xC1252400,8,,,,,2018.02.14 06:22:44,1,,,,Primary,No,
2018.02.13 08:10:00,2018.02.13 08:00:00,,,,,,,,,,,,,,,,,30,,,2018.02.14 06:22:44,1,,,,Primary,No,
2018.02.13 18:00:00,2018.02.13 18:00:00,,,,,,,,,,,,,,,,,,19,,2018.02.14 06:22:44,1,,,,Primary,No,
2018.02.13 18:00:08,2018.02.13 18:00:00,,,,2018.02.13 18:00:08,Resolved QFP,62.665554,-141.595718,7V,6948468,469481,645,,1.0,0xC1250900,8,,,,,2018.02.14 06:22:44,1,,,,Primary,No,
2018.02.14 06:22:44,2018.02.14 06:22:44,12,62.67616,-141.75502,,,,,,,,,,,,,,,,,2018.02.14 06:22:44,,,,,,,
2018.02.14 06:22:44,2018.02.14 06:22:44,,,,,,,,,,,,,,,,,,,Hit,2018.02.14 06:22:44,1,No,No,,,No,
2018.02.14 06:22:49,2018.02.14 06:22:49,,,,,,,,,,,,,,,,,,,,2018.02.14 10:23:20,1,,,Auxiliary 3 00 00 33 44 44 44 33 31 34 42 2C 53 33 00,,No,
2018.02.14 08:00:00,2018.02.14 08:00:00,,,,,,,,,,,,,,,,,,15,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.14 08:00:08,2018.02.14 08:00:00,,,,2018.02.14 08:00:08,Resolved QFP,62.668895,-141.615075,7V,6948850,468493,594,,1.1,0x52508002,7,,,,,2018.02.14 10:23:20,1,,,,,No,
2018.02.14 08:00:08,2018.02.14 08:00:00,,,,2018.02.14 08:00:08,Resolved QFP,62.668895,-141.615075,7V,6948850,468493,594,,1.1,0x52508002,7,,,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.14 08:10:00,2018.02.14 08:00:00,,,,,,,,,,,,,,,,,6,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.14 10:23:20,2018.02.14 10:23:20,128,62.59978,-139.24657,,,,,,,,,,,,,,,,,2018.02.14 10:23:20,,,,,,,
2018.02.14 10:23:20,2018.02.14 10:23:20,,,,,,,,,,,,,,,,,,22,Hit,2018.02.14 10:23:20,1,,,,,No,
2018.02.14 12:00:00,2018.02.14 12:00:00,,,,,,,,,,,,,,,,,,20,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.14 12:00:08,2018.02.14 12:00:00,,,,2018.02.14 12:00:08,Resolved QFP,62.663766,-141.597480,7V,6948270,469389,609,,1.0,0x2418D280,9,,,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.14 12:10:00,2018.02.14 12:00:00,,,,,,,,,,,,,,,,,4,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.14 16:00:00,2018.02.14 16:00:00,,,,,,,,,,,,,,,,,,9,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.14 16:00:09,2018.02.14 16:00:00,,,,2018.02.14 16:00:09,Resolved QFP,62.672839,-141.610111,7V,6949287,468751,580,,1.7,0x40050E05,8,,,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.14 16:10:00,2018.02.14 16:00:00,,,,,,,,,,,,,,,,,16,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.14 20:00:00,2018.02.14 20:00:00,,,,,,,,,,,,,,,,,,10,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.14 20:00:05,2018.02.14 20:00:00,,,,2018.02.14 20:00:05,Resolved QFP,62.685891,-141.620308,7V,6950746,468243,542,,1.2,0x00408166,7,,,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.14 20:10:00,2018.02.14 20:00:00,,,,,,,,,,,,,,,,,65,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 00:00:00,2018.02.15 00:00:00,,,,,,,,,,,,,,,,,,5,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 00:00:09,2018.02.15 00:00:00,,,,2018.02.15 00:00:09,Resolved QFP,62.680270,-141.611329,7V,6950115,468697,576,,1.9,0x2C0850C0,8,,,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 00:10:00,2018.02.15 00:00:00,,,,,,,,,,,,,,,,,16,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 04:00:00,2018.02.15 04:00:00,,,,,,,,,,,,,,,,,,21,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 04:00:08,2018.02.15 04:00:00,,,,2018.02.15 04:00:08,Resolved QFP,62.666269,-141.607001,7V,6948553,468904,635,,1.3,0x80A50825,9,,,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 04:10:00,2018.02.15 04:00:00,,,,,,,,,,,,,,,,,2,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 08:00:00,2018.02.15 08:00:00,,,,,,,,,,,,,,,,,,13,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 08:00:08,2018.02.15 08:00:00,,,,2018.02.15 08:00:08,Resolved QFP,62.661534,-141.597903,7V,6948021,469365,671,,1.2,0x53400802,7,,,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 08:10:00,2018.02.15 08:00:00,,,,,,,,,,,,,,,,,231,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 12:00:00,2018.02.15 12:00:00,,,,,,,,,,,,,,,,,,5,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 12:00:09,2018.02.15 12:00:00,,,,2018.02.15 12:00:09,Resolved QFP,62.664206,-141.614128,7V,6948327,468536,639,,1.5,0x041852C0,8,,,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 12:10:00,2018.02.15 12:00:00,,,,,,,,,,,,,,,,,212,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 16:00:00,2018.02.15 16:00:00,,,,,,,,,,,,,,,,,,18,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 16:00:09,2018.02.15 16:00:00,,,,2018.02.15 16:00:09,Resolved QFP (Uncertain),62.679302,-141.617492,7V,6950010,468380,580,,1.2,0xC0212401,7,,,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 16:10:00,2018.02.15 16:00:00,,,,,,,,,,,,,,,,,140,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 20:00:00,2018.02.15 20:00:00,,,,,,,,,,,,,,,,,,16,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 20:00:07,2018.02.15 20:00:00,,,,2018.02.15 20:00:07,Resolved QFP,62.682554,-141.621120,7V,6950374,468198,611,,1.3,0x00400176,7,,,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.15 20:10:00,2018.02.15 20:00:00,,,,,,,,,,,,,,,,,29,,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.16 00:00:00,2018.02.16 00:00:00,,,,,,,,,,,,,,,,,,23,,2018.02.16 04:00:42,1,,,,Auxiliary 3,No,
2018.02.16 00:00:07,2018.02.16 00:00:00,,,,2018.02.16 00:00:07,Resolved QFP,62.682528,-141.621210,7V,6950371,468193,614,,1.7,0x28085050,7,,,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.16 00:10:00,2018.02.16 00:00:00,,,,,,,,,,,,,,,,,12,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.16 04:00:00,2018.02.16 04:00:00,,,,,,,,,,,,,,,,,,17,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.16 04:00:07,2018.02.16 04:00:00,,,,2018.02.16 04:00:07,Resolved QFP,62.682230,-141.618382,7V,6950337,468338,674,,1.5,0x00A52025,8,,,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.16 04:00:42,2018.02.16 04:00:42,,,,,,,,,,,,,,,,,,,Hit,2018.02.16 04:00:42,1,No,No,,,No,
2018.02.16 04:00:42,2018.02.16 04:00:42,5,62.72290,-141.59674,,,,,,,,,,,,,,,,,2018.02.16 04:00:42,,,,,,,
2018.02.16 04:10:00,2018.02.16 04:00:00,,,,,,,,,,,,,,,,,85,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.16 08:00:00,2018.02.16 08:00:00,,,,,,,,,,,,,,,,,,2,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.16 08:00:07,2018.02.16 08:00:00,,,,2018.02.16 08:00:07,Resolved QFP,62.680675,-141.623246,7V,6950166,468087,575,,1.3,0x51100102,6,,,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.16 08:10:00,2018.02.16 08:00:00,,,,,,,,,,,,,,,,,196,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.16 12:00:00,2018.02.16 12:00:00,,,,,,,,,,,,,,,,,,12,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.16 12:00:06,2018.02.16 12:00:00,,,,2018.02.16 12:00:06,Resolved QFP,62.684455,-141.613461,7V,6950582,468592,560,,1.1,0x24188280,7,,,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.16 12:10:00,2018.02.16 12:00:00,,,,,,,,,,,,,,,,,31,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.16 16:00:00,2018.02.16 16:00:00,,,,,,,,,,,,,,,,,,15,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.16 16:00:08,2018.02.16 16:00:00,,,,2018.02.16 16:00:08,Resolved QFP,62.681961,-141.609486,7V,6950303,468793,569,,1.0,0xC0A42E05,11,,,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.16 16:10:00,2018.02.16 16:00:00,,,,,,,,,,,,,,,,,60,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.16 20:00:00,2018.02.16 20:00:00,,,,,,,,,,,,,,,,,,21,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.16 20:00:07,2018.02.16 20:00:00,,,,2018.02.16 20:00:07,Resolved QFP,62.661493,-141.624110,7V,6948029,468022,663,,1.5,0x02408164,7,,,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.16 20:10:00,2018.02.16 20:00:00,,,,,,,,,,,,,,,,,0,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.17 00:00:00,2018.02.17 00:00:00,,,,,,,,,,,,,,,,,,5,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.17 00:00:50,2018.02.17 00:00:00,,,,2018.02.17 00:00:50,Succeeded,62.653586,-141.617787,7V,6947145,468338,,12.50,,,,50,,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.17 00:00:50,2018.02.17 00:00:00,,,,2018.02.17 00:00:50,Succeeded,62.653590,-141.617790,7V,6947146,468337,,12.57,,,,,,,,2018.02.18 00:00:34,1,,,,,No,
2018.02.17 00:10:00,2018.02.17 00:00:00,,,,,,,,,,,,,,,,,331,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.17 04:00:00,2018.02.17 04:00:00,,,,,,,,,,,,,,,,,,20,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.17 04:00:23,2018.02.17 04:00:00,,,,2018.02.17 04:00:23,Resolved QFP,62.666587,-141.620984,7V,6948595,468188,590,,2.5,0x00850820,5,,,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.17 04:10:00,2018.02.17 04:00:00,,,,,,,,,,,,,,,,,36,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.17 08:00:00,2018.02.17 08:00:00,,,,,,,,,,,,,,,,,,26,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.17 08:00:23,2018.02.17 08:00:00,,,,2018.02.17 08:00:23,Resolved QFP,62.666276,-141.620970,7V,6948561,468188,594,,1.5,0x52000112,6,,,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.17 08:10:00,2018.02.17 08:00:00,,,,,,,,,,,,,,,,,34,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.17 12:00:00,2018.02.17 12:00:00,,,,,,,,,,,,,,,,,,25,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.17 12:00:08,2018.02.17 12:00:00,,,,2018.02.17 12:00:08,Resolved QFP,62.666419,-141.620936,7V,6948577,468190,603,,1.1,0x0418D280,8,,,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.17 12:10:00,2018.02.17 12:00:00,,,,,,,,,,,,,,,,,1,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.17 16:00:00,2018.02.17 16:00:00,,,,,,,,,,,,,,,,,,13,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.17 16:00:10,2018.02.17 16:00:00,,,,2018.02.17 16:00:10,Resolved QFP,62.666039,-141.623791,7V,6948536,468043,608,,1.3,0xC0252801,8,,,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.17 16:10:00,2018.02.17 16:00:00,,,,,,,,,,,,,,,,,256,,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.17 20:00:00,2018.02.17 20:00:00,,,,,,,,,,,,,,,,,,24,,2018.02.18 00:00:26,1,,,,Auxiliary 3,No,
2018.02.17 20:00:07,2018.02.17 20:00:00,,,,2018.02.17 20:00:07,Resolved QFP,62.661538,-141.624391,7V,6948035,468008,657,,1.1,0x02408146,7,,,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.17 20:10:00,2018.02.17 20:00:00,,,,,,,,,,,,,,,,,4,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 00:00:00,2018.02.18 00:00:00,,,,,,,,,,,,,,,,,,16,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 00:00:10,2018.02.18 00:00:00,,,,2018.02.18 00:00:10,Resolved QFP,62.667616,-141.617928,7V,6948708,468345,592,,1.2,0x2C1850D0,10,,,,,2018.02.18 00:00:34,1,,,,,No,
2018.02.18 00:00:10,2018.02.18 00:00:00,,,,2018.02.18 00:00:10,Resolved QFP,62.667616,-141.617928,7V,6948708,468345,592,,1.2,0x2C1850D0,10,,,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 00:00:26,2018.02.18 00:00:26,,,,,,,,,,,,,,,,,,,Hit,2018.02.18 00:00:26,1,No,No,,,No,
2018.02.18 00:00:26,2018.02.18 00:00:26,5,62.66161,-141.58405,,,,,,,,,,,,,,,,,2018.02.18 00:00:26,,,,,,,
2018.02.18 00:00:30,2018.02.18 00:00:30,,,,,,,,,,,,,,,,,,,,2018.02.18 00:00:34,1,,,Auxiliary 3 00 00 33 44 44 44 33 31 34 42 2C 53 33 00,,No,
2018.02.18 00:00:34,2018.02.18 00:00:34,,,,,,,,,,,,,,,,,,16,Hit,2018.02.18 00:00:34,1,,,,,No,
2018.02.18 00:00:34,2018.02.18 00:00:34,4,62.66161,-141.58405,,,,,,,,,,,,,,,,,2018.02.18 00:00:34,,,,,,,
2018.02.18 00:10:00,2018.02.18 00:00:00,,,,,,,,,,,,,,,,,227,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 04:00:00,2018.02.18 04:00:00,,,,,,,,,,,,,,,,,,19,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 04:00:21,2018.02.18 04:00:00,,,,2018.02.18 04:00:21,Resolved QFP,62.664171,-141.600964,7V,6948316,469211,682,,4.3,0x80A52800,7,,,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 04:10:00,2018.02.18 04:00:00,,,,,,,,,,,,,,,,,79,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 08:00:00,2018.02.18 08:00:00,,,,,,,,,,,,,,,,,,12,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 08:00:06,2018.02.18 08:00:00,,,,2018.02.18 08:00:06,Resolved QFP,62.662058,-141.594072,7V,6948078,469562,622,,1.2,0x51108102,7,,,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 08:10:00,2018.02.18 08:00:00,,,,,,,,,,,,,,,,,217,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 12:00:00,2018.02.18 12:00:00,,,,,,,,,,,,,,,,,,17,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 12:00:13,2018.02.18 12:00:00,,,,2018.02.18 12:00:13,Resolved QFP (Uncertain),62.659080,-141.612987,7V,6947755,468589,674,,1.2,0x0418C280,7,,,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 12:10:00,2018.02.18 12:00:00,,,,,,,,,,,,,,,,,7,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 16:00:00,2018.02.18 16:00:00,,,,,,,,,,,,,,,,,,4,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 16:00:07,2018.02.18 16:00:00,,,,2018.02.18 16:00:07,Resolved QFP,62.674483,-141.611390,7V,6949470,468688,580,,1.1,0xC0250E00,8,,,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 16:10:00,2018.02.18 16:00:00,,,,,,,,,,,,,,,,,31,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 20:00:00,2018.02.18 20:00:00,,,,,,,,,,,,,,,,,,9,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 20:00:09,2018.02.18 20:00:00,,,,2018.02.18 20:00:09,Resolved QFP,62.683555,-141.621069,7V,6950486,468202,622,,0.8,0x32008166,9,,,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.18 20:10:00,2018.02.18 20:00:00,,,,,,,,,,,,,,,,,1,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.19 00:00:00,2018.02.19 00:00:00,,,,,,,,,,,,,,,,,,18,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.19 00:00:07,2018.02.19 00:00:00,,,,2018.02.19 00:00:07,Resolved QFP,62.683378,-141.620409,7V,6950466,468235,696,,1.8,0x2C1810C0,8,,,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.19 00:10:00,2018.02.19 00:00:00,,,,,,,,,,,,,,,,,66,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.19 04:00:00,2018.02.19 04:00:00,,,,,,,,,,,,,,,,,,10,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.19 04:00:12,2018.02.19 04:00:00,,,,2018.02.19 04:00:12,Resolved QFP,62.680181,-141.615112,7V,6950107,468503,659,,1.2,0x80A50824,8,,,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.19 04:10:00,2018.02.19 04:00:00,,,,,,,,,,,,,,,,,0,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.19 08:00:00,2018.02.19 08:00:00,,,,,,,,,,,,,,,,,,13,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.19 08:00:14,2018.02.19 08:00:00,,,,2018.02.19 08:00:14,Resolved QFP,62.666241,-141.605430,7V,6948549,468984,610,,1.6,0x12480112,7,,,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.19 08:10:00,2018.02.19 08:00:00,,,,,,,,,,,,,,,,,18,,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.19 12:00:00,2018.02.19 12:00:00,,,,,,,,,,,,,,,,,,17,,2018.02.19 16:00:33,1,,,,Auxiliary 3,No,
2018.02.19 12:00:14,2018.02.19 12:00:00,,,,2018.02.19 12:00:14,Resolved QFP,62.665846,-141.605961,7V,6948505,468957,640,,1.9,0x24185280,8,,,,,2018.02.21 04:00:24,1,,,,Auxiliary 3,No,
2018.02.19 12:10:00,2018.02.19 12:00:00,,,,,,,,,,,,,,,,,1,,,2018.02.21 04:00:24,1,,,,Auxiliary 3,No,
2018.02.19 16:00:00,2018.02.19 16:00:00,,,,,,,,,,,,,,,,,,13,,2018.02.21 04:00:24,1,,,,Auxiliary 3,No,
2018.02.19 16:00:08,2018.02.19 16:00:00,,,,2018.02.19 16:00:08,Resolved QFP,62.661438,-141.608816,7V,6948016,468806,692,,1.1,0xC0210C05,8,,,,,2018.02.21 04:00:24,1,,,,Auxiliary 3,No,
2018.02.19 16:00:33,2018.02.19 16:00:33,3,62.66161,-141.58405,,,,,,,,,,,,,,,,,2018.02.19 16:00:33,,,,,,,
2018.02.19 16:00:33,2018.02.19 16:00:33,,,,,,,,,,,,,,,,,,,Hit,2018.02.19 16:00:33,1,No,No,,,No,
2018.02.19 16:10:00,2018.02.19 16:00:00,,,,,,,,,,,,,,,,,121,,,2018.02.21 04:00:24,1,,,,Auxiliary 3,No,
2018.02.19 20:00:00,2018.02.19 20:00:00,,,,,,,,,,,,,,,,,,18,,2018.02.21 04:00:24,1,,,,Auxiliary 3,No,
