Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700591A
Comment,
Iridium IMEI,300434062496980

Report Period Begins,2017.12.12 17:45:00
Report Period Ends,2020.06.04 08:00:29

Report File Number,1 of 1
File Coverage Begins,2017.12.12 17:45:00
File Coverage Ends,2020.06.04 08:00:29

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2017.12.12 17:45:00,2017.12.12 17:45:00,,,,,,,,,,,,,,,,,,28,,2017.12.12 20:13:00,1,,,,Roof Test,No,
2017.12.12 17:45:10,2017.12.12 17:45:00,,,,2017.12.12 17:45:10,Resolved QFP,33.384452,-111.811160,12S,3694203,424554,395,,1.1,0x84922280,8,,,,,2017.12.12 20:13:00,1,,,,Roof Test,No,
2017.12.12 18:00:00,2017.12.12 18:00:00,,,,,,,,,,,,,,,,,,29,,2017.12.12 20:13:00,1,,,,Roof Test,No,
2017.12.12 18:00:08,2017.12.12 18:00:00,,,,2017.12.12 18:00:08,Resolved QFP (Uncertain),33.384465,-111.811159,12S,3694204,424554,383,,1.3,0x84920280,7,,,,,2017.12.12 20:13:00,1,,,,Roof Test,No,
2017.12.12 18:15:00,2017.12.12 18:15:00,,,,,,,,,,,,,,,,,,28,,2017.12.12 18:32:40,1,,,,Roof Test,No,
2017.12.12 18:15:08,2017.12.12 18:15:00,,,,2017.12.12 18:15:08,Resolved QFP,33.384465,-111.811125,12S,3694204,424557,387,,1.1,0x84922280,8,,,,,2017.12.12 18:32:40,1,,,,Roof Test,No,
2017.12.12 18:30:00,2017.12.12 18:30:00,,,,,,,,,,,,,,,,,,29,,2017.12.12 18:32:40,1,,,,Roof Test,No,
2017.12.12 18:30:07,2017.12.12 18:30:00,,,,2017.12.12 18:30:07,Resolved QFP,33.384470,-111.811151,12S,3694205,424555,379,,1.6,0x84920280,7,,,,,2017.12.12 18:32:40,1,,,,Roof Test,No,
2017.12.12 18:32:40,2017.12.12 18:32:40,5,33.35027,-111.80938,,,,,,,,,,,,,,,,,2017.12.12 18:32:40,,,,,,,
2017.12.12 18:32:40,2017.12.12 18:32:40,,,,,,,,,,,,,,,,,,,Hit,2017.12.12 18:32:40,1,No,No,,,No,
2017.12.12 18:45:00,2017.12.12 18:45:00,,,,,,,,,,,,,,,,,,32,,2017.12.12 19:02:36,1,,,,Roof Test,No,
2017.12.12 18:45:08,2017.12.12 18:45:00,,,,2017.12.12 18:45:08,Resolved QFP,33.384507,-111.811264,12S,3694209,424545,394,,1.5,0x84920680,8,,,,,2017.12.12 19:02:36,1,,,,Roof Test,No,
2017.12.12 19:00:00,2017.12.12 19:00:00,,,,,,,,,,,,,,,,,,33,,2017.12.12 19:02:36,1,,,,Roof Test,No,
