Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700597A
Comment,
Iridium IMEI,300434062491990

Report Period Begins,2017.12.12 17:45:00
Report Period Ends,2017.12.12 20:01:56

Report File Number,1 of 1
File Coverage Begins,2017.12.12 17:45:00
File Coverage Ends,2017.12.12 20:01:56

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2017.12.12 17:45:00,2017.12.12 17:45:00,,,,,,,,,,,,,,,,,,29,,2017.12.12 18:01:58,1,,,,Roof Test,No,
2017.12.12 17:45:10,2017.12.12 17:45:00,,,,2017.12.12 17:45:10,Resolved QFP,33.384466,-111.811210,12S,3694204,424550,390,,1.5,0x80926280,8,,,,,2017.12.12 18:01:58,1,,,,Roof Test,No,
2017.12.12 18:00:00,2017.12.12 18:00:00,,,,,,,,,,,,,,,,,,30,,2017.12.12 18:01:58,1,,,,Roof Test,No,
2017.12.12 18:00:08,2017.12.12 18:00:00,,,,2017.12.12 18:00:08,Resolved QFP,33.384426,-111.811230,12S,3694200,424548,394,,1.1,0x84126280,8,,,,,2017.12.12 18:01:58,1,,,,Roof Test,No,
2017.12.12 18:01:58,2017.12.12 18:01:58,7,33.35763,-111.76945,,,,,,,,,,,,,,,,,2017.12.12 18:01:58,,,,,,,
2017.12.12 18:01:58,2017.12.12 18:01:58,,,,,,,,,,,,,,,,,,,Hit,2017.12.12 18:01:58,1,No,No,,,No,
2017.12.12 18:15:00,2017.12.12 18:15:00,,,,,,,,,,,,,,,,,,28,,2017.12.12 18:32:06,1,,,,Roof Test,No,
2017.12.12 18:15:09,2017.12.12 18:15:00,,,,2017.12.12 18:15:09,Resolved QFP,33.384479,-111.811266,12S,3694206,424544,394,,1.1,0x84922280,8,,,,,2017.12.12 18:32:06,1,,,,Roof Test,No,
2017.12.12 18:30:00,2017.12.12 18:30:00,,,,,,,,,,,,,,,,,,29,,2017.12.12 18:32:06,1,,,,Roof Test,No,
2017.12.12 18:30:10,2017.12.12 18:30:00,,,,2017.12.12 18:30:10,Resolved QFP,33.384431,-111.811208,12S,3694200,424550,397,,1.0,0x84922680,9,,,,,2017.12.12 18:32:06,1,,,,Roof Test,No,
2017.12.12 18:32:06,2017.12.12 18:32:06,15,33.38040,-111.80938,,,,,,,,,,,,,,,,,2017.12.12 18:32:06,,,,,,,
2017.12.12 18:32:06,2017.12.12 18:32:06,,,,,,,,,,,,,,,,,,,Hit,2017.12.12 18:32:06,1,No,No,,,No,
2017.12.12 18:45:00,2017.12.12 18:45:00,,,,,,,,,,,,,,,,,,33,,2017.12.12 19:01:55,1,,,,Roof Test,No,
2017.12.12 18:45:09,2017.12.12 18:45:00,,,,2017.12.12 18:45:09,Resolved QFP,33.384449,-111.811216,12S,3694202,424549,392,,0.8,0xC4922680,10,,,,,2017.12.12 19:01:55,1,,,,Roof Test,No,
