Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704526A
Comment,
Iridium IMEI,300434063157290

Report Period Begins,2018.11.13 13:00:00
Report Period Ends,2020.01.29 20:00:28

Report File Number,1 of 1
File Coverage Begins,2018.11.13 13:00:00
File Coverage Ends,2020.01.29 20:00:28

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
2018.11.13 14:15:00,2018.11.13 14:15:00,,,,,,,,,,,,,,,,,,5,,2018.11.13 14:18:46,1,,,,Roof Test,No,
2018.11.13 14:15:11,2018.11.13 14:15:00,,,,2018.11.13 14:15:11,Resolved QFP,33.384347,-111.811130,12S,3694191,424557,398,,0.8,0x13105812,9,,,,,2018.11.13 14:18:46,1,,,,Roof Test,No,
2018.11.13 14:18:46,2018.11.13 14:18:46,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 14:18:46,1,No,No,,,No,
2018.11.13 14:18:46,2018.11.13 14:18:46,3,33.30172,-111.79342,,,,,,,,,,,,,,,,,2018.11.13 14:18:46,,,,,,,
2018.11.13 14:30:00,2018.11.13 14:30:00,,,,,,,,,,,,,,,,,,8,,2018.11.13 14:48:42,1,,,,Roof Test,No,
2018.11.13 14:30:11,2018.11.13 14:30:00,,,,2018.11.13 14:30:11,Resolved QFP,33.384405,-111.811098,12S,3694197,424560,383,,0.8,0x13185802,9,,,,,2018.11.13 14:48:42,1,,,,Roof Test,No,
2018.11.13 14:45:00,2018.11.13 14:45:00,,,,,,,,,,,,,,,,,,10,,2018.11.13 14:48:42,1,,,,Roof Test,No,
2018.11.13 14:45:10,2018.11.13 14:45:00,,,,2018.11.13 14:45:10,Resolved QFP,33.384455,-111.811169,12S,3694203,424553,357,,0.9,0x13184812,9,,,,,2018.11.13 14:48:42,1,,,,Roof Test,No,
2018.11.13 14:48:42,2018.11.13 14:48:42,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 14:48:42,1,No,No,,,No,
2018.11.13 14:48:42,2018.11.13 14:48:42,5,33.35027,-111.80938,,,,,,,,,,,,,,,,,2018.11.13 14:48:42,,,,,,,
2018.11.13 15:00:00,2018.11.13 15:00:00,,,,,,,,,,,,,,,,,,13,,2018.11.13 15:18:46,1,,,,Roof Test,No,
2018.11.13 15:00:13,2018.11.13 15:00:00,,,,2018.11.13 15:00:13,Resolved QFP,33.384419,-111.811142,12S,3694199,424556,376,,1.0,0x1310C810,8,,,,,2018.11.13 15:18:46,1,,,,Roof Test,No,
2018.11.13 15:15:00,2018.11.13 15:15:00,,,,,,,,,,,,,,,,,,15,,2018.11.13 15:18:46,1,,,,Roof Test,No,
2018.11.13 15:15:11,2018.11.13 15:15:00,,,,2018.11.13 15:15:11,Resolved QFP,33.384412,-111.811117,12S,3694198,424558,386,,0.9,0x1318D010,9,,,,,2018.11.13 15:18:46,1,,,,Roof Test,No,
2018.11.13 15:18:46,2018.11.13 15:18:46,24,33.38018,-112.04097,,,,,,,,,,,,,,,,,2018.11.13 15:18:46,,,,,,,
2018.11.13 15:18:46,2018.11.13 15:18:46,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 15:18:46,1,No,No,,,No,
2019.02.15 04:00:11,2019.02.15 04:00:00,,,,2019.02.15 04:00:11,Resolved QFP,62.660330,-141.597791,7V,6947887,469369,683,,1.0,0x81A52806,10,,,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.15 04:10:00,2019.02.15 04:00:00,,,,,,,,,,,,,,,,,8,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.15 08:00:00,2019.02.15 08:00:00,,,,,,,,,,,,,,,,,,19,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.15 08:00:09,2019.02.15 08:00:00,,,,2019.02.15 08:00:09,Resolved QFP,62.660748,-141.596519,7V,6947933,469435,669,,1.5,0x12108112,7,,,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.15 08:10:00,2019.02.15 08:00:00,,,,,,,,,,,,,,,,,1,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.15 12:00:00,2019.02.15 12:00:00,,,,,,,,,,,,,,,,,,20,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.15 12:00:10,2019.02.15 12:00:00,,,,2019.02.15 12:00:10,Resolved QFP,62.660703,-141.596826,7V,6947928,469419,657,,1.3,0x0C1A0680,8,,,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.15 12:10:00,2019.02.15 12:00:00,,,,,,,,,,,,,,,,,6,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.15 16:00:00,2019.02.15 16:00:00,,,,,,,,,,,,,,,,,,15,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.15 16:00:16,2019.02.15 16:00:00,,,,2019.02.15 16:00:16,Resolved QFP,62.660321,-141.596313,7V,6947885,469445,669,,1.2,0xC1252825,11,,,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.15 16:10:00,2019.02.15 16:00:00,,,,,,,,,,,,,,,,,2,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.15 20:00:00,2019.02.15 20:00:00,,,,,,,,,,,,,,,,,,3,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.15 20:00:09,2019.02.15 20:00:00,,,,2019.02.15 20:00:09,Resolved QFP,62.657093,-141.611958,7V,6947533,468640,623,,1.1,0x22408172,9,,,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.15 20:10:00,2019.02.15 20:00:00,,,,,,,,,,,,,,,,,91,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.16 00:00:00,2019.02.16 00:00:00,,,,,,,,,,,,,,,,,,-4,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.16 00:00:09,2019.02.16 00:00:00,,,,2019.02.16 00:00:09,Resolved QFP,62.657818,-141.618819,7V,6947617,468289,608,,1.2,0x28015480,7,,,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.16 00:10:00,2019.02.16 00:00:00,,,,,,,,,,,,,,,,,232,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.16 04:00:00,2019.02.16 04:00:00,,,,,,,,,,,,,,,,,,-9,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.16 04:00:13,2019.02.16 04:00:00,,,,2019.02.16 04:00:13,Resolved QFP,62.666196,-141.627529,7V,6948555,467852,658,,1.0,0xC1A52824,11,,,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.16 04:10:00,2019.02.16 04:00:00,,,,,,,,,,,,,,,,,13,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.16 08:00:00,2019.02.16 08:00:00,,,,,,,,,,,,,,,,,,10,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.16 08:00:24,2019.02.16 08:00:00,,,,2019.02.16 08:00:24,Resolved QFP,62.665941,-141.627310,7V,6948527,467863,605,,9.9,0x50100012,5,,,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.16 08:10:00,2019.02.16 08:00:00,,,,,,,,,,,,,,,,,3,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.16 12:00:00,2019.02.16 12:00:00,,,,,,,,,,,,,,,,,,11,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.16 12:00:13,2019.02.16 12:00:00,,,,2019.02.16 12:00:13,Resolved QFP,62.665963,-141.627341,7V,6948529,467861,617,,2.2,0x2C0A4280,8,,,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.16 12:10:00,2019.02.16 12:00:00,,,,,,,,,,,,,,,,,2,,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.16 16:00:00,2019.02.16 16:00:00,,,,,,,,,,,,,,,,,,7,,2019.02.16 16:00:18,1,,,,Primary,No,
2019.02.16 16:00:09,2019.02.16 16:00:00,,,,2019.02.16 16:00:09,Resolved QFP,62.666457,-141.626723,7V,6948584,467894,619,,1.2,0xC1252805,10,,,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.16 16:00:18,2019.02.16 16:00:18,,,,,,,,,,,,,,,,,,,Hit,2019.02.16 16:00:18,1,No,No,,,No,
2019.02.16 16:00:18,2019.02.16 16:00:18,5,62.68142,-141.64528,,,,,,,,,,,,,,,,,2019.02.16 16:00:18,,,,,,,
2019.02.16 16:10:00,2019.02.16 16:00:00,,,,,,,,,,,,,,,,,13,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.16 20:00:00,2019.02.16 20:00:00,,,,,,,,,,,,,,,,,,0,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.16 20:00:15,2019.02.16 20:00:00,,,,2019.02.16 20:00:15,Resolved QFP,62.667155,-141.623844,7V,6948660,468042,634,,1.1,0x32408172,10,,,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.16 20:10:00,2019.02.16 20:00:00,,,,,,,,,,,,,,,,,9,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 00:00:00,2019.02.17 00:00:00,,,,,,,,,,,,,,,,,,-10,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 00:00:11,2019.02.17 00:00:00,,,,2019.02.17 00:00:11,Resolved QFP (Uncertain),62.666931,-141.613409,7V,6948630,468576,609,,1.5,0x088B0600,7,,,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 00:10:00,2019.02.17 00:00:00,,,,,,,,,,,,,,,,,222,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 04:00:00,2019.02.17 04:00:00,,,,,,,,,,,,,,,,,,0,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 04:00:08,2019.02.17 04:00:00,,,,2019.02.17 04:00:08,Resolved QFP,62.666368,-141.604163,7V,6948563,469049,596,,0.9,0x81A52826,11,,,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 04:10:00,2019.02.17 04:00:00,,,,,,,,,,,,,,,,,89,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 08:00:00,2019.02.17 08:00:00,,,,,,,,,,,,,,,,,,6,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 08:00:10,2019.02.17 08:00:00,,,,2019.02.17 08:00:10,Resolved QFP (Uncertain),62.665974,-141.605672,7V,6948520,468971,673,,1.7,0x53108000,6,,,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 08:10:00,2019.02.17 08:00:00,,,,,,,,,,,,,,,,,21,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 12:00:00,2019.02.17 12:00:00,,,,,,,,,,,,,,,,,,10,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 12:00:39,2019.02.17 12:00:00,,,,2019.02.17 12:00:39,Succeeded,62.665882,-141.605138,7V,6948509,468999,,9.50,,,,39,,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 12:10:00,2019.02.17 12:00:00,,,,,,,,,,,,,,,,,0,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 16:00:00,2019.02.17 16:00:00,,,,,,,,,,,,,,,,,,-8,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 16:00:10,2019.02.17 16:00:00,,,,2019.02.17 16:00:10,Resolved QFP,62.665813,-141.603740,7V,6948501,469070,609,,0.8,0xC1272825,12,,,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 16:10:00,2019.02.17 16:00:00,,,,,,,,,,,,,,,,,286,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 20:00:00,2019.02.17 20:00:00,,,,,,,,,,,,,,,,,,0,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 20:00:10,2019.02.17 20:00:00,,,,2019.02.17 20:00:10,Resolved QFP,62.663106,-141.593498,7V,6948194,469592,616,,1.5,0x32408150,8,,,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.17 20:10:00,2019.02.17 20:00:00,,,,,,,,,,,,,,,,,210,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.18 00:00:00,2019.02.18 00:00:00,,,,,,,,,,,,,,,,,,0,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.18 00:00:09,2019.02.18 00:00:00,,,,2019.02.18 00:00:09,Resolved QFP (Uncertain),62.661947,-141.596526,7V,6948067,469436,632,,1.1,0x280B1680,9,,,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.18 00:10:00,2019.02.18 00:00:00,,,,,,,,,,,,,,,,,222,,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.18 04:00:00,2019.02.18 04:00:00,,,,,,,,,,,,,,,,,,7,,2019.02.18 04:00:35,1,,,,Primary,No,
2019.02.18 04:00:11,2019.02.18 04:00:00,,,,2019.02.18 04:00:11,Resolved QFP,62.667272,-141.598381,7V,6948661,469346,587,,1.1,0x81842802,7,,,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.18 04:00:35,2019.02.18 04:00:35,4,62.68142,-141.64528,,,,,,,,,,,,,,,,,2019.02.18 04:00:35,,,,,,,
2019.02.18 04:00:35,2019.02.18 04:00:35,,,,,,,,,,,,,,,,,,,Hit,2019.02.18 04:00:35,1,No,No,,,No,
2019.02.18 04:10:00,2019.02.18 04:00:00,,,,,,,,,,,,,,,,,3,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.18 08:00:00,2019.02.18 08:00:00,,,,,,,,,,,,,,,,,,-3,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.18 08:00:07,2019.02.18 08:00:00,,,,2019.02.18 08:00:07,Resolved QFP,62.669422,-141.599017,7V,6948901,469316,583,,1.2,0x51108102,7,,,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.18 08:10:00,2019.02.18 08:00:00,,,,,,,,,,,,,,,,,221,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.18 12:00:00,2019.02.18 12:00:00,,,,,,,,,,,,,,,,,,22,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.18 12:00:09,2019.02.18 12:00:00,,,,2019.02.18 12:00:09,Resolved QFP,62.667884,-141.602551,7V,6948731,469133,578,,1.8,0x0C1A0680,8,,,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.18 12:10:00,2019.02.18 12:00:00,,,,,,,,,,,,,,,,,2,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.18 16:00:00,2019.02.18 16:00:00,,,,,,,,,,,,,,,,,,5,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.18 16:00:12,2019.02.18 16:00:00,,,,2019.02.18 16:00:12,Resolved QFP,62.667949,-141.602458,7V,6948738,469138,611,,1.3,0xC0252821,9,,,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.18 16:10:00,2019.02.18 16:00:00,,,,,,,,,,,,,,,,,97,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.18 20:00:00,2019.02.18 20:00:00,,,,,,,,,,,,,,,,,,-7,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.18 20:00:12,2019.02.18 20:00:00,,,,2019.02.18 20:00:12,Resolved QFP,62.663365,-141.617734,7V,6948235,468351,678,,1.6,0x32008152,8,,,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.18 20:10:00,2019.02.18 20:00:00,,,,,,,,,,,,,,,,,93,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.19 00:00:00,2019.02.19 00:00:00,,,,,,,,,,,,,,,,,,1,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.19 00:00:08,2019.02.19 00:00:00,,,,2019.02.19 00:00:08,Resolved QFP,62.668110,-141.614627,7V,6948762,468515,595,,2.5,0x280A5600,8,,,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.19 00:10:00,2019.02.19 00:00:00,,,,,,,,,,,,,,,,,285,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.19 04:00:00,2019.02.19 04:00:00,,,,,,,,,,,,,,,,,,-2,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.19 04:00:11,2019.02.19 04:00:00,,,,2019.02.19 04:00:11,Resolved QFP,62.680880,-141.621959,7V,6950188,468153,579,,0.9,0x91842826,10,,,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.19 04:10:00,2019.02.19 04:00:00,,,,,,,,,,,,,,,,,35,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.19 08:00:00,2019.02.19 08:00:00,,,,,,,,,,,,,,,,,,3,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.19 08:00:09,2019.02.19 08:00:00,,,,2019.02.19 08:00:09,Resolved QFP,62.685800,-141.618361,7V,6950735,468343,569,,2.6,0x12108012,6,,,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.19 08:10:00,2019.02.19 08:00:00,,,,,,,,,,,,,,,,,0,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.19 12:00:00,2019.02.19 12:00:00,,,,,,,,,,,,,,,,,,9,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.19 12:00:12,2019.02.19 12:00:00,,,,2019.02.19 12:00:12,Resolved QFP,62.685815,-141.618462,7V,6950736,468337,562,,1.2,0x0C9A0280,8,,,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.19 12:10:00,2019.02.19 12:00:00,,,,,,,,,,,,,,,,,121,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.19 16:00:00,2019.02.19 16:00:00,,,,,,,,,,,,,,,,,,2,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.19 16:00:15,2019.02.19 16:00:00,,,,2019.02.19 16:00:15,Resolved QFP,62.680114,-141.626119,7V,6950105,467939,566,,1.0,0x41670405,10,,,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.19 16:10:00,2019.02.19 16:00:00,,,,,,,,,,,,,,,,,7,,,2019.02.20 00:00:26,1,,,,Primary,No,
2019.02.19 20:00:00,2019.02.19 20:00:00,,,,,,,,,,,,,,,,,,16,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.19 20:00:10,2019.02.19 20:00:00,,,,2019.02.19 20:00:10,Resolved QFP,62.679932,-141.619543,7V,6950081,468276,589,,1.7,0x20400172,7,,,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.19 20:10:00,2019.02.19 20:00:00,,,,,,,,,,,,,,,,,3,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 00:00:00,2019.02.20 00:00:00,,,,,,,,,,,,,,,,,,1,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 00:00:09,2019.02.20 00:00:00,,,,2019.02.20 00:00:09,Resolved QFP,62.679703,-141.611553,7V,6950052,468685,603,,0.8,0x280F5481,11,,,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 00:00:26,2019.02.20 00:00:26,,,,,,,,,,,,,,,,,,,Hit,2019.02.20 00:00:26,1,No,No,,,No,
2019.02.20 00:10:00,2019.02.20 00:00:00,,,,,,,,,,,,,,,,,153,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 04:00:00,2019.02.20 04:00:00,,,,,,,,,,,,,,,,,,18,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 04:00:11,2019.02.20 04:00:00,,,,2019.02.20 04:00:11,Resolved QFP,62.676624,-141.613518,7V,6949710,468581,553,,1.1,0x81842822,8,,,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 04:10:00,2019.02.20 04:00:00,,,,,,,,,,,,,,,,,0,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 08:00:00,2019.02.20 08:00:00,,,,,,,,,,,,,,,,,,3,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 08:00:13,2019.02.20 08:00:00,,,,2019.02.20 08:00:13,Resolved QFP,62.677296,-141.617172,7V,6949787,468394,574,,2.4,0x52108010,6,,,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 08:10:00,2019.02.20 08:00:00,,,,,,,,,,,,,,,,,0,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 12:00:00,2019.02.20 12:00:00,,,,,,,,,,,,,,,,,,12,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 12:00:09,2019.02.20 12:00:00,,,,2019.02.20 12:00:09,Resolved QFP,62.677238,-141.617330,7V,6949780,468386,574,,1.1,0x8C0A0680,8,,,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 12:10:00,2019.02.20 12:00:00,,,,,,,,,,,,,,,,,68,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 16:00:00,2019.02.20 16:00:00,,,,,,,,,,,,,,,,,,-2,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 16:00:09,2019.02.20 16:00:00,,,,2019.02.20 16:00:09,Resolved QFP (Uncertain),62.679129,-141.614763,7V,6949990,468520,613,,0.9,0xC1662404,10,,,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 16:10:00,2019.02.20 16:00:00,,,,,,,,,,,,,,,,,20,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 20:00:00,2019.02.20 20:00:00,,,,,,,,,,,,,,,,,,-3,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 20:00:10,2019.02.20 20:00:00,,,,2019.02.20 20:00:10,Resolved QFP,62.666509,-141.609331,7V,6948581,468785,656,,1.1,0x36408150,9,,,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.20 20:10:00,2019.02.20 20:00:00,,,,,,,,,,,,,,,,,242,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.21 00:00:00,2019.02.21 00:00:00,,,,,,,,,,,,,,,,,,-4,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.21 00:00:09,2019.02.21 00:00:00,,,,2019.02.21 00:00:09,Resolved QFP,62.667210,-141.597367,7V,6948653,469398,588,,1.0,0x288B5280,10,,,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.21 00:10:00,2019.02.21 00:00:00,,,,,,,,,,,,,,,,,119,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.21 04:00:00,2019.02.21 04:00:00,,,,,,,,,,,,,,,,,,2,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.21 04:00:07,2019.02.21 04:00:00,,,,2019.02.21 04:00:07,Resolved QFP,62.665217,-141.597099,7V,6948431,469410,601,,1.3,0x41A40022,7,,,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.21 04:10:00,2019.02.21 04:00:00,,,,,,,,,,,,,,,,,2,,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.21 08:00:00,2019.02.21 08:00:00,,,,,,,,,,,,,,,,,,5,,2019.02.21 08:00:30,1,,,,Primary,No,
2019.02.21 08:00:14,2019.02.21 08:00:00,,,,2019.02.21 08:00:14,Resolved QFP,62.666005,-141.596173,7V,6948519,469458,605,,2.4,0x12108110,6,,,,,2019.02.22 20:00:25,1,,,,Primary,No,
2019.02.21 08:00:30,2019.02.21 08:00:30,,,,,,,,,,,,,,,,,,,Hit,2019.02.21 08:00:30,1,No,No,,,No,
2019.02.21 08:00:30,2019.02.21 08:00:30,7,62.66161,-141.58405,,,,,,,,,,,,,,,,,2019.02.21 08:00:30,,,,,,,
2019.02.21 08:10:00,2019.02.21 08:00:00,,,,,,,,,,,,,,,,,137,,,2019.02.22 20:00:25,1,,,,Primary,No,
2019.02.21 12:00:00,2019.02.21 12:00:00,,,,,,,,,,,,,,,,,,21,,2019.02.22 20:00:25,1,,,,Primary,No,
