Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704710A
Comment,
Iridium IMEI,300434063240000

Report Period Begins,2018.11.26 17:45:00
Report Period Ends,2023.04.27 02:11:55

Report File Number,1 of 1
File Coverage Begins,2018.11.26 17:45:00
File Coverage Ends,2023.04.27 02:11:55

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.26 17:45:00,2018.11.26 17:45:00,,,,,,,,,,,,,,,,,,26,,2018.11.26 18:11:27,1,,,,Roof Test,No,
2018.11.26 17:45:18,2018.11.26 17:45:00,,,,2018.11.26 17:45:18,Resolved QFP,33.384356,-111.811099,12S,3694192,424560,387,,1.2,0x84986280,9,,,,,2018.11.26 18:11:27,1,,,,Roof Test,No,
2018.11.26 18:00:00,2018.11.26 18:00:00,,,,,,,,,,,,,,,,,,30,,2018.11.26 18:11:27,1,,,,Roof Test,No,
2018.11.26 18:00:12,2018.11.26 18:00:00,,,,2018.11.26 18:00:12,Resolved QFP,33.384411,-111.811096,12S,3694198,424560,384,,1.3,0x84984280,8,,,,,2018.11.26 18:11:27,1,,,,Roof Test,No,
2018.11.26 18:11:27,2018.11.26 18:11:27,5,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.26 18:11:27,,,,,,,
2018.11.26 18:11:27,2018.11.26 18:11:27,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:11:27,1,No,No,,,No,
2018.11.26 18:15:00,2018.11.26 18:15:00,,,,,,,,,,,,,,,,,,30,,2018.11.26 18:41:24,1,,,,Roof Test,No,
2018.11.26 18:15:12,2018.11.26 18:15:00,,,,2018.11.26 18:15:12,Resolved QFP,33.384314,-111.811113,12S,3694187,424558,395,,1.1,0x04986280,8,,,,,2018.11.26 18:41:24,1,,,,Roof Test,No,
2018.11.26 18:30:00,2018.11.26 18:30:00,,,,,,,,,,,,,,,,,,32,,2018.11.26 18:41:24,1,,,,Roof Test,No,
2018.11.26 18:30:09,2018.11.26 18:30:00,,,,2018.11.26 18:30:09,Resolved QFP,33.384399,-111.811172,12S,3694197,424553,392,,1.2,0xC4980200,7,,,,,2018.11.26 18:41:24,1,,,,Roof Test,No,
2018.11.26 18:41:24,2018.11.26 18:41:24,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:41:24,1,No,No,,,No,
2018.11.26 18:41:24,2018.11.26 18:41:24,6,33.35027,-111.80938,,,,,,,,,,,,,,,,,2018.11.26 18:41:24,,,,,,,
2018.11.26 18:45:00,2018.11.26 18:45:00,,,,,,,,,,,,,,,,,,32,,2018.11.26 19:11:30,1,,,,Roof Test,No,
2018.11.26 18:45:09,2018.11.26 18:45:00,,,,2018.11.26 18:45:09,Resolved QFP,33.384348,-111.810996,12S,3694191,424569,386,,0.9,0xC4880680,8,,,,,2018.11.26 19:11:30,1,,,,Roof Test,No,
