Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704804A
Comment,
Iridium IMEI,300434063837660

Report Period Begins,2018.11.19 18:45:00
Report Period Ends,2021.04.06 16:22:16

Report File Number,1 of 1
File Coverage Begins,2018.11.19 18:45:00
File Coverage Ends,2021.04.06 16:22:16

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 18:45:00,2018.11.19 18:45:00,,,,,,,,,,,,,,,,,,28,,2018.11.19 19:02:00,1,,,,Roof Test,No,
2018.11.19 18:45:13,2018.11.19 18:45:00,,,,2018.11.19 18:45:13,Resolved QFP,33.384400,-111.811188,12S,3694197,424551,337,,1.1,0x84982280,8,,,,,2018.11.19 19:02:00,1,,,,Roof Test,No,
2018.11.19 19:00:00,2018.11.19 19:00:00,,,,,,,,,,,,,,,,,,31,,2018.11.19 19:02:00,1,,,,Roof Test,No,
2018.11.19 19:00:10,2018.11.19 19:00:00,,,,2018.11.19 19:00:10,Resolved QFP,33.384380,-111.811198,12S,3694195,424551,351,,1.1,0x84982280,8,,,,,2018.11.19 19:02:00,1,,,,Roof Test,No,
2018.11.19 19:02:00,2018.11.19 19:02:00,3,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.19 19:02:00,,,,,,,
2018.11.19 19:02:00,2018.11.19 19:02:00,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 19:02:00,1,No,No,,,No,
2018.11.19 19:15:00,2018.11.19 19:15:00,,,,,,,,,,,,,,,,,,31,,2018.11.19 19:32:01,1,,,,Roof Test,No,
2018.11.19 19:15:09,2018.11.19 19:15:00,,,,2018.11.19 19:15:09,Resolved QFP,33.384411,-111.811294,12S,3694198,424542,368,,1.2,0xC0980280,7,,,,,2018.11.19 19:32:01,1,,,,Roof Test,No,
2018.11.19 19:30:00,2018.11.19 19:30:00,,,,,,,,,,,,,,,,,,32,,2018.11.19 19:32:01,1,,,,Roof Test,No,
2018.11.19 19:30:08,2018.11.19 19:30:00,,,,2018.11.19 19:30:08,Resolved QFP,33.384421,-111.811212,12S,3694199,424549,380,,0.9,0x44980680,8,,,,,2018.11.19 19:32:01,1,,,,Roof Test,No,
2018.11.19 19:32:01,2018.11.19 19:32:01,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 19:32:01,1,No,No,,,No,
2018.11.19 19:32:01,2018.11.19 19:32:01,8,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 19:32:01,,,,,,,
2018.11.19 19:45:00,2018.11.19 19:45:00,,,,,,,,,,,,,,,,,,32,,2018.11.19 20:01:57,1,,,,Roof Test,No,
2018.11.19 19:45:10,2018.11.19 19:45:00,,,,2018.11.19 19:45:10,Resolved QFP (Uncertain),33.384394,-111.811274,12S,3694196,424543,375,,1.1,0xC4180600,7,,,,,2018.11.19 20:01:57,1,,,,Roof Test,No,
