Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704773A
Comment,
Iridium IMEI,300434063153000

Report Period Begins,2018.11.29 17:00:00
Report Period Ends,2018.11.29 19:38:10

Report File Number,1 of 1
File Coverage Begins,2018.11.29 17:00:00
File Coverage Ends,2018.11.29 19:38:10

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.29 17:00:00,2018.11.29 17:00:00,,,,,,,,,,,,,,,,,,23,,2018.11.29 17:28:17,1,,,,Roof Test,No,
2018.11.29 17:00:14,2018.11.29 17:00:00,,,,2018.11.29 17:00:14,Resolved QFP,33.384468,-111.810932,12S,3694204,424575,400,,1.4,0x94186280,9,,,,,2018.11.29 17:28:17,1,,,,Roof Test,No,
2018.11.29 17:15:00,2018.11.29 17:15:00,,,,,,,,,,,,,,,,,,24,,2018.11.29 17:28:17,1,,,,Roof Test,No,
2018.11.29 17:15:18,2018.11.29 17:15:00,,,,2018.11.29 17:15:18,Resolved QFP (Uncertain),33.384343,-111.811161,12S,3694190,424554,376,,2.3,0x84180280,6,,,,,2018.11.29 17:28:17,1,,,,Roof Test,No,
2018.11.29 17:28:17,2018.11.29 17:28:17,2,33.39885,-111.82537,,,,,,,,,,,,,,,,,2018.11.29 17:28:17,,,,,,,
2018.11.29 17:28:17,2018.11.29 17:28:17,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 17:28:17,1,No,No,,,No,
2018.11.29 17:30:00,2018.11.29 17:30:00,,,,,,,,,,,,,,,,,,26,,2018.11.29 17:58:13,1,,,,Roof Test,No,
2018.11.29 17:30:09,2018.11.29 17:30:00,,,,2018.11.29 17:30:09,Resolved QFP,33.384449,-111.811110,12S,3694202,424559,385,,1.3,0x84980280,7,,,,,2018.11.29 17:58:13,1,,,,Roof Test,No,
2018.11.29 17:45:00,2018.11.29 17:45:00,,,,,,,,,,,,,,,,,,30,,2018.11.29 17:58:13,1,,,,Roof Test,No,
2018.11.29 17:45:11,2018.11.29 17:45:00,,,,2018.11.29 17:45:11,Resolved QFP,33.384378,-111.811101,12S,3694194,424560,384,,1.6,0x04984280,7,,,,,2018.11.29 17:58:13,1,,,,Roof Test,No,
2018.11.29 17:58:13,2018.11.29 17:58:13,3,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.29 17:58:13,,,,,,,
2018.11.29 17:58:13,2018.11.29 17:58:13,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 17:58:13,1,No,No,,,No,
2018.11.29 18:00:00,2018.11.29 18:00:00,,,,,,,,,,,,,,,,,,28,,2018.11.29 18:28:04,1,,,,Roof Test,No,
2018.11.29 18:00:11,2018.11.29 18:00:00,,,,2018.11.29 18:00:11,Resolved QFP,33.384372,-111.811071,12S,3694194,424562,396,,1.2,0x84980280,7,,,,,2018.11.29 18:28:04,1,,,,Roof Test,No,
