Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704776A
Comment,
Iridium IMEI,300434063158340

Report Period Begins,2018.11.29 17:00:00
Report Period Ends,2018.11.29 19:37:43

Report File Number,1 of 1
File Coverage Begins,2018.11.29 17:00:00
File Coverage Ends,2018.11.29 19:37:43

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.29 17:00:00,2018.11.29 17:00:00,,,,,,,,,,,,,,,,,,23,,2018.11.29 17:27:42,1,,,,Roof Test,No,
2018.11.29 17:00:14,2018.11.29 17:00:00,,,,2018.11.29 17:00:14,Resolved QFP,33.384453,-111.810946,12S,3694202,424574,398,,1.4,0x94186280,9,,,,,2018.11.29 17:27:42,1,,,,Roof Test,No,
2018.11.29 17:15:00,2018.11.29 17:15:00,,,,,,,,,,,,,,,,,,24,,2018.11.29 17:27:42,1,,,,Roof Test,No,
2018.11.29 17:15:12,2018.11.29 17:15:00,,,,2018.11.29 17:15:12,Resolved QFP (Uncertain),33.384426,-111.811091,12S,3694200,424561,382,,1.8,0x84986200,8,,,,,2018.11.29 17:27:42,1,,,,Roof Test,No,
2018.11.29 17:27:42,2018.11.29 17:27:42,2,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.29 17:27:42,,,,,,,
2018.11.29 17:27:42,2018.11.29 17:27:42,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 17:27:42,1,No,No,,,No,
2018.11.29 17:30:00,2018.11.29 17:30:00,,,,,,,,,,,,,,,,,,26,,2018.11.29 17:57:49,1,,,,Roof Test,No,
2018.11.29 17:30:12,2018.11.29 17:30:00,,,,2018.11.29 17:30:12,Resolved QFP,33.384415,-111.811063,12S,3694198,424563,381,,1.8,0x84180280,6,,,,,2018.11.29 17:57:49,1,,,,Roof Test,No,
2018.11.29 17:45:00,2018.11.29 17:45:00,,,,,,,,,,,,,,,,,,30,,2018.11.29 17:57:49,1,,,,Roof Test,No,
2018.11.29 17:45:25,2018.11.29 17:45:00,,,,2018.11.29 17:45:25,Resolved QFP,33.384448,-111.811095,12S,3694202,424560,382,,1.2,0x84186280,8,,,,,2018.11.29 17:57:49,1,,,,Roof Test,No,
2018.11.29 17:57:49,2018.11.29 17:57:49,5,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.29 17:57:49,,,,,,,
2018.11.29 17:57:49,2018.11.29 17:57:49,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 17:57:49,1,No,No,,,No,
2018.11.29 18:00:00,2018.11.29 18:00:00,,,,,,,,,,,,,,,,,,28,,2018.11.29 18:27:37,1,,,,Roof Test,No,
2018.11.29 18:00:09,2018.11.29 18:00:00,,,,2018.11.29 18:00:09,Resolved QFP,33.384483,-111.811103,12S,3694206,424559,378,,1.4,0x84980280,7,,,,,2018.11.29 18:27:37,1,,,,Roof Test,No,
