Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704543A
Comment,
Iridium IMEI,300434063154290

Report Period Begins,2018.11.13 12:45:00
Report Period Ends,2018.11.13 15:25:13

Report File Number,1 of 1
File Coverage Begins,2018.11.13 12:45:00
File Coverage Ends,2018.11.13 15:25:13

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.13 12:45:00,2018.11.13 12:45:00,,,,,,,,,,,,,,,,,,21,,2018.11.13 13:14:58,1,,,,Roof Test,No,
2018.11.13 12:45:21,2018.11.13 12:45:00,,,,2018.11.13 12:45:21,Resolved QFP,33.384810,-111.811174,12S,3694242,424553,421,,2.0,0x51000812,6,,,,,2018.11.13 13:14:58,1,,,,Roof Test,No,
2018.11.13 13:00:00,2018.11.13 13:00:00,,,,,,,,,,,,,,,,,,11,,2018.11.13 13:14:58,1,,,,Roof Test,No,
2018.11.13 13:00:15,2018.11.13 13:00:00,,,,2018.11.13 13:00:15,Resolved QFP,33.384630,-111.811239,12S,3694222,424547,394,,1.7,0x51000832,7,,,,,2018.11.13 13:14:58,1,,,,Roof Test,No,
2018.11.13 13:14:58,2018.11.13 13:14:58,17,33.39145,-111.86532,,,,,,,,,,,,,,,,,2018.11.13 13:14:58,,,,,,,
2018.11.13 13:14:58,2018.11.13 13:14:58,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:14:58,1,No,No,,,No,
2018.11.13 13:15:00,2018.11.13 13:15:00,,,,,,,,,,,,,,,,,,8,,2018.11.13 15:25:13,1,,,,Roof Test,No,
2018.11.13 13:15:14,2018.11.13 13:15:00,,,,2018.11.13 13:15:14,Resolved QFP,33.384567,-111.811185,12S,3694215,424552,388,,1.7,0x51000832,7,,,,,2018.11.13 15:25:13,1,,,,Roof Test,No,
2018.11.13 13:30:00,2018.11.13 13:30:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 15:25:13,1,,,,Roof Test,No,
2018.11.13 13:30:13,2018.11.13 13:30:00,,,,2018.11.13 13:30:13,Resolved QFP,33.384551,-111.811202,12S,3694214,424550,405,,1.0,0x51005812,8,,,,,2018.11.13 15:25:13,1,,,,Roof Test,No,
2018.11.13 13:45:00,2018.11.13 13:45:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 14:15:01,1,,,,Roof Test,No,
2018.11.13 13:45:21,2018.11.13 13:45:00,,,,2018.11.13 13:45:21,Resolved QFP,33.384523,-111.811089,12S,3694210,424561,391,,1.1,0x51004812,7,,,,,2018.11.13 14:15:01,1,,,,Roof Test,No,
2018.11.13 14:00:00,2018.11.13 14:00:00,,,,,,,,,,,,,,,,,,5,,2018.11.13 14:15:01,1,,,,Roof Test,No,
