Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704701A
Comment,
Iridium IMEI,300434062095510

Report Period Begins,2018.11.26 17:45:00
Report Period Ends,2024.02.25 20:01:16

Report File Number,1 of 1
File Coverage Begins,2018.11.26 17:45:00
File Coverage Ends,2024.02.25 20:01:16

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.26 17:45:00,2018.11.26 17:45:00,,,,,,,,,,,,,,,,,,25,,2018.11.26 18:08:45,1,,,,Roof Test,No,
2018.11.26 17:45:14,2018.11.26 17:45:00,,,,2018.11.26 17:45:14,Resolved QFP,33.384524,-111.811082,12S,3694210,424561,391,,1.7,0x04984280,7,,,,,2018.11.26 18:08:45,1,,,,Roof Test,No,
2018.11.26 18:00:00,2018.11.26 18:00:00,,,,,,,,,,,,,,,,,,29,,2018.11.26 18:08:45,1,,,,Roof Test,No,
2018.11.26 18:00:17,2018.11.26 18:00:00,,,,2018.11.26 18:00:17,Resolved QFP,33.384428,-111.811066,12S,3694200,424563,380,,1.3,0x84980280,7,,,,,2018.11.26 18:08:45,1,,,,Roof Test,No,
2018.11.26 18:08:45,2018.11.26 18:08:45,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:08:45,1,No,No,,,No,
2018.11.26 18:08:45,2018.11.26 18:08:45,9,33.42897,-111.82537,,,,,,,,,,,,,,,,,2018.11.26 18:08:45,,,,,,,
2018.11.26 18:15:00,2018.11.26 18:15:00,,,,,,,,,,,,,,,,,,29,,2018.11.26 18:38:49,1,,,,Roof Test,No,
2018.11.26 18:15:10,2018.11.26 18:15:00,,,,2018.11.26 18:15:10,Resolved QFP,33.384427,-111.811082,12S,3694200,424561,388,,1.4,0x84980280,7,,,,,2018.11.26 18:38:49,1,,,,Roof Test,No,
2018.11.26 18:30:00,2018.11.26 18:30:00,,,,,,,,,,,,,,,,,,31,,2018.11.26 18:38:49,1,,,,Roof Test,No,
2018.11.26 18:30:11,2018.11.26 18:30:00,,,,2018.11.26 18:30:11,Resolved QFP,33.384449,-111.811084,12S,3694202,424561,390,,1.2,0xC4980200,7,,,,,2018.11.26 18:38:49,1,,,,Roof Test,No,
2018.11.26 18:38:49,2018.11.26 18:38:49,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:38:49,1,No,No,,,No,
2018.11.26 18:38:49,2018.11.26 18:38:49,4,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.26 18:38:49,,,,,,,
2018.11.26 18:45:00,2018.11.26 18:45:00,,,,,,,,,,,,,,,,,,31,,2018.11.26 19:08:49,1,,,,Roof Test,No,
2018.11.26 18:45:13,2018.11.26 18:45:00,,,,2018.11.26 18:45:13,Resolved QFP,33.384403,-111.810974,12S,3694197,424571,391,,0.8,0xC4982680,10,,,,,2018.11.26 19:08:49,1,,,,Roof Test,No,
