Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704684A
Comment,
Iridium IMEI,300434063244200

Report Period Begins,2018.11.19 20:30:00
Report Period Ends,2022.01.10 12:01:41

Report File Number,1 of 1
File Coverage Begins,2018.11.19 20:30:00
File Coverage Ends,2022.01.10 12:01:41

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 20:30:00,2018.11.19 20:30:00,,,,,,,,,,,,,,,,,,34,,2018.11.19 20:47:34,1,,,,Roof Test,No,
2018.11.19 20:30:10,2018.11.19 20:30:00,,,,2018.11.19 20:30:10,Resolved QFP,33.384455,-111.810968,12S,3694203,424572,365,,1.2,0xC4280600,7,,,,,2018.11.19 20:47:34,1,,,,Roof Test,No,
2018.11.19 20:45:00,2018.11.19 20:45:00,,,,,,,,,,,,,,,,,,38,,2018.11.19 20:47:34,1,,,,Roof Test,No,
2018.11.19 20:45:12,2018.11.19 20:45:00,,,,2018.11.19 20:45:12,Resolved QFP,33.384240,-111.811228,12S,3694179,424548,399,,1.5,0xC1282401,8,,,,,2018.11.19 20:47:34,1,,,,Roof Test,No,
2018.11.19 20:47:34,2018.11.19 20:47:34,4,33.42897,-111.82537,,,,,,,,,,,,,,,,,2018.11.19 20:47:34,,,,,,,
2018.11.19 20:47:34,2018.11.19 20:47:34,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 20:47:34,1,No,No,,,No,
2018.11.19 21:00:00,2018.11.19 21:00:00,,,,,,,,,,,,,,,,,,39,,2018.11.19 21:17:36,1,,,,Roof Test,No,
2018.11.19 21:00:11,2018.11.19 21:00:00,,,,2018.11.19 21:00:11,Resolved QFP,33.384369,-111.811115,12S,3694193,424558,414,,0.9,0xC3282E05,12,,,,,2018.11.19 21:17:36,1,,,,Roof Test,No,
2018.11.19 21:15:00,2018.11.19 21:15:00,,,,,,,,,,,,,,,,,,40,,2018.11.19 21:17:36,1,,,,Roof Test,No,
2018.11.19 21:15:09,2018.11.19 21:15:00,,,,2018.11.19 21:15:09,Resolved QFP,33.384387,-111.811088,12S,3694195,424561,387,,1.5,0xC0280601,7,,,,,2018.11.19 21:17:36,1,,,,Roof Test,No,
2018.11.19 21:17:36,2018.11.19 21:17:36,7,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 21:17:36,,,,,,,
2018.11.19 21:17:36,2018.11.19 21:17:36,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 21:17:36,1,No,No,,,No,
2018.11.19 21:30:00,2018.11.19 21:30:00,,,,,,,,,,,,,,,,,,38,,2018.11.19 21:47:29,1,,,,Roof Test,No,
2018.11.19 21:30:12,2018.11.19 21:30:00,,,,2018.11.19 21:30:12,Resolved QFP,33.384377,-111.811145,12S,3694194,424555,400,,1.2,0xC2280605,9,,,,,2018.11.19 21:47:29,1,,,,Roof Test,No,
