Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704706A
Comment,
Iridium IMEI,300434062092630

Report Period Begins,2018.11.26 17:45:00
Report Period Ends,2024.06.29 18:54:27

Report File Number,1 of 1
File Coverage Begins,2018.11.26 17:45:00
File Coverage Ends,2024.06.29 18:54:27

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.26 17:45:00,2018.11.26 17:45:00,,,,,,,,,,,,,,,,,,25,,2018.11.26 18:10:26,1,,,,Roof Test,No,
2018.11.26 17:45:13,2018.11.26 17:45:00,,,,2018.11.26 17:45:13,Resolved QFP,33.384414,-111.811042,12S,3694198,424565,386,,1.4,0x84980280,7,,,,,2018.11.26 18:10:26,1,,,,Roof Test,No,
2018.11.26 18:00:00,2018.11.26 18:00:00,,,,,,,,,,,,,,,,,,29,,2018.11.26 18:10:26,1,,,,Roof Test,No,
2018.11.26 18:00:09,2018.11.26 18:00:00,,,,2018.11.26 18:00:09,Resolved QFP,33.384400,-111.811090,12S,3694197,424561,379,,1.0,0x84982280,8,,,,,2018.11.26 18:10:26,1,,,,Roof Test,No,
2018.11.26 18:10:26,2018.11.26 18:10:26,4,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.26 18:10:26,,,,,,,
2018.11.26 18:10:26,2018.11.26 18:10:26,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:10:26,1,No,No,,,No,
2018.11.26 18:15:00,2018.11.26 18:15:00,,,,,,,,,,,,,,,,,,29,,2018.11.26 18:40:26,1,,,,Roof Test,No,
2018.11.26 18:15:10,2018.11.26 18:15:00,,,,2018.11.26 18:15:10,Resolved QFP,33.384370,-111.811101,12S,3694193,424560,381,,1.3,0x84182280,7,,,,,2018.11.26 18:40:26,1,,,,Roof Test,No,
2018.11.26 18:30:00,2018.11.26 18:30:00,,,,,,,,,,,,,,,,,,31,,2018.11.26 18:40:26,1,,,,Roof Test,No,
2018.11.26 18:30:11,2018.11.26 18:30:00,,,,2018.11.26 18:30:11,Resolved QFP (Uncertain),33.384389,-111.811187,12S,3694196,424552,389,,2.9,0x80980280,6,,,,,2018.11.26 18:40:26,1,,,,Roof Test,No,
2018.11.26 18:40:26,2018.11.26 18:40:26,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:40:26,1,No,No,,,No,
2018.11.26 18:40:26,2018.11.26 18:40:26,8,33.33922,-111.75352,,,,,,,,,,,,,,,,,2018.11.26 18:40:26,,,,,,,
2018.11.26 18:45:00,2018.11.26 18:45:00,,,,,,,,,,,,,,,,,,32,,2018.11.26 19:10:23,1,,,,Roof Test,No,
2018.11.26 18:45:10,2018.11.26 18:45:00,,,,2018.11.26 18:45:10,Resolved QFP,33.384382,-111.810917,12S,3694195,424577,389,,0.9,0xC0902680,8,,,,,2018.11.26 19:10:23,1,,,,Roof Test,No,
