Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700545A
Comment,
Iridium IMEI,300434062299780

Report Period Begins,2018.03.07 04:00:00
Report Period Ends,2019.03.07 09:59:27

Report File Number,1 of 1
File Coverage Begins,2018.03.07 04:00:00
File Coverage Ends,2019.03.07 09:59:27

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.03.07 04:00:00,2018.03.07 04:00:00,,,,,,,,,,,,,,,,,,-2,,2018.03.09 00:00:48,1,,,,Primary,No,
2018.03.07 04:00:07,2018.03.07 04:00:00,,,,2018.03.07 04:00:07,Resolved QFP,67.158324,-150.358558,5W,7451460,614396,281,,1.2,0x41A50022,8,,,,,2018.03.09 00:00:48,1,,,,Primary,No,
2018.03.07 05:10:00,2018.03.07 05:00:00,,,,,,,,,,,,,,,,,122,,,2018.03.09 00:00:48,1,,,,Primary,No,
2018.03.07 08:00:00,2018.03.07 08:00:00,,,,,,,,,,,,,,,,,,25,,2018.03.09 00:00:48,1,,,,Primary,No,
2018.03.07 08:00:09,2018.03.07 08:00:00,,,,2018.03.07 08:00:09,Resolved QFP,67.156777,-150.364157,5W,7451278,614160,303,,2.2,0x12108110,6,,,,,2018.03.09 00:00:48,1,,,,Primary,No,
2018.03.07 12:00:00,2018.03.07 12:00:00,,,,,,,,,,,,,,,,,,2,,2018.03.09 00:00:48,1,,,,Primary,No,
2018.03.07 12:00:14,2018.03.07 12:00:00,,,,2018.03.07 12:00:14,Resolved QFP,67.155885,-150.367750,5W,7451172,614009,296,,1.5,0x0C004681,7,,,,,2018.03.09 00:00:48,1,,,,Primary,No,
2018.03.07 16:00:00,2018.03.07 16:00:00,,,,,,,,,,,,,,,,,,-2,,2018.03.09 00:00:48,1,,,,Primary,No,
2018.03.07 16:00:07,2018.03.07 16:00:00,,,,2018.03.07 16:00:07,Resolved QFP,67.161775,-150.373298,5W,7451818,613741,306,,1.0,0x41250424,8,,,,,2018.03.09 00:00:48,1,,,,Primary,No,
2018.03.07 20:00:00,2018.03.07 20:00:00,,,,,,,,,,,,,,,,,,13,,2018.03.09 00:00:48,1,,,,Primary,No,
2018.03.07 20:00:08,2018.03.07 20:00:00,,,,2018.03.07 20:00:08,Resolved QFP,67.165638,-150.367534,5W,7452259,613972,292,,1.0,0x32408152,9,,,,,2018.03.09 00:00:48,1,,,,Primary,No,
2018.03.08 00:00:00,2018.03.08 00:00:00,,,,,,,,,,,,,,,,,,11,,2018.03.09 00:00:48,1,,,,Primary,No,
2018.03.08 00:00:09,2018.03.08 00:00:00,,,,2018.03.08 00:00:09,Resolved QFP,67.182444,-150.348643,5W,7454166,614710,305,,1.0,0x28015680,8,,,,,2018.03.09 00:00:48,1,,,,Primary,No,
2018.03.08 04:00:00,2018.03.08 04:00:00,,,,,,,,,,,,,,,,,,8,,2018.03.09 00:00:48,1,,,,Primary,No,
