Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700563A
Comment,
Iridium IMEI,300434062886330

Report Period Begins,2018.01.20 20:23:16
Report Period Ends,2021.04.14 00:26:31

Report File Number,1 of 1
File Coverage Begins,2018.01.20 20:23:16
File Coverage Ends,2021.04.14 00:26:31

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.01.20 20:23:16,2018.01.20 20:23:16,,,,,,,,,,,,,,,,,,-6,,2018.01.21 00:28:55,1,,,,,Yes,
2018.01.20 20:24:27,2018.01.20 20:23:16,,,,2018.01.20 20:24:27,Succeeded,62.628948,-141.578575,7V,6944382,470323,,33.18,,,,,,,,2018.01.21 00:28:55,1,,,,,Yes,
2018.01.20 20:28:16,2018.01.20 20:23:16,,,,,,,,,,,,,,,,,10,,,2018.01.21 00:28:55,1,,,,,Yes,
2018.01.21 00:28:55,2018.01.21 00:28:55,3,62.66161,-141.58405,,,,,,,,,,,,,,,,,2018.01.21 00:28:55,,,,,,,
2018.01.21 00:28:55,2018.01.21 00:28:55,,,,,,,,,,,,,,,,,,,Hit,2018.01.21 00:28:55,1,,,,,Yes,
2018.01.21 10:10:00,2018.01.21 10:00:00,,,,,,,,,,,,,,,,,0,,,2018.01.28 00:33:50,1,,,,Primary,No,
2018.01.21 20:00:00,2018.01.21 20:00:00,,,,,,,,,,,,,,,,,,1,,2018.01.28 00:33:50,1,,,,Primary,No,
2018.01.21 20:00:09,2018.01.21 20:00:00,,,,2018.01.21 20:00:09,Resolved QFP,62.626421,-141.637554,7V,6944129,467295,616,,0.9,0x41652125,11,,,,,2018.01.28 00:33:50,1,,,,Primary,No,
2018.01.22 11:10:00,2018.01.22 11:00:00,,,,,,,,,,,,,,,,,66,,,2018.01.28 00:33:50,1,,,,Primary,No,
2018.01.22 21:00:00,2018.01.22 21:00:00,,,,,,,,,,,,,,,,,,7,,2018.01.28 00:33:50,1,,,,Primary,No,
2018.01.22 21:00:06,2018.01.22 21:00:00,,,,2018.01.22 21:00:06,Resolved QFP,62.614778,-141.624165,7V,6942825,467969,619,,1.1,0x50608122,8,,,,,2018.01.28 00:33:50,1,,,,Primary,No,
2018.01.23 12:10:00,2018.01.23 12:00:00,,,,,,,,,,,,,,,,,6,,,2018.01.28 00:33:50,1,,,,Primary,No,
2018.01.23 22:00:00,2018.01.23 22:00:00,,,,,,,,,,,,,,,,,,4,,2018.01.28 00:33:50,1,,,,Primary,No,
2018.01.23 22:00:08,2018.01.23 22:00:00,,,,2018.01.23 22:00:08,Resolved QFP,62.618476,-141.617329,7V,6943234,468324,599,,1.4,0x30400162,7,,,,,2018.01.28 00:33:50,1,,,,Primary,No,
2018.01.24 13:10:00,2018.01.24 13:00:00,,,,,,,,,,,,,,,,,8,,,2018.01.28 00:33:50,1,,,,Primary,No,
