Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704817A
Comment,
Iridium IMEI,300434063156170

Report Period Begins,2018.11.19 18:45:00
Report Period Ends,2021.01.11 08:02:31

Report File Number,1 of 1
File Coverage Begins,2018.11.19 18:45:00
File Coverage Ends,2021.01.11 08:02:31

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 18:45:00,2018.11.19 18:45:00,,,,,,,,,,,,,,,,,,28,,2018.11.19 19:02:04,1,,,,Roof Test,No,
2018.11.19 18:45:17,2018.11.19 18:45:00,,,,2018.11.19 18:45:17,Resolved QFP,33.384402,-111.811122,12S,3694197,424558,324,,1.1,0x84982280,8,,,,,2018.11.19 19:02:04,1,,,,Roof Test,No,
2018.11.19 19:00:00,2018.11.19 19:00:00,,,,,,,,,,,,,,,,,,30,,2018.11.19 19:02:04,1,,,,Roof Test,No,
2018.11.19 19:00:10,2018.11.19 19:00:00,,,,2018.11.19 19:00:10,Resolved QFP,33.384376,-111.811196,12S,3694194,424551,346,,2.5,0x04980280,6,,,,,2018.11.19 19:02:04,1,,,,Roof Test,No,
2018.11.19 19:02:04,2018.11.19 19:02:04,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 19:02:04,1,No,No,,,No,
2018.11.19 19:02:04,2018.11.19 19:02:04,3,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.19 19:02:04,,,,,,,
2018.11.19 19:15:00,2018.11.19 19:15:00,,,,,,,,,,,,,,,,,,30,,2018.11.19 19:32:07,1,,,,Roof Test,No,
2018.11.19 19:15:16,2018.11.19 19:15:00,,,,2018.11.19 19:15:16,Resolved QFP,33.384391,-111.811309,12S,3694196,424540,381,,1.0,0xC0182680,8,,,,,2018.11.19 19:32:07,1,,,,Roof Test,No,
2018.11.19 19:30:00,2018.11.19 19:30:00,,,,,,,,,,,,,,,,,,32,,2018.11.19 19:32:07,1,,,,Roof Test,No,
2018.11.19 19:30:10,2018.11.19 19:30:00,,,,2018.11.19 19:30:10,Resolved QFP,33.384307,-111.811233,12S,3694187,424547,387,,1.5,0x44880280,6,,,,,2018.11.19 19:32:07,1,,,,Roof Test,No,
2018.11.19 19:32:07,2018.11.19 19:32:07,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 19:32:07,1,No,No,,,No,
2018.11.19 19:32:07,2018.11.19 19:32:07,11,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.19 19:32:07,,,,,,,
2018.11.19 19:45:00,2018.11.19 19:45:00,,,,,,,,,,,,,,,,,,31,,2018.11.19 20:02:04,1,,,,Roof Test,No,
2018.11.19 19:45:13,2018.11.19 19:45:00,,,,2018.11.19 19:45:13,Resolved QFP,33.384335,-111.811329,12S,3694190,424538,383,,1.3,0xC0182601,8,,,,,2018.11.19 20:02:04,1,,,,Roof Test,No,
