Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704538A
Comment,
Iridium IMEI,300434063157230

Report Period Begins,2018.11.13 12:45:00
Report Period Ends,2024.08.01 12:01:08

Report File Number,1 of 1
File Coverage Begins,2018.11.13 12:45:00
File Coverage Ends,2024.08.01 12:01:08

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.13 12:45:00,2018.11.13 12:45:00,,,,,,,,,,,,,,,,,,18,,2018.11.13 13:10:44,1,,,,Roof Test,No,
2018.11.13 12:45:17,2018.11.13 12:45:00,,,,2018.11.13 12:45:17,Resolved QFP,33.384737,-111.811061,12S,3694234,424564,389,,1.9,0x51000832,7,,,,,2018.11.13 13:10:44,1,,,,Roof Test,No,
2018.11.13 13:00:00,2018.11.13 13:00:00,,,,,,,,,,,,,,,,,,10,,2018.11.13 13:10:44,1,,,,Roof Test,No,
2018.11.13 13:00:12,2018.11.13 13:00:00,,,,2018.11.13 13:00:12,Resolved QFP,33.384667,-111.811100,12S,3694226,424560,400,,1.7,0x51000832,7,,,,,2018.11.13 13:10:44,1,,,,Roof Test,No,
2018.11.13 13:10:44,2018.11.13 13:10:44,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:10:44,1,No,No,,,No,
2018.11.13 13:15:00,2018.11.13 13:15:00,,,,,,,,,,,,,,,,,,8,,2018.11.13 13:40:44,1,,,,Roof Test,No,
2018.11.13 13:15:13,2018.11.13 13:15:00,,,,2018.11.13 13:15:13,Resolved QFP,33.384618,-111.811199,12S,3694221,424551,401,,1.4,0x51100832,8,,,,,2018.11.13 13:40:44,1,,,,Roof Test,No,
2018.11.13 13:30:00,2018.11.13 13:30:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 13:40:44,1,,,,Roof Test,No,
2018.11.13 13:30:12,2018.11.13 13:30:00,,,,2018.11.13 13:30:12,Resolved QFP,33.384537,-111.811149,12S,3694212,424555,402,,1.0,0x51005812,8,,,,,2018.11.13 13:40:44,1,,,,Roof Test,No,
2018.11.13 13:40:44,2018.11.13 13:40:44,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:40:44,1,No,No,,,No,
2018.11.13 13:40:44,2018.11.13 13:40:44,7,33.29435,-111.83332,,,,,,,,,,,,,,,,,2018.11.13 13:40:44,,,,,,,
2018.11.13 13:45:00,2018.11.13 13:45:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 14:10:45,1,,,,Roof Test,No,
2018.11.13 13:45:13,2018.11.13 13:45:00,,,,2018.11.13 13:45:13,Resolved QFP (Uncertain),33.384424,-111.811210,12S,3694199,424549,403,,1.2,0x51105810,8,,,,,2018.11.13 14:10:45,1,,,,Roof Test,No,
2018.11.13 14:00:00,2018.11.13 14:00:00,,,,,,,,,,,,,,,,,,5,,2018.11.13 14:10:45,1,,,,Roof Test,No,
