Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704532A
Comment,
Iridium IMEI,300434063154310

Report Period Begins,2018.11.13 13:00:00
Report Period Ends,2021.03.08 21:36:55

Report File Number,1 of 1
File Coverage Begins,2018.11.13 13:00:00
File Coverage Ends,2021.03.08 21:36:55

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.13 13:00:00,2018.11.13 13:00:00,,,,,,,,,,,,,,,,,,13,,2018.11.13 13:19:52,1,,,,Roof Test,No,
2018.11.13 13:00:14,2018.11.13 13:00:00,,,,2018.11.13 13:00:14,Resolved QFP,33.384667,-111.811075,12S,3694226,424562,403,,1.3,0x51040832,8,,,,,2018.11.13 13:19:52,1,,,,Roof Test,No,
2018.11.13 13:15:00,2018.11.13 13:15:00,,,,,,,,,,,,,,,,,,9,,2018.11.13 13:19:52,1,,,,Roof Test,No,
2018.11.13 13:15:14,2018.11.13 13:15:00,,,,2018.11.13 13:15:14,Resolved QFP,33.384511,-111.811142,12S,3694209,424556,402,,1.4,0x51100832,8,,,,,2018.11.13 13:19:52,1,,,,Roof Test,No,
2018.11.13 13:19:52,2018.11.13 13:19:52,4,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.13 13:19:52,,,,,,,
2018.11.13 13:19:52,2018.11.13 13:19:52,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:19:52,1,No,No,,,No,
2018.11.13 13:30:00,2018.11.13 13:30:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 13:49:48,1,,,,Roof Test,No,
2018.11.13 13:30:12,2018.11.13 13:30:00,,,,2018.11.13 13:30:12,Resolved QFP,33.384496,-111.811119,12S,3694207,424558,406,,1.0,0x51005812,8,,,,,2018.11.13 13:49:48,1,,,,Roof Test,No,
2018.11.13 13:45:00,2018.11.13 13:45:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 13:49:48,1,,,,Roof Test,No,
2018.11.13 13:45:12,2018.11.13 13:45:00,,,,2018.11.13 13:45:12,Resolved QFP,33.384409,-111.811098,12S,3694198,424560,394,,0.9,0x51105812,9,,,,,2018.11.13 13:49:48,1,,,,Roof Test,No,
2018.11.13 13:49:48,2018.11.13 13:49:48,6,33.34290,-111.84930,,,,,,,,,,,,,,,,,2018.11.13 13:49:48,,,,,,,
2018.11.13 13:49:48,2018.11.13 13:49:48,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:49:48,1,No,No,,,No,
2018.11.13 14:00:00,2018.11.13 14:00:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 14:19:46,1,,,,Roof Test,No,
2018.11.13 14:00:13,2018.11.13 14:00:00,,,,2018.11.13 14:00:13,Resolved QFP,33.384378,-111.811124,12S,3694194,424557,405,,0.8,0x13105812,9,,,,,2018.11.13 14:19:46,1,,,,Roof Test,No,
