Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704561A
Comment,
Iridium IMEI,300434063157310

Report Period Begins,2018.11.13 13:00:00
Report Period Ends,2019.11.24 04:04:15

Report File Number,1 of 1
File Coverage Begins,2018.11.13 13:00:00
File Coverage Ends,2019.11.24 04:04:15

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.13 13:00:00,2018.11.13 13:00:00,,,,,,,,,,,,,,,,,,13,,2018.11.13 13:20:21,1,,,,Roof Test,No,
2018.11.13 13:00:12,2018.11.13 13:00:00,,,,2018.11.13 13:00:12,Resolved QFP,33.384654,-111.811071,12S,3694225,424563,400,,1.7,0x51000832,7,,,,,2018.11.13 13:20:21,1,,,,Roof Test,No,
2018.11.13 13:15:00,2018.11.13 13:15:00,,,,,,,,,,,,,,,,,,8,,2018.11.13 13:20:21,1,,,,Roof Test,No,
2018.11.13 13:15:18,2018.11.13 13:15:00,,,,2018.11.13 13:15:18,Resolved QFP,33.384605,-111.811236,12S,3694220,424547,409,,1.7,0x51000832,7,,,,,2018.11.13 13:20:21,1,,,,Roof Test,No,
2018.11.13 13:20:21,2018.11.13 13:20:21,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:20:21,1,No,No,,,No,
2018.11.13 13:20:21,2018.11.13 13:20:21,5,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.13 13:20:21,,,,,,,
2018.11.13 13:30:00,2018.11.13 13:30:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 13:50:23,1,,,,Roof Test,No,
2018.11.13 13:30:13,2018.11.13 13:30:00,,,,2018.11.13 13:30:13,Resolved QFP,33.384469,-111.811135,12S,3694204,424556,401,,1.0,0x51105012,8,,,,,2018.11.13 13:50:23,1,,,,Roof Test,No,
2018.11.13 13:45:00,2018.11.13 13:45:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 13:50:23,1,,,,Roof Test,No,
2018.11.13 13:45:15,2018.11.13 13:45:00,,,,2018.11.13 13:45:15,Resolved QFP,33.384409,-111.811108,12S,3694198,424559,390,,1.0,0x51104812,8,,,,,2018.11.13 13:50:23,1,,,,Roof Test,No,
2018.11.13 13:50:23,2018.11.13 13:50:23,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:50:23,1,No,No,,,No,
2018.11.13 13:50:23,2018.11.13 13:50:23,7,33.35027,-111.80938,,,,,,,,,,,,,,,,,2018.11.13 13:50:23,,,,,,,
2018.11.13 14:00:00,2018.11.13 14:00:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 14:20:20,1,,,,Roof Test,No,
2018.11.13 14:00:13,2018.11.13 14:00:00,,,,2018.11.13 14:00:13,Resolved QFP,33.384425,-111.811162,12S,3694200,424554,387,,1.0,0x11105812,8,,,,,2018.11.13 14:20:20,1,,,,Roof Test,No,
