Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704759A
Comment,
Iridium IMEI,300434063243820

Report Period Begins,2018.11.29 17:45:00
Report Period Ends,2018.11.29 19:01:37

Report File Number,1 of 1
File Coverage Begins,2018.11.29 17:45:00
File Coverage Ends,2018.11.29 19:01:37

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.29 17:45:00,2018.11.29 17:45:00,,,,,,,,,,,,,,,,,,30,,2018.11.29 18:01:42,1,,,,Roof Test,No,
2018.11.29 17:45:17,2018.11.29 17:45:00,,,,2018.11.29 17:45:17,Resolved QFP,33.384328,-111.811109,12S,3694189,424559,391,,1.1,0x84986280,9,,,,,2018.11.29 18:01:42,1,,,,Roof Test,No,
2018.11.29 18:00:00,2018.11.29 18:00:00,,,,,,,,,,,,,,,,,,28,,2018.11.29 18:01:42,1,,,,Roof Test,No,
2018.11.29 18:00:14,2018.11.29 18:00:00,,,,2018.11.29 18:00:14,Resolved QFP,33.384410,-111.810971,12S,3694198,424572,368,,1.4,0x84182280,7,,,,,2018.11.29 18:01:42,1,,,,Roof Test,No,
2018.11.29 18:01:42,2018.11.29 18:01:42,3,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.29 18:01:42,,,,,,,
2018.11.29 18:01:42,2018.11.29 18:01:42,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 18:01:42,1,No,No,,,No,
2018.11.29 18:15:00,2018.11.29 18:15:00,,,,,,,,,,,,,,,,,,27,,2018.11.29 18:31:37,1,,,,Roof Test,No,
2018.11.29 18:15:16,2018.11.29 18:15:00,,,,2018.11.29 18:15:16,Resolved QFP,33.384435,-111.811090,12S,3694201,424561,383,,1.0,0xC4980280,8,,,,,2018.11.29 18:31:37,1,,,,Roof Test,No,
2018.11.29 18:30:00,2018.11.29 18:30:00,,,,,,,,,,,,,,,,,,25,,2018.11.29 18:31:37,1,,,,Roof Test,No,
2018.11.29 18:30:11,2018.11.29 18:30:00,,,,2018.11.29 18:30:11,Resolved QFP,33.384357,-111.811069,12S,3694192,424563,383,,1.8,0xC0980600,7,,,,,2018.11.29 18:31:37,1,,,,Roof Test,No,
2018.11.29 18:31:37,2018.11.29 18:31:37,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 18:31:37,1,No,No,,,No,
2018.11.29 18:31:37,2018.11.29 18:31:37,9,33.38405,-111.90523,,,,,,,,,,,,,,,,,2018.11.29 18:31:37,,,,,,,
2018.11.29 18:45:00,2018.11.29 18:45:00,,,,,,,,,,,,,,,,,,25,,2018.11.29 19:01:37,1,,,,Roof Test,No,
2018.11.29 18:45:13,2018.11.29 18:45:00,,,,2018.11.29 18:45:13,Resolved QFP,33.384306,-111.811065,12S,3694186,424563,373,,0.9,0xC4982600,9,,,,,2018.11.29 19:01:37,1,,,,Roof Test,No,
2018.11.29 19:00:00,2018.11.29 19:00:00,,,,,,,,,,,,,,,,,,24,,2018.11.29 19:01:37,1,,,,Roof Test,No,
2018.11.29 19:00:11,2018.11.29 19:00:00,,,,2018.11.29 19:00:11,Resolved QFP (Uncertain),33.384409,-111.811119,12S,3694198,424558,351,,2.1,0xC0180280,6,,,,,2018.11.29 19:01:37,1,,,,Roof Test,No,
2018.11.29 19:01:37,2018.11.29 19:01:37,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 19:01:37,1,No,No,,,No,
2018.11.29 19:01:37,2018.11.29 19:01:37,78,33.38268,-111.21042,,,,,,,,,,,,,,,,,2018.11.29 19:01:37,,,,,,,
